344:['242', '193', '219', '1153', '832', '368', '794', '323', '231', '1240']
189:['1014', '1042', '88', '26', '1049', '5', '366', '154', '208', '1147']
658:['377', '546', '193', '248', '25', '294', '307', '200', '658', '140']
653:['768', '564', '275', '466', '483', '347', '10', '591', '3', '1197']
650:['377', '785', '1137', '241', '5', '338', '307', '379', '794', '1217']
651:['246', '98', '88', '201', '232', '1444', '111', '21', '789', '264']
764:['1184', '768', '234', '1081', '919', '518', '79', '452', '748', '1098']
11:['785', '796', '515', '26', '248', '403', '625', '498', '195', '14']
10:['277', '304', '979', '919', '512', '5', '307', '648', '794', '281']
13:['1081', '979', '496', '930', '146', '134', '1067', '460', '259', '156']
12:['474', '465', '486', '277', '194', '564', '1137', '679', '919', '403']
15:['242', '51', '241', '498', '382', '496', '648', '1147', '479', '419']
14:['387', '546', '277', '317', '135', '471', '479', '231', '258', '77']
17:['474', '392', '118', '304', '20', '132', '96', '514', '485', '385']
16:['474', '465', '1042', '1081', '304', '181', '384', '690', '21', '836']
19:['242', '86', '40', '603', '796', '564', '143', '480', '25', '154']
18:['1081', '564', '690', '307', '231', '1336', '1217', '77', '109', '3']
863:['785', '796', '16', '979', '201', '241', '196', '526', '427', '15']
862:['241', '20', '5', '1153', '685', '328', '719', '235', '109', '842']
865:['451', '86', '29', '392', '979', '1137', '181', '427', '1444', '54']
864:['242', '302', '979', '836', '1336', '1079', '1018', '141', '146', '468']
867:['234', '564', '919', '26', '518', '382', '208', '151', '200', '1035']
866:['274', '486', '546', '98', '32', '100', '384', '423', '15', '1016']
884:['265', '387', '16', '679', '919', '26', '1049', '416', '132', '135']
938:['1042', '143', '526', '26', '14', '794', '452', '360', '1098', '214']
659:['1184', '201', '1137', '332', '919', '165', '328', '245', '117', '231']
883:['274', '486', '193', '423', '288', '111', '25', '200', '1147', '298']
753:['86', '785', '95', '246', '32', '332', '384', '288', '512', '416']
881:['1014', '785', '32', '979', '332', '288', '750', '1211', '273', '280']
880:['432', '165', '480', '455', '220', '10', '344', '813', '751', '197']
887:['265', '327', '322', '248', '237', '750', '14', '268', '794', '79']
831:['474', '86', '274', '194', '1137', '4', '26', '209', '151', '789']
885:['257', '246', '327', '241', '1153', '498', '21', '789', '750', '466']
752:['377', '51', '1014', '246', '1081', '796', '1049', '248', '480', '111']
928:['274', '194', '201', '232', '427', '1049', '140', '479', '368', '2']
62:['1042', '392', '603', '322', '679', '1147', '787', '1240', '61', '408']
888:['1184', '16', '143', '1049', '248', '23', '208', '471', '815', '14']
756:['265', '465', '451', '86', '40', '4', '20', '518', '25', '154']
929:['302', '246', '1081', '327', '526', '1049', '237', '275', '21', '832']
809:['86', '1184', '144', '546', '16', '979', '5', '275', '132', '317']
322:['1014', '40', '118', '246', '564', '515', '209', '496', '220', '10']
323:['274', '32', '679', '515', '512', '1444', '21', '658', '231', '164']
320:['377', '465', '785', '144', '16', '181', '384', '15', '237', '200']
321:['1184', '234', '796', '679', '288', '268', '117', '455', '69', '1091']
326:['201', '332', '384', '512', '5', '518', '750', '471', '379', '164']
327:['377', '768', '1137', '512', '416', '518', '496', '1217', '483', '1028']
324:['474', '1014', '222', '95', '1137', '241', '432', '1049', '154', '498']
325:['242', '274', '546', '241', '423', '165', '54', '496', '471', '1211']
328:['796', '564', '288', '526', '248', '21', '673', '452', '220', '255']
329:['51', '474', '1184', '486', '603', '32', '327', '382', '132', '21']
759:['95', '194', '919', '1049', '5', '625', '154', '1153', '514', '1147']
201:['40', '785', '274', '248', '154', '498', '328', '485', '755', '748']
200:['785', '387', '16', '332', '427', '248', '154', '1240', '216', '688']
203:['242', '51', '474', '40', '387', '165', '366', '25', '685', '496']
202:['377', '465', '451', '1014', '222', '1184', '979', '201', '332', '480']
205:['257', '785', '144', '88', '100', '181', '512', '248', '480', '518']
204:['474', '98', '88', '919', '512', '514', '368', '405', '1267', '360']
207:['603', '288', '219', '275', '209', '307', '379', '719', '1267', '235']
206:['474', '1014', '274', '98', '4', '1444', '338', '328', '1134', '955']
209:['474', '265', '32', '196', '219', '526', '26', '54', '518', '498']
208:['465', '222', '274', '603', '100', '196', '423', '515', '25', '275']
779:['474', '29', '1184', '4', '26', '5', '366', '25', '498', '685']
778:['242', '40', '95', '327', '241', '518', '25', '382', '317', '135']
889:['222', '387', '274', '332', '485', '245', '228', '198', '197', '378']
77:['40', '1042', '277', '322', '515', '526', '512', '625', '1153', '294']
76:['118', '88', '304', '384', '232', '427', '15', '165', '229', '480']
75:['1014', '165', '514', '443', '719', '202', '127', '813', '872', '468']
74:['474', '29', '486', '546', '768', '246', '603', '427', '498', '789']
73:['242', '265', '1184', '486', '796', '4', '432', '322', '515', '20']
72:['465', '785', '1042', '392', '768', '88', '1081', '1049', '366', '154']
71:['95', '1137', '679', '20', '919', '1049', '229', '1016', '1153', '836']
70:['465', '785', '486', '98', '100', '322', '679', '26', '690', '498']
655:['377', '194', '16', '625', '787', '419', '339', '78', '17', '184']
79:['377', '265', '29', '1184', '512', '1444', '403', '498', '200', '750']
78:['51', '465', '118', '234', '1137', '432', '219', '15', '165', '366']
2:['144', '201', '432', '15', '229', '200', '1147', '466', '944', '109']
805:['474', '526', '15', '690', '275', '379', '787', '268', '673', '930']
804:['465', '1014', '1042', '246', '979', '327', '15', '416', '750', '1134']
669:['242', '327', '919', '237', '264', '455', '202', '1028', '109', '842']
668:['346', '465', '144', '1', '246', '193', '201', '423', '526', '919']
667:['377', '474', '451', '40', '274', '144', '193', '1081', '432', '143']
666:['51', '392', '277', '16', '232', '485', '140', '756', '955', '466']
665:['29', '32', '384', '512', '498', '1147', '379', '1211', '1134', '137']
664:['242', '29', '785', '546', '1081', '304', '288', '26', '416', '403']
663:['465', '257', '4', '515', '20', '512', '366', '140', '794', '177']
662:['4', '432', '512', '154', '1153', '132', '195', '379', '455', '172']
661:['51', '346', '40', '1049', '5', '403', '836', '955', '268', '755']
660:['246', '332', '384', '20', '512', '480', '382', '1147', '815', '1217']
769:['16', '100', '427', '229', '25', '307', '832', '1147', '272', '787']
692:['1184', '979', '201', '423', '288', '219', '21', '750', '135', '379']
693:['451', '257', '29', '387', '277', '327', '100', '26', '111', '2']
690:['1014', '193', '1081', '796', '979', '241', '196', '423', '20', '5']
691:['40', '29', '387', '486', '95', '423', '20', '237', '403', '208']
696:['257', '222', '246', '88', '304', '100', '219', '416', '690', '832']
697:['465', '234', '796', '15', '368', '787', '405', '466', '137', '281']
694:['486', '768', '4', '322', '515', '26', '232', '416', '248', '5']
695:['1042', '796', '16', '919', '15', '480', '750', '471', '815', '787']
698:['377', '1014', '785', '232', '15', '690', '229', '789', '245', '1147']
699:['51', '451', '1014', '1042', '241', '332', '96', '135', '1211', '177']
542:['302', '29', '387', '546', '98', '1081', '26', '1444', '5', '111']
543:['785', '387', '768', '1081', '196', '288', '512', '248', '54', '294']
540:['86', '1042', '1081', '219', '366', '403', '275', '382', '209', '23']
541:['451', '486', '546', '1049', '165', '518', '1153', '209', '294', '135']
546:['277', '241', '384', '143', '423', '232', '237', '208', '307', '514']
547:['274', '144', '241', '919', '427', '512', '15', '690', '209', '174']
544:['257', '144', '20', '15', '54', '625', '498', '151', '135', '787']
545:['768', '246', '979', '241', '26', '248', '275', '200', '2', '673']
8:['392', '1', '1081', '603', '979', '327', '143', '919', '232', '132']
548:['465', '144', '768', '246', '193', '194', '4', '432', '143', '427']
549:['432', '143', '20', '416', '165', '518', '498', '789', '1240', '443']
68:['377', '346', '40', '1042', '1184', '979', '241', '54', '498', '685']
598:['1184', '246', '98', '979', '327', '241', '322', '515', '625', '338']
869:['222', '546', '95', '327', '427', '1444', '208', '21', '200', '172']
868:['257', '1184', '304', '979', '564', '288', '1049', '275', '264', '14']
120:['451', '40', '274', '277', '796', '32', '196', '423', '26', '416']
121:['465', '222', '29', '234', '1137', '241', '416', '96', '832', '195']
122:['785', '274', '100', '322', '181', '526', '26', '15', '416', '229']
123:['796', '32', '16', '181', '196', '919', '416', '111', '338', '151']
124:['40', '29', '1042', '234', '1081', '796', '196', '1153', '132', '750']
125:['392', '603', '219', '919', '416', '54', '307', '832', '135', '658']
126:['377', '86', '40', '1184', '392', '486', '144', '16', '143', '919']
127:['51', '387', '546', '194', '796', '564', '241', '515', '219', '685']
128:['144', '1081', '332', '679', '526', '919', '165', '518', '1153', '96']
129:['346', '222', '29', '1042', '277', '1081', '232', '518', '111', '25']
765:['302', '265', '144', '201', '322', '181', '20', '26', '5', '480']
414:['474', '194', '20', '54', '275', '485', '479', '836', '177', '281']
415:['465', '486', '546', '95', '194', '196', '237', '498', '132', '151']
416:['165', '1153', '379', '466', '280', '1028', '109', '623', '813', '146']
417:['143', '832', '1147', '140', '1211', '272', '466', '755', '1267', '360']
410:['1014', '222', '1', '194', '796', '322', '196', '515', '20', '1049']
411:['118', '193', '796', '288', '232', '427', '237', '625', '498', '382']
412:['451', '29', '486', '98', '796', '327', '512', '690', '5', '518']
413:['377', '785', '1042', '194', '564', '196', '423', '526', '165', '403']
920:['86', '98', '194', '1137', '100', '196', '219', '111', '625', '132']
498:['392', '88', '241', '332', '338', '154', '21', '832', '930', '153']
922:['86', '246', '327', '201', '196', '423', '248', '54', '25', '208']
923:['242', '265', '465', '29', '144', '232', '25', '1153', '382', '209']
418:['387', '384', '20', '26', '1444', '498', '174', '1147', '117', '323']
419:['465', '451', '387', '118', '246', '332', '26', '480', '625', '245']
776:['40', '29', '118', '100', '919', '165', '111', '154', '1153', '317']
499:['40', '392', '277', '246', '201', '423', '288', '919', '111', '685']
319:['377', '40', '246', '201', '219', '526', '151', '832', '195', '200']
318:['242', '86', '144', '546', '234', '322', '20', '232', '338', '789']
313:['40', '1081', '196', '1049', '338', '382', '209', '836', '1336', '1240']
312:['257', '277', '246', '1137', '423', '229', '1147', '1035', '79', '455']
311:['546', '1081', '201', '690', '268', '2', '719', '360', '280', '106']
310:['51', '474', '265', '144', '796', '201', '679', '919', '26', '690']
317:['451', '40', '387', '234', '432', '423', '512', '15', '229', '1016']
316:['51', '201', '1137', '332', '432', '181', '526', '111', '294', '328']
315:['474', '465', '1014', '564', '332', '111', '307', '648', '514', '815']
314:['346', '387', '432', '219', '625', '1153', '208', '96', '264', '1147']
861:['474', '603', '327', '111', '1016', '328', '132', '317', '135', '815']
921:['451', '1014', '32', '209', '789', '379', '117', '137', '1336', '298']
496:['1014', '486', '144', '193', '32', '201', '332', '322', '384', '26']
832:['257', '1184', '88', '16', '564', '423', '15', '1016', '379', '14']
833:['265', '193', '1081', '564', '322', '307', '21', '471', '1211', '323']
830:['118', '603', '248', '111', '832', '317', '264', '787', '419', '298']
497:['51', '1081', '196', '1153', '379', '504', '137', '1267', '347', '10']
836:['1184', '246', '241', '625', '275', '328', '21', '504', '2', '172']
837:['346', '1', '194', '100', '423', '26', '416', '5', '1016', '209']
834:['257', '1184', '193', '332', '232', '23', '140', '479', '719', '10']
835:['1042', '603', '26', '232', '1444', '1016', '648', '1147', '479', '836']
838:['86', '29', '486', '118', '768', '234', '338', '1153', '496', '151']
839:['302', '265', '40', '392', '88', '194', '603', '796', '304', '679']
808:['86', '88', '16', '979', '423', '512', '15', '268', '117', '273']
3:['242', '277', '193', '32', '564', '196', '20', '625', '154', '382']
725:['1', '16', '219', '480', '403', '307', '21', '789', '750', '379']
368:['265', '277', '194', '248', '1444', '518', '471', '368', '756', '787']
369:['29', '785', '274', '1049', '165', '5', '625', '328', '514', '787']
366:['302', '86', '785', '387', '1042', '486', '332', '432', '1016', '154']
367:['51', '679', '15', '54', '21', '368', '220', '228', '10', '109']
364:['465', '257', '29', '785', '95', '98', '88', '304', '564', '4']
365:['346', '1014', '29', '387', '1184', '327', '322', '416', '625', '21']
362:['451', '40', '118', '98', '181', '1049', '54', '1153', '496', '96']
363:['246', '16', '26', '480', '275', '209', '479', '419', '214', '829']
360:['387', '392', '98', '201', '20', '382', '317', '268', '323', '298']
361:['392', '979', '219', '690', '132', '789', '140', '379', '419', '748']
882:['377', '32', '165', '625', '154', '382', '385', '368', '1134', '14']
380:['242', '486', '246', '1081', '16', '526', '1049', '54', '23', '685']
381:['40', '88', '241', '332', '322', '25', '317', '471', '1240', '258']
382:['465', '1', '219', '1049', '366', '1153', '498', '1336', '755', '10']
383:['222', '29', '1184', '392', '1', '277', '322', '515', '232', '512']
384:['474', '257', '768', '564', '679', '288', '219', '919', '512', '15']
385:['387', '1', '88', '16', '15', '338', '21', '750', '815', '272']
386:['29', '392', '32', '304', '232', '275', '209', '208', '750', '471']
387:['242', '346', '1081', '796', '416', '832', '245', '379', '755', '1079']
388:['242', '118', '322', '423', '1049', '248', '229', '338', '498', '174']
389:['1014', '277', '201', '1137', '515', '832', '200', '658', '466', '117']
784:['86', '246', '32', '16', '979', '219', '1049', '1444', '54', '154']
785:['474', '979', '100', '322', '526', '165', '317', '200', '140', '368']
786:['377', '40', '432', '219', '26', '427', '165', '5', '264', '559']
787:['86', '332', '23', '685', '132', '385', '177', '1240', '443', '476']
780:['451', '29', '1184', '979', '100', '432', '518', '151', '245', '1147']
781:['242', '1042', '432', '1049', '382', '23', '658', '368', '273', '323']
782:['377', '474', '1', '98', '88', '796', '327', '201', '1137', '196']
783:['242', '474', '392', '486', '118', '193', '88', '304', '564', '201']
788:['465', '40', '304', '979', '196', '384', '288', '248', '338', '154']
789:['242', '1042', '95', '32', '979', '327', '4', '480', '54', '338']
860:['1014', '785', '564', '515', '518', '25', '1016', '208', '21', '195']
605:['29', '768', '1081', '304', '232', '1049', '403', '21', '789', '1134']
579:['346', '465', '1014', '423', '512', '366', '151', '307', '317', '385']
578:['51', '465', '327', '4', '100', '237', '832', '471', '419', '1035']
604:['277', '194', '796', '327', '1137', '20', '690', '54', '518', '154']
573:['346', '257', '193', '16', '201', '54', '403', '111', '1153', '208']
572:['265', '785', '144', '88', '4', '526', '25', '1153', '132', '174']
571:['377', '1014', '118', '241', '196', '423', '232', '248', '1016', '832']
570:['377', '51', '1042', '392', '1', '194', '796', '181', '919', '26']
577:['346', '86', '486', '193', '515', '20', '288', '232', '498', '264']
576:['1014', '392', '144', '546', '32', '432', '219', '512', '403', '789']
575:['377', '265', '86', '29', '1184', '768', '193', '564', '332', '384']
574:['86', '1', '193', '201', '384', '26', '518', '1153', '514', '789']
60:['387', '118', '16', '322', '384', '919', '690', '1444', '154', '328']
61:['51', '1184', '118', '603', '564', '100', '512', '165', '229', '518']
258:['377', '474', '222', '387', '1042', '546', '234', '246', '193', '564']
259:['1014', '194', '603', '423', '498', '132', '307', '1211', '419', '794']
64:['785', '564', '201', '1137', '338', '294', '328', '514', '200', '658']
65:['302', '51', '327', '679', '20', '219', '512', '154', '1153', '382']
66:['474', '1014', '785', '143', '20', '26', '1444', '625', '174', '151']
67:['51', '392', '98', '193', '194', '603', '241', '4', '20', '219']
252:['118', '332', '432', '54', '338', '154', '151', '756', '419', '504']
69:['242', '546', '768', '1049', '690', '625', '23', '96', '195', '385']
250:['768', '796', '384', '423', '20', '307', '789', '836', '268', '755']
251:['332', '496', '1134', '272', '2', '443', '930', '1079', '452', '483']
253:['377', '346', '118', '193', '1081', '1137', '648', '1211', '14', '559']
257:['29', '486', '32', '16', '564', '196', '229', '685', '328', '10']
254:['201', '288', '26', '485', '1240', '673', '48', '476', '339', '7']
255:['86', '277', '241', '196', '515', '111', '1016', '151', '514', '1147']
603:['785', '432', '384', '526', '512', '416', '685', '471', '815', '787']
602:['451', '100', '143', '232', '132', '245', '756', '955', '794', '1240']
939:['242', '1042', '20', '294', '96', '307', '264', '140', '1211', '14']
731:['1184', '165', '229', '54', '307', '1134', '272', '756', '794', '1336']
730:['222', '304', '288', '1153', '382', '485', '200', '172', '591', '68']
733:['1014', '40', '919', '26', '165', '1444', '403', '111', '1016', '1153']
732:['29', '194', '432', '515', '219', '25', '498', '96', '272', '268']
735:['40', '201', '143', '423', '512', '498', '294', '208', '328', '368']
734:['474', '785', '768', '246', '88', '796', '232', '427', '154', '21']
508:['29', '546', '246', '979', '384', '143', '515', '54', '366', '518']
509:['486', '16', '564', '382', '21', '379', '504', '466', '559', '1240']
506:['118', '98', '1081', '332', '288', '427', '338', '275', '382', '151']
507:['144', '416', '229', '403', '485', '787', '504', '231', '455', '172']
504:['785', '1081', '304', '564', '1049', '165', '480', '317', '164', '554']
505:['302', '274', '768', '432', '143', '427', '15', '379', '1134', '298']
502:['274', '234', '21', '140', '298', '61', '1098', '127', '7', '1018']
503:['29', '95', '564', '4', '232', '165', '366', '518', '625', '338']
500:['474', '465', '32', '1137', '332', '219', '96', '264', '272', '955']
501:['265', '201', '241', '1444', '5', '480', '518', '275', '96', '789']
630:['392', '144', '332', '384', '219', '512', '690', '229', '54', '1153']
631:['242', '451', '29', '16', '564', '201', '181', '248', '229', '498']
632:['1014', '768', '20', '219', '690', '5', '366', '151', '200', '756']
633:['246', '4', '20', '919', '151', '815', '231', '452', '61', '48']
469:['785', '234', '304', '327', '26', '5', '403', '154', '96', '307']
468:['29', '234', '564', '384', '20', '366', '685', '151', '1147', '815']
636:['1014', '29', '486', '234', '32', '979', '327', '432', '515', '919']
637:['265', '451', '387', '193', '919', '1016', '21', '200', '787', '172']
465:['346', '29', '1184', '118', '95', '277', '304', '564', '327', '201']
464:['785', '423', '26', '1049', '366', '338', '648', '317', '1147', '471']
467:['451', '118', '241', '432', '20', '294', '485', '1147', '1134', '323']
466:['16', '416', '151', '200', '135', '471', '504', '360', '77', '688']
461:['796', '919', '54', '1153', '96', '151', '307', '955', '466', '794']
460:['86', '29', '88', '32', '679', '427', '96', '648', '832', '264']
463:['474', '387', '423', '480', '54', '385', '750', '368', '836', '955']
462:['1014', '16', '327', '423', '416', '248', '111', '195', '471', '756']
901:['474', '1137', '690', '209', '504', '258', '77', '10', '790', '214']
168:['302', '51', '95', '234', '327', '219', '248', '132', '832', '140']
169:['86', '1014', '98', '201', '919', '54', '111', '338', '208', '21']
164:['51', '332', '919', '512', '275', '498', '151', '648', '789', '1336']
165:['465', '451', '144', '234', '88', '201', '515', '23', '496', '485']
166:['392', '246', '241', '4', '181', '196', '679', '20', '219', '625']
167:['1042', '277', '246', '384', '165', '690', '273', '794', '177', '281']
160:['193', '304', '241', '181', '427', '512', '416', '208', '789', '419']
161:['302', '546', '95', '332', '384', '526', '232', '498', '151', '1134']
162:['451', '29', '486', '327', '423', '26', '275', '382', '209', '496']
163:['86', '257', '486', '144', '26', '232', '237', '403', '625', '154']
936:['474', '234', '1137', '196', '423', '26', '427', '15', '498', '208']
935:['451', '194', '796', '5', '294', '1211', '1134', '323', '164', '61']
934:['465', '1014', '118', '546', '95', '416', '317', '200', '1211', '281']
908:['465', '1', '193', '979', '327', '1137', '384', '403', '1147', '836']
909:['377', '51', '1042', '1', '246', '603', '304', '679', '512', '229']
600:['257', '222', '277', '246', '979', '143', '219', '165', '307', '21']
878:['346', '257', '29', '387', '144', '1', '246', '423', '26', '1444']
879:['474', '265', '274', '95', '796', '32', '432', '26', '1444', '625']
876:['451', '234', '246', '416', '54', '685', '132', '648', '832', '1211']
877:['465', '257', '603', '796', '979', '201', '679', '423', '1049', '165']
874:['98', '304', '979', '4', '332', '526', '165', '23', '21', '195']
875:['265', '392', '15', '328', '79', '719', '77', '408', '10', '576']
872:['564', '143', '54', '366', '154', '21', '832', '514', '317', '264']
873:['40', '246', '16', '4', '480', '403', '154', '685', '96', '21']
870:['274', '1137', '264', '14', '455', '228', '790', '109', '1018', '507']
871:['377', '796', '16', '432', '288', '512', '165', '248', '5', '151']
9:['302', '474', '1014', '98', '603', '796', '32', '332', '515', '427']
890:['222', '274', '392', '486', '1137', '241', '498', '96', '264', '471']
891:['377', '257', '222', '785', '1042', '1184', '392', '241', '919', '496']
892:['51', '332', '111', '658', '379', '1134', '955', '504', '298', '1267']
893:['222', '241', '232', '1134', '281', '127', '1091', '214', '591', '145']
894:['785', '423', '232', '174', '756', '466', '1079', '77', '790', '1091']
647:['377', '474', '118', '332', '248', '658', '368', '955', '419', '794']
896:['377', '465', '979', '832', '264', '140', '368', '756', '955', '673']
897:['304', '690', '54', '21', '317', '264', '815', '1211', '137', '347']
898:['257', '274', '1042', '768', '88', '304', '196', '111', '275', '685']
899:['242', '302', '377', '118', '277', '480', '294', '328', '317', '379']
646:['95', '277', '98', '1137', '322', '237', '480', '518', '111', '498']
649:['474', '86', '277', '603', '432', '196', '515', '54', '518', '154']
648:['257', '1042', '392', '486', '32', '979', '241', '100', '328', '307']
357:['346', '387', '768', '98', '1444', '132', '658', '379', '836', '719']
356:['451', '222', '196', '526', '1444', '54', '625', '685', '21', '200']
355:['1014', '1184', '144', '118', '1', '194', '304', '15', '1049', '416']
354:['679', '1444', '5', '1153', '815', '323', '673', '719', '476', '235']
353:['242', '465', '40', '785', '387', '1', '546', '768', '1081', '100']
352:['242', '1014', '29', '392', '486', '118', '88', '327', '201', '20']
351:['86', '29', '1184', '392', '144', '603', '679', '690', '111', '685']
350:['234', '796', '241', '432', '232', '237', '685', '200', '140', '787']
803:['1014', '1184', '486', '277', '288', '512', '151', '200', '135', '1147']
802:['222', '486', '564', '515', '416', '248', '403', '1016', '209', '23']
801:['1184', '118', '246', '796', '423', '20', '512', '690', '685', '832']
800:['768', '979', '4', '100', '432', '423', '625', '208', '385', '135']
807:['1014', '4', '25', '209', '328', '832', '789', '479', '1211', '794']
806:['451', '327', '201', '382', '328', '272', '787', '218', '595', '256']
359:['387', '144', '95', '603', '241', '332', '432', '384', '20', '288']
358:['346', '768', '384', '515', '416', '690', '514', '264', '1134', '405']
216:['86', '768', '603', '32', '526', '275', '209', '132', '787', '258']
217:['451', '392', '768', '234', '143', '423', '21', '832', '264', '245']
214:['144', '165', '328', '832', '514', '264', '1211', '281', '1240', '443']
215:['242', '302', '346', '796', '20', '1049', '165', '403', '485', '323']
212:['144', '332', '26', '25', '294', '385', '264', '405', '504', '281']
213:['327', '4', '427', '5', '518', '307', '14', '419', '1336', '755']
210:['346', '95', '16', '979', '515', '209', '294', '496', '1147', '471']
211:['1042', '1184', '118', '1', '546', '304', '232', '427', '237', '480']
762:['40', '919', '427', '15', '54', '496', '832', '137', '1240', '1035']
763:['474', '86', '785', '387', '796', '332', '919', '480', '403', '307']
760:['486', '246', '603', '304', '1137', '679', '384', '690', '403', '685']
761:['486', '118', '32', '1137', '26', '96', '317', '385', '135', '140']
766:['785', '512', '1049', '416', '54', '154', '275', '466', '268', '117']
767:['95', '234', '1137', '241', '181', '384', '288', '5', '480', '518']
218:['474', '40', '1042', '486', '118', '427', '690', '559', '298', '930']
219:['377', '51', '222', '29', '387', '274', '118', '564', '111', '96']
289:['40', '29', '274', '118', '194', '16', '564', '327', '515', '20']
288:['222', '118', '95', '88', '304', '432', '480', '96', '514', '385']
4:['346', '474', '451', '1014', '222', '768', '234', '1081', '16', '564']
281:['302', '785', '234', '603', '219', '5', '1016', '23', '648', '135']
280:['32', '432', '919', '154', '208', '787', '1267', '10', '357', '410']
283:['768', '98', '241', '384', '232', '403', '25', '498', '23', '832']
282:['51', '346', '387', '144', '1', '246', '796', '979', '201', '322']
285:['29', '387', '32', '16', '4', '332', '1444', '111', '21', '479']
284:['193', '679', '526', '165', '403', '25', '498', '485', '264', '756']
287:['86', '1014', '32', '16', '423', '165', '1153', '685', '328', '658']
286:['603', '796', '54', '21', '485', '1147', '787', '504', '443', '79']
678:['346', '1184', '546', '98', '432', '322', '26', '512', '504', '1240']
679:['274', '1042', '144', '546', '277', '219', '54', '648', '514', '379']
674:['242', '377', '474', '768', '246', '241', '248', '237', '307', '832']
675:['265', '257', '1014', '392', '234', '979', '241', '15', '248', '498']
676:['95', '564', '4', '423', '526', '1049', '382', '815', '836', '273']
677:['1042', '95', '327', '432', '625', '685', '328', '96', '200', '750']
670:['302', '265', '193', '88', '332', '423', '690', '237', '54', '625']
671:['242', '86', '332', '432', '416', '366', '338', '208', '317', '815']
672:['346', '86', '193', '304', '143', '480', '498', '479', '455', '61']
673:['451', '1184', '392', '1081', '26', '512', '165', '1016', '514', '1211']
263:['377', '451', '241', '385', '264', '14', '466', '719', '452', '48']
262:['474', '4', '416', '165', '5', '208', '750', '379', '368', '466']
261:['465', '451', '768', '193', '979', '564', '20', '1016', '174', '151']
260:['785', '193', '796', '16', '384', '423', '480', '648', '750', '471']
267:['1042', '118', '1', '194', '327', '201', '20', '219', '15', '1444']
266:['51', '98', '304', '181', '919', '195', '658', '479', '368', '756']
265:['302', '465', '86', '392', '322', '26', '165', '480', '648', '832']
264:['302', '785', '144', '248', '1016', '750', '479', '756', '79', '258']
269:['785', '1', '385', '245', '787', '14', '1336', '1035', '10', '554']
268:['15', '5', '338', '216', '347', '813', '367', '695', '649', '678']
701:['346', '222', '98', '5', '54', '382', '209', '832', '1336', '164']
59:['5', '338', '275', '272', '268', '794', '401', '903', '758', '217']
58:['346', '1184', '392', '118', '277', '515', '232', '15', '338', '294']
55:['1184', '234', '603', '423', '526', '648', '471', '479', '202', '145']
54:['377', '51', '222', '1049', '690', '229', '54', '366', '96', '21']
57:['242', '377', '451', '1014', '95', '32', '201', '4', '690', '5']
56:['277', '796', '16', '979', '382', '23', '832', '471', '479', '466']
51:['302', '546', '20', '919', '26', '165', '248', '1444', '54', '275']
50:['302', '257', '234', '88', '1081', '16', '1137', '241', '526', '1049']
53:['51', '222', '274', '16', '201', '512', '1016', '498', '209', '379']
52:['193', '219', '248', '480', '208', '648', '787', '466', '1240', '930']
537:['246', '796', '832', '368', '1336', '452', '360', '408', '1028', '218']
536:['377', '118', '32', '4', '322', '248', '832', '264', '787', '273']
535:['768', '1081', '432', '526', '26', '232', '154', '750', '815', '405']
63:['377', '1042', '193', '564', '423', '515', '219', '427', '165', '5']
533:['144', '564', '1137', '219', '1211', '466', '794', '1240', '220', '7']
532:['1014', '193', '979', '154', '379', '323', '281', '478', '69', '401']
531:['377', '257', '785', '387', '246', '96', '648', '485', '117', '273']
530:['302', '86', '546', '768', '4', '15', '248', '403', '23', '294']
539:['40', '1042', '979', '327', '1049', '416', '54', '832', '789', '385']
538:['346', '1042', '796', '564', '322', '515', '219', '229', '750', '471']
775:['377', '451', '86', '98', '193', '4', '514', '135', '471', '273']
774:['377', '465', '1014', '237', '485', '944', '790', '872', '724', '1393']
777:['86', '486', '1081', '423', '625', '385', '955', '405', '2', '164']
115:['377', '474', '29', '796', '979', '201', '432', '690', '1153', '209']
114:['277', '304', '690', '338', '1153', '498', '209', '685', '328', '132']
117:['785', '88', '32', '384', '518', '685', '385', '1211', '756', '455']
116:['242', '144', '1', '194', '427', '229', '54', '379', '815', '504']
111:['392', '95', '194', '603', '4', '143', '919', '15', '5', '403']
110:['377', '1014', '1184', '194', '564', '4', '432', '526', '512', '690']
113:['302', '265', '274', '486', '193', '564', '332', '143', '526', '165']
112:['144', '88', '194', '796', '384', '54', '132', '135', '1211', '137']
771:['377', '346', '526', '480', '366', '200', '268', '1035', '48', '478']
119:['242', '265', '1184', '603', '432', '384', '143', '26', '690', '208']
118:['40', '274', '1184', '144', '16', '26', '518', '151', '514', '836']
770:['387', '486', '416', '1016', '21', '504', '2', '164', '172', '48']
773:['796', '4', '423', '515', '518', '685', '832', '750', '836', '944']
256:['474', '219', '512', '165', '275', '1211', '836', '347', '339', '145']
772:['465', '241', '181', '1444', '273', '298', '408', '1091', '109', '145']
429:['51', '346', '785', '486', '5', '518', '379', '836', '14', '347']
428:['265', '1', '194', '603', '796', '304', '1137', '100', '679', '526']
534:['603', '564', '232', '690', '518', '498', '132', '174', '307', '368']
919:['625', '1147', '1240', '61', '790', '171', '746', '68', '145', '507']
918:['346', '40', '1042', '95', '1081', '979', '4', '432', '679', '219']
421:['40', '1', '246', '304', '241', '512', '209', '385', '245', '135']
