344:['1449', '1643', '1467', '1642', '1639', '1524', '850', '1500', '1367', '1645']
518:['98', '603', '512', '478', '169', '868', '718', '867', '1169', '1131']
926:['1449', '119', '1589', '1642', '1175', '899', '1450', '1062', '1558', '884']
511:['603', '100', '648', '836', '48', '483', '127', '171', '813', '705']
510:['1599', '868', '1639', '1450', '1398', '1449', '1064', '114', '318', '1242']
513:['98', '194', '603', '1137', '515', '427', '165', '480', '23', '496']
512:['515', '174', '272', '483', '64', '626', '657', '170', '1500', '1463']
515:['1639', '1599', '499', '115', '483', '1512', '1500', '1064', '474', '1142']
514:['1449', '1536', '1524', '1467', '1450', '1500', '1642', '1639', '1398', '1463']
517:['1463', '1639', '963', '1449', '515', '1367', '136', '1203', '653', '1467']
516:['1367', '1449', '1642', '1639', '1524', '1536', '408', '745', '1122', '1500']
458:['1463', '1500', '1512', '1169', '1449', '1143', '1467', '1398', '1064', '1458']
459:['1463', '1449', '1639', '318', '1467', '1064', '1169', '936', '1398', '113']
621:['318', '923', '1500', '1463', '119', '1449', '1536', '1398', '1458', '1639']
620:['302', '474', '272', '408', '318', '169', '12', '187', '661', '1070']
627:['1449', '1450', '1642', '1398', '1536', '1500', '1639', '119', '114', '1524']
626:['543', '1463', '1367', '745', '1589', '1499', '1466', '958', '1592', '513']
625:['1463', '1536', '1467', '1449', '1500', '1122', '1642', '867', '1398', '1064']
624:['1463', '1449', '1467', '1500', '1642', '1639', '1458', '119', '318', '1367']
450:['1500', '1463', '119', '1143', '1449', '1524', '1536', '1398', '1064', '1642']
451:['868', '115', '1154', '1599', '1410', '1639', '1268', '1398', '1233', '1449']
452:['1449', '119', '1450', '1642', '1175', '1467', '626', '1398', '1645', '1636']
453:['1449', '1642', '1467', '1524', '1189', '1452', '1536', '1500', '64', '320']
454:['1500', '1449', '1536', '1398', '1463', '1643', '718', '867', '1639', '1189']
455:['1449', '483', '641', '1467', '867', '1500', '199', '1450', '357', '1599']
456:['1500', '1449', '1642', '1367', '1467', '1122', '119', '1189', '923', '1524']
457:['603', '515', '480', '272', '408', '178', '513', '963', '657', '641']
179:['838', '913', '119', '1449', '817', '899', '1639', '1643', '1195', '1501']
178:['718', '1500', '119', '1449', '1398', '1639', '1642', '1189', '1467', '1064']
177:['1500', '1639', '1367', '1449', '1524', '408', '1642', '1368', '1536', '169']
176:['174', '1449', '1524', '1536', '1642', '1467', '169', '64', '524', '12']
175:['1536', '1643', '1500', '793', '851', '169', '1143', '1524', '1293', '174']
174:['515', '174', '1240', '127', '318', '64', '357', '22', '644', '963']
173:['474', '265', '486', '1', '234', '98', '193', '194', '603', '1137']
172:['1512', '1169', '853', '320', '1599', '1137', '1600', '1266', '1398', '1242']
171:['1467', '1431', '856', '1450', '1642', '1175', '169', '1449', '1500', '1589']
170:['302', '474', '98', '1137', '515', '427', '480', '209', '23', '132']
656:['1631', '1286', '1126', '320', '1418', '488', '1159', '50', '641', '483']
657:['174', '694', '1467', '64', '626', '1625', '884', '837', '318', '127']
654:['1463', '1398', '1449', '1536', '1639', '1500', '1452', '1524', '936', '1467']
182:['61', '483', '543', '513', '958', '1500', '1463', '1592', '851', '1122']
183:['1500', '1449', '867', '119', '1367', '1450', '814', '1639', '1512', '718']
180:['515', '1240', '963', '953', '1019', '113', '1007', '752', '884', '1463']
181:['1599', '1463', '1398', '867', '1458', '963', '1449', '113', '613', '1169']
186:['408', '113', '1500', '1463', '1524', '1536', '1064', '1639', '1367', '1398']
187:['1500', '1463', '1449', '1639', '1642', '1398', '1536', '1169', '119', '1450']
184:['1449', '1467', '408', '169', '1536', '1642', '114', '1639', '851', '1463']
185:['483', '626', '1463', '1449', '1467', '657', '1104', '694', '64', '1458']
886:['1449', '1639', '1463', '119', '1599', '1458', '320', '1642', '1064', '114']
652:['1463', '1639', '1367', '1467', '1458', '1449', '1642', '1064', '114', '1599']
188:['1449', '1639', '1467', '1463', '119', '1064', '1500', '1240', '1195', '1589']
189:['1500', '1449', '1536', '867', '641', '64', '1452', '1642', '814', '1467']
658:['1463', '1467', '1536', '1449', '963', '1639', '1599', '223', '174', '1452']
653:['1449', '119', '1450', '1467', '1599', '1398', '1642', '1189', '1500', '1636']
650:['1463', '1639', '1500', '1467', '1536', '1449', '1367', '1642', '1524', '64']
651:['626', '913', '1104', '817', '1358', '1643', '267', '1449', '838', '1439']
764:['1463', '1449', '1639', '1467', '1398', '1458', '1536', '1599', '1064', '1642']
11:['1467', '1449', '1398', '169', '1599', '408', '114', '1642', '963', '1458']
10:['318', '1463', '1449', '1398', '1642', '1467', '1599', '1458', '1500', '408']
13:['1500', '1278', '1536', '169', '1169', '1450', '1398', '1122', '966', '1293']
12:['246', '496', '479', '483', '478', '64', '199', '187', '190', '923']
15:['1242', '634', '1398', '954', '337', '1450', '1278', '318', '1293', '357']
14:['115', '850', '1500', '1463', '119', '1368', '1367', '1449', '1064', '1512']
17:['854', '1467', '50', '1368', '853', '127', '1104', '1458', '626', '394']
16:['272', '483', '520', '169', '50', '57', '114', '166', '113', '718']
19:['1463', '1639', '1367', '1599', '1536', '1450', '1449', '1021', '483', '113']
18:['114', '1463', '119', '1367', '1449', '1458', '1064', '1599', '1639', '1467']
863:['1137', '408', '1021', '1169', '1368', '1405', '1599', '1656', '1007', '1512']
862:['242', '194', '427', '408', '178', '318', '344', '191', '134', '522']
865:['1304', '1306', '884', '1656', '1524', '1589', '1367', '1056', '1353', '745']
864:['1019', '1463', '1158', '1449', '1536', '1398', '1458', '1599', '1452', '1467']
867:['923', '114', '1194', '1189', '1500', '119', '1367', '1449', '1524', '1536']
866:['1628', '1639', '1158', '337', '899', '1450', '1201', '1449', '75', '856']
884:['853', '320', '1449', '1458', '1599', '1639', '115', '1512', '1368', '192']
938:['868', '1449', '1450', '1639', '483', '318', '1500', '1398', '851', '856']
659:['1463', '1449', '1639', '119', '1500', '1467', '113', '1599', '1398', '1642']
883:['1463', '1367', '1449', '1536', '1639', '1524', '1467', '1125', '320', '1169']
753:['1463', '1643', '1536', '1449', '1467', '1500', '119', '1639', '113', '1398']
881:['1398', '1449', '1500', '936', '867', '1293', '1169', '1242', '1599', '318']
880:['1500', '1463', '1449', '483', '1536', '1467', '1398', '1639', '1642', '169']
887:['474', '603', '515', '480', '174', '135', '483', '408', '178', '813']
831:['718', '1449', '1589', '1131', '1500', '1642', '169', '1189', '1398', '98']
885:['1463', '1500', '1449', '1536', '1639', '1398', '98', '119', '1129', '113']
752:['1643', '1500', '1536', '1639', '1449', '1524', '793', '1642', '524', '1377']
928:['302', '474', '603', '515', '427', '480', '174', '483', '408', '178']
62:['1463', '1639', '1467', '1536', '1449', '1064', '1500', '1398', '1599', '1642']
888:['242', '603', '427', '165', '498', '272', '178', '318', '64', '134']
756:['1463', '1449', '1500', '1536', '1639', '1467', '318', '1064', '408', '357']
929:['1449', '1500', '1398', '1536', '64', '1642', '1293', '1643', '1467', '178']
809:['113', '694', '1463', '119', '1367', '1449', '1524', '1536', '1450', '1642']
322:['641', '320', '1500', '1449', '1512', '488', '1639', '119', '1642', '511']
323:['1449', '1467', '1500', '1398', '1536', '1643', '1452', '1463', '318', '1642']
320:['483', '318', '64', '1189', '1500', '1463', '119', '1367', '1449', '1524']
321:['1639', '1449', '1500', '1642', '1122', '1450', '1592', '522', '1467', '958']
326:['1449', '868', '1398', '867', '1233', '1450', '1642', '1643', '1651', '915']
327:['1500', '1449', '1467', '1639', '1398', '483', '1642', '119', '1367', '1643']
324:['474', '486', '144', '234', '98', '193', '603', '1137', '100', '181']
325:['1536', '1524', '1500', '1642', '1639', '1450', '1449', '851', '169', '923']
328:['1449', '513', '1458', '1122', '1467', '1398', '178', '1064', '1599', '1639']
329:['1449', '1131', '1643', '1512', '1645', '1651', '408', '119', '1500', '1467']
759:['474', '1137', '408', '183', '709', '169', '513', '114', '316', '868']
201:['1512', '1500', '1643', '641', '1143', '493', '1449', '530', '1160', '166']
200:['242', '474', '603', '427', '165', '480', '498', '23', '479', '272']
203:['1500', '1368', '1367', '1449', '1524', '1536', '1642', '1639', '488', '119']
202:['1639', '119', '1599', '1450', '1449', '1398', '114', '1467', '1064', '478']
205:['1512', '1500', '119', '1599', '1449', '115', '199', '320', '1189', '641']
204:['1104', '1192', '1449', '1536', '1591', '1585', '1643', '1645', '851', '1143']
207:['1398', '1463', '1449', '1599', '1467', '1458', '1452', '868', '178', '1536']
206:['394', '1186', '320', '854', '1599', '853', '1458', '1142', '521', '1397']
209:['1450', '115', '169', '1398', '1639', '1500', '1449', '1122', '1664', '1293']
208:['1500', '1449', '1639', '115', '1242', '1450', '1599', '1398', '1122', '1643']
779:['474', '98', '483', '183', '169', '114', '868', '718', '867', '1169']
778:['1463', '1367', '1639', '1629', '694', '1449', '513', '543', '1125', '1064']
889:['1449', '1467', '1463', '1642', '1398', '1458', '272', '1500', '1169', '1599']
77:['1642', '1500', '1450', '1449', '1524', '1664', '1536', '1122', '512', '603']
76:['1500', '1639', '1449', '1524', '922', '718', '1536', '1122', '408', '1064']
75:['174', '694', '1463', '1367', '1524', '1639', '1467', '1642', '1500', '646']
74:['1449', '1643', '1651', '119', '1642', '1636', '1398', '1450', '320', '1131']
73:['320', '488', '641', '1449', '483', '134', '1512', '1500', '1467', '615']
72:['1463', '1449', '1512', '119', '1645', '1651', '1642', '1500', '1536', '1467']
71:['851', '1639', '1463', '1628', '1158', '1449', '856', '1500', '390', '1536']
70:['1463', '1536', '1467', '318', '1458', '1449', '657', '1064', '427', '1452']
655:['1449', '1467', '1367', '1536', '1500', '1524', '119', '1592', '1398', '408']
79:['474', '603', '483', '134', '522', '958', '1449', '1450', '1592', '1642']
78:['115', '192', '850', '1500', '119', '1368', '1405', '1512', '1443', '253']
2:['1449', '1467', '1398', '1642', '1450', '119', '318', '1175', '963', '64']
805:['694', '1449', '1367', '1368', '853', '1125', '320', '1458', '1467', '1463']
804:['1500', '1463', '1449', '1524', '1536', '1639', '408', '1642', '1467', '1398']
669:['320', '1467', '1449', '1142', '641', '1368', '1452', '488', '134', '1137']
668:['119', '1449', '1639', '1642', '1398', '1500', '1463', '1450', '1467', '1599']
667:['1104', '1589', '483', '1449', '1642', '1500', '641', '1466', '50', '1143']
666:['1449', '1500', '1463', '1398', '119', '1169', '1458', '1599', '1639', '1467']
665:['1500', '1639', '1449', '1463', '1536', '1467', '488', '1642', '1064', '318']
664:['1500', '1449', '119', '1639', '1642', '1524', '1367', '1467', '1368', '1398']
663:['1449', '1463', '1467', '119', '1599', '1639', '1398', '1642', '1452', '1536']
662:['408', '923', '511', '114', '113', '718', '1129', '1131', '1189', '1268']
661:['1500', '1449', '1463', '718', '1398', '1536', '814', '1169', '1064', '1467']
660:['1449', '1467', '1589', '1642', '169', '1592', '1122', '626', '1651', '963']
769:['1463', '1599', '1449', '1467', '174', '1639', '113', '694', '483', '1636']
692:['1512', '1449', '1599', '115', '320', '1500', '119', '1639', '641', '868']
693:['1463', '1467', '1449', '1143', '1142', '1639', '1643', '515', '1358', '1398']
690:['867', '1450', '1463', '1398', '483', '963', '1500', '1449', '613', '169']
691:['165', '174', '483', '520', '199', '166', '493', '1189', '613', '1500']
696:['626', '694', '1463', '1143', '1589', '1467', '1449', '1642', '884', '1592']
697:['474', '603', '1137', '427', '480', '209', '23', '750', '479', '504']
694:['1500', '1463', '1449', '1536', '1398', '1450', '1642', '1639', '1467', '1524']
695:['474', '923', '488', '525', '863', '793', '1194', '1500', '968', '1449']
698:['1467', '1450', '119', '1639', '1449', '1599', '1643', '1642', '1500', '1064']
699:['1463', '408', '1169', '169', '1536', '867', '474', '745', '851', '1367']
542:['1500', '1449', '1169', '867', '1512', '641', '1642', '1122', '199', '512']
543:['1449', '1639', '1500', '1642', '1398', '1536', '1467', '119', '1450', '483']
540:['1500', '1449', '1536', '1642', '1639', '1398', '1467', '169', '408', '483']
541:['483', '641', '493', '867', '1169', '1131', '1500', '1449', '1512', '119']
546:['194', '603', '515', '427', '165', '480', '496', '174', '408', '178']
547:['408', '1449', '1463', '1536', '1398', '1137', '1452', '318', '511', '1467']
544:['1449', '1642', '1589', '1591', '1431', '1175', '169', '1558', '1467', '1062']
545:['1449', '1450', '1642', '1467', '1398', '1639', '119', '1524', '114', '1500']
8:['1137', '12', '83', '115', '320', '1266', '1169', '1131', '1189', '850']
548:['1463', '1449', '1398', '1639', '1597', '936', '1467', '408', '1599', '1064']
549:['718', '1189', '1500', '119', '1449', '1398', '1450', '1642', '1639', '1122']
68:['1186', '1085', '854', '641', '1368', '1397', '853', '1126', '1125', '1512']
598:['174', '483', '318', '64', '357', '50', '1449', '1536', '1233', '1467']
869:['1405', '1368', '854', '1643', '1466', '1467', '192', '1418', '853', '1398']
868:['1467', '1656', '1122', '884', '1367', '1524', '223', '134', '1642', '137']
120:['1449', '1639', '1642', '1536', '1524', '1450', '1467', '1463', '657', '1367']
121:['1639', '1450', '169', '1536', '408', '1449', '1398', '1500', '1467', '1524']
122:['134', '199', '641', '793', '320', '896', '1500', '1449', '1512', '483']
123:['1558', '856', '1589', '851', '1431', '1500', '923', '1175', '1512', '1449']
124:['1589', '1463', '1143', '1639', '1592', '543', '851', '958', '1466', '965']
125:['1500', '1639', '718', '1449', '1463', '1524', '1189', '1064', '1410', '119']
126:['174', '64', '718', '850', '1500', '119', '1449', '1450', '1642', '1144']
127:['95', '88', '194', '165', '496', '174', '485', '385', '48', '483']
128:['1607', '1449', '199', '867', '1450', '1639', '1467', '178', '165', '1500']
129:['1512', '1558', '867', '593', '641', '1099', '1169', '601', '1600', '1113']
765:['923', '958', '1306', '1463', '1367', '1449', '1524', '1536', '1589', '1592']
414:['174', '127', '318', '56', '64', '357', '50', '150', '626', '269']
415:['98', '515', '113', '718', '1131', '1189', '936', '1500', '1463', '1449']
416:['511', '1500', '119', '1449', '1398', '1599', '1642', '1452', '1467', '1458']
417:['1463', '1169', '1398', '1449', '1064', '1599', '1467', '1458', '408', '318']
410:['1104', '1463', '851', '1500', '1449', '626', '1398', '1589', '483', '1143']
411:['1599', '1463', '1398', '1467', '1449', '1458', '474', '408', '483', '114']
412:['1467', '1449', '1500', '1463', '1398', '483', '1642', '50', '127', '1064']
413:['1599', '1450', '867', '1449', '963', '1398', '1169', '1467', '483', '603']
920:['1643', '1467', '1449', '320', '1466', '1368', '853', '1143', '1639', '251']
498:['1500', '641', '1449', '1512', '178', '615', '1122', '60', '1642', '923']
922:['1463', '1643', '1524', '1467', '408', '1500', '1131', '1449', '1536', '1639']
923:['242', '302', '474', '98', '603', '32', '515', '427', '512', '165']
418:['1038', '838', '1126', '267', '913', '767', '320', '837', '1599', '1084']
419:['1449', '1458', '1599', '1467', '320', '318', '1142', '603', '694', '853']
776:['1368', '1449', '320', '641', '408', '1512', '1466', '1405', '1142', '251']
499:['1500', '718', '1449', '1467', '922', '64', '1122', '169', '1642', '1431']
319:['119', '1449', '1398', '1450', '1639', '1500', '115', '850', '1642', '1599']
318:['1449', '119', '1467', '1501', '1599', '1639', '1398', '1142', '1242', '1450']
313:['1449', '1536', '1398', '1463', '1500', '1642', '1639', '169', '867', '1467']
312:['315', '182', '923', '285', '856', '1500', '1463', '119', '1466', '1449']
311:['1463', '1449', '1398', '1599', '1467', '1639', '1500', '1450', '119', '1064']
310:['242', '302', '603', '427', '648', '272', '408', '178', '318', '134']
317:['174', '318', '64', '50', '511', '1142', '1500', '119', '1449', '1398']
316:['1449', '119', '1463', '899', '947', '1639', '1642', '1592', '242', '1099']
315:['1463', '1629', '1467', '1367', '1458', '1449', '1169', '1500', '1064', '694']
314:['483', '357', '963', '493', '867', '1131', '1500', '119', '1143', '1449']
861:['98', '515', '478', '318', '306', '900', '114', '113', '1500', '1463']
921:['1639', '1500', '1643', '1449', '1064', '1450', '1122', '1398', '1160', '115']
496:['1628', '1449', '1175', '1639', '1536', '1642', '119', '923', '1158', '1463']
832:['1463', '1639', '1536', '1367', '1398', '114', '1524', '113', '408', '1064']
833:['1169', '408', '1137', '1122', '1629', '1599', '1064', '513', '169', '867']
830:['515', '963', '1449', '1651', '1639', '1643', '483', '1143', '1463', '1645']
497:['1500', '1639', '1449', '1536', '1524', '851', '1642', '1463', '1398', '1064']
836:['1278', '1463', '1143', '1398', '1449', '1121', '1129', '64', '915', '1452']
837:['1347', '850', '1643', '1131', '1500', '119', '1639', '962', '1266', '1467']
834:['318', '1500', '1463', '1449', '1467', '64', '119', '199', '511', '1642']
835:['408', '963', '1500', '1463', '1449', '1536', '1398', '1064', '1639', '1643']
838:['1500', '1449', '1398', '1642', '1639', '119', '851', '1064', '1467', '1169']
839:['1463', '1458', '1467', '1500', '1449', '1398', '56', '1064', '694', '318']
808:['98', '603', '1137', '100', '515', '512', '165', '174', '648', '485']
3:['1512', '1558', '1449', '1099', '1104', '641', '1368', '1645', '1651', '119']
725:['900', '251', '524', '1160', '113', '115', '1131', '1189', '1268', '850']
368:['1466', '1449', '648', '1643', '1368', '408', '1467', '1524', '1398', '511']
369:['512', '174', '318', '64', '191', '169', '12', '190', '923', '251']
366:['242', '302', '86', '194', '603', '100', '515', '427', '15', '165']
367:['474', '265', '194', '603', '515', '427', '165', '480', '275', '498']
364:['242', '515', '427', '480', '498', '496', '174', '272', '483', '478']
365:['320', '1449', '1501', '899', '1388', '1467', '1599', '853', '119', '1450']
362:['50', '511', '1142', '641', '1186', '853', '320', '521', '394', '1242']
363:['1450', '1639', '1536', '1642', '1467', '1449', '1524', '1463', '1367', '1158']
360:['408', '1463', '1536', '1639', '1398', '1158', '1064', '488', '1467', '480']
361:['169', '1536', '1500', '851', '1639', '408', '1449', '1143', '1642', '1122']
882:['64', '169', '12', '113', '718', '115', '867', '1131', '1189', '850']
380:['1122', '513', '1500', '1642', '1639', '1467', '320', '1240', '641', '169']
381:['1500', '1449', '1536', '1642', '1524', '615', '488', '1293', '60', '1467']
382:['1463', '1367', '1512', '1639', '1500', '1368', '408', '113', '1529', '1169']
383:['318', '1500', '1463', '119', '1449', '1064', '1642', '1639', '1467', '64']
384:['194', '603', '1137', '172', '408', '127', '56', '64', '134', '169']
385:['1463', '1639', '958', '1064', '1466', '1500', '390', '856', '1642', '1298']
386:['408', '1463', '1158', '1536', '1452', '1467', '835', '1639', '1278', '963']
387:['853', '1466', '1467', '1405', '1064', '1629', '1639', '251', '1449', '1122']
388:['474', '603', '427', '165', '480', '498', '23', '208', '479', '272']
389:['1500', '1536', '1524', '1463', '851', '1642', '169', '1449', '408', '1639']
784:['515', '480', '318', '64', '900', '251', '114', '868', '113', '499']
785:['1500', '1449', '1643', '1450', '115', '1398', '483', '119', '1639', '1189']
786:['1463', '1449', '1536', '1500', '64', '1398', '1467', '1642', '483', '657']
787:['1463', '1536', '1639', '113', '1367', '1467', '1064', '408', '1524', '1158']
780:['1500', '1643', '1398', '1293', '1143', '1449', '1467', '64', '850', '483']
781:['1643', '169', '12', '408', '1293', '1142', '641', '1344', '793', '850']
782:['1599', '1450', '1449', '318', '199', '483', '603', '868', '1467', '1458']
783:['474', '246', '98', '79', '408', '478', '318', '64', '204', '199']
788:['1449', '1122', '1500', '1467', '50', '1599', '1642', '1398', '1450', '603']
789:['1142', '1242', '634', '357', '337', '318', '1426', '527', '1278', '1450']
860:['1500', '1449', '1642', '1467', '1524', '119', '169', '850', '1639', '1450']
605:['1466', '1449', '1467', '1398', '1458', '50', '1599', '251', '169', '1418']
579:['1639', '1449', '320', '1643', '1500', '119', '1467', '1599', '1189', '1450']
578:['1463', '1643', '1639', '113', '1467', '963', '1449', '408', '1398', '1064']
604:['1347', '1500', '1643', '1512', '119', '394', '850', '1142', '1131', '962']
573:['1463', '1639', '1536', '1449', '1500', '1467', '1367', '483', '1642', '1450']
572:['1463', '1466', '1367', '1467', '1639', '1500', '1064', '1499', '851', '1458']
571:['1463', '1536', '1398', '1449', '1599', '408', '318', '1500', '1639', '113']
570:['1643', '1104', '483', '1143', '913', '1466', '1585', '973', '1449', '1592']
577:['199', '1500', '119', '1449', '1398', '1642', '483', '1639', '178', '1189']
576:['1639', '1398', '1449', '1599', '1463', '1064', '114', '318', '1500', '119']
575:['1449', '1536', '1628', '835', '1639', '1129', '868', '661', '1452', '923']
574:['1450', '899', '1639', '1449', '119', '1175', '1467', '1628', '1642', '1064']
60:['1500', '1449', '1467', '1642', '1169', '169', '1639', '1450', '1064', '867']
61:['1463', '1599', '1458', '1536', '1427', '835', '1467', '1631', '1130', '113']
258:['98', '515', '208', '174', '483', '408', '228', '478', '56', '153']
259:['1500', '1463', '119', '1449', '1512', '1467', '1143', '1643', '1131', '1639']
64:['1643', '1449', '1467', '1500', '1639', '1189', '1524', '1642', '1131', '913']
65:['174', '1500', '1463', '1449', '1639', '1643', '1467', '1536', '1450', '113']
66:['1500', '1599', '1450', '119', '174', '613', '1142', '199', '1449', '1467']
67:['302', '474', '98', '603', '1137', '515', '427', '512', '480', '23']
252:['302', '474', '98', '194', '603', '515', '427', '480', '498', '174']
69:['1500', '1449', '1642', '1467', '1368', '119', '191', '64', '1524', '1189']
250:['1449', '1639', '1467', '1599', '320', '1142', '1450', '1064', '1642', '483']
251:['1500', '1463', '1449', '1639', '1467', '1398', '1643', '483', '119', '1642']
253:['867', '1449', '1536', '1450', '1452', '1639', '1643', '1398', '1650', '1651']
257:['512', '318', '64', '191', '169', '12', '190', '923', '1189', '694']
254:['1500', '814', '1293', '1449', '1536', '718', '1398', '867', '1450', '1643']
255:['1512', '1398', '1449', '1104', '1558', '851', '641', '511', '483', '1599']
603:['1597', '1410', '1122', '1159', '936', '169', '1639', '1064', '1347', '1500']
602:['474', '98', '603', '515', '427', '480', '483', '408', '178', '318']
939:['474', '265', '1', '95', '246', '98', '193', '194', '603', '1137']
731:['1463', '1278', '1431', '1536', '1491', '851', '856', '318', '1143', '1591']
730:['1589', '1463', '1467', '1449', '1064', '856', '1398', '1639', '1143', '963']
733:['1639', '1524', '850', '1367', '408', '1642', '1431', '1449', '1144', '1368']
732:['242', '474', '98', '603', '427', '512', '165', '498', '96', '272']
735:['1463', '483', '1449', '641', '1467', '1458', '1500', '1599', '1512', '318']
734:['1536', '851', '1449', '1639', '1431', '1398', '1175', '1642', '1158', '1628']
508:['853', '320', '1368', '1466', '1405', '1467', '1367', '192', '1449', '854']
509:['1512', '320', '1099', '641', '1449', '119', '1501', '1600', '1558', '394']
506:['1463', '119', '1449', '1398', '1643', '1500', '1467', '318', '1452', '1642']
507:['242', '474', '265', '86', '392', '486', '144', '1', '95', '234']
504:['963', '1463', '1449', '1639', '1643', '1467', '515', '1536', '1524', '136']
505:['1449', '119', '1643', '913', '899', '318', '1398', '838', '1467', '817']
502:['474', '178', '60', '1099', '1114', '661', '488', '868', '641', '921']
503:['320', '1500', '1463', '119', '1368', '1449', '1512', '1642', '1639', '1467']
500:['1450', '1639', '1664', '1449', '1367', '1642', '169', '1536', '646', '1122']
501:['483', '511', '488', '641', '1500', '119', '1368', '1367', '1449', '1512']
630:['1463', '1449', '1639', '119', '1599', '1398', '1458', '1536', '113', '1512']
631:['850', '1450', '1643', '1524', '1500', '119', '1642', '1449', '1467', '1398']
632:['1639', '1449', '1500', '1450', '1643', '1642', '1467', '119', '1122', '1189']
633:['1643', '1398', '1449', '1450', '867', '963', '1131', '12', '1599', '169']
469:['408', '169', '488', '114', '320', '1189', '1500', '1463', '119', '1368']
468:['1500', '1449', '1450', '1639', '1467', '1293', '1536', '1642', '1599', '199']
636:['98', '194', '603', '1137', '515', '427', '512', '96', '195', '137']
637:['1449', '12', '115', '1664', '1189', '867', '966', '1398', '718', '868']
465:['1463', '1467', '1466', '1449', '1639', '1398', '1064', '1143', '1643', '1524']
464:['480', '174', '483', '318', '64', '169', '963', '114', '113', '136']
467:['1449', '1500', '1466', '1143', '511', '1398', '1467', '1536', '1368', '64']
466:['1358', '1639', '1449', '1388', '1500', '1536', '515', '64', '1463', '1467']
461:['1558', '856', '1175', '1589', '1431', '851', '923', '1466', '1449', '1158']
460:['884', '1642', '1524', '1639', '1449', '1367', '1062', '913', '1056', '1388']
463:['1643', '1639', '119', '1463', '1467', '1449', '524', '850', '1143', '1645']
462:['474', '603', '201', '1137', '836', '1240', '408', '183', '709', '169']
901:['718', '867', '936', '1500', '1449', '1398', '1450', '1639', '1452', '1347']
168:['1398', '1597', '1599', '936', '1169', '1410', '1449', '1064', '1639', '114']
169:['1137', '12', '511', '718', '936', '1167', '1449', '1524', '1642', '1467']
164:['474', '246', '98', '194', '603', '432', '427', '512', '165', '480']
165:['408', '478', '963', '114', '113', '1169', '1463', '119', '1449', '1524']
166:['246', '114', '835', '113', '207', '718', '115', '954', '1500', '1463']
167:['1463', '1056', '1639', '694', '1367', '884', '1449', '1467', '899', '119']
160:['511', '1500', '1449', '1467', '1368', '641', '1642', '12', '320', '251']
161:['1463', '867', '1512', '1176', '868', '1169', '814', '1063', '966', '1278']
162:['1449', '1599', '1398', '1450', '483', '1467', '318', '1463', '119', '64']
163:['1463', '1639', '1500', '1449', '1536', '851', '1064', '923', '1158', '483']
936:['483', '408', '488', '641', '1500', '1463', '1367', '1449', '1524', '1536']
935:['98', '272', '61', '483', '478', '505', '923', '963', '59', '316']
934:['1463', '1536', '1639', '1467', '408', '1398', '1599', '318', '169', '1064']
908:['1463', '1449', '1639', '1467', '1458', '1536', '1642', '1500', '1398', '1367']
909:['302', '246', '98', '194', '100', '515', '480', '496', '174', '485']
600:['1500', '1463', '1449', '1536', '1639', '1642', '1189', '1450', '1467', '483']
878:['1449', '1536', '1639', '1642', '1467', '320', '408', '603', '1450', '114']
879:['318', '1449', '1398', '1599', '1467', '1242', '1463', '357', '1639', '1064']
876:['169', '114', '1500', '1463', '1367', '1158', '1449', '1524', '1536', '1450']
877:['1500', '1463', '1449', '1450', '1639', '483', '1122', '1064', '1467', '1642']
874:['1449', '1500', '511', '1452', '1467', '1398', '661', '1458', '320', '641']
875:['641', '1449', '1467', '320', '1500', '1143', '483', '854', '513', '251']
872:['868', '867', '1449', '1450', '1599', '1643', '1398', '1636', '119', '1650']
873:['115', '868', '1398', '814', '1500', '1160', '1233', '1450', '169', '1449']
870:['1500', '1449', '1463', '1467', '1642', '1639', '1536', '1367', '1524', '119']
871:['1463', '1639', '1449', '1536', '1064', '1467', '114', '1367', '113', '1642']
9:['474', '498', '648', '1147', '466', '61', '408', '189', '183', '134']
890:['1142', '641', '1397', '1449', '1452', '867', '320', '64', '1500', '178']
891:['302', '474', '98', '603', '515', '427', '165', '480', '498', '23']
892:['408', '169', '1500', '119', '1368', '1449', '1524', '1536', '1398', '1512']
893:['408', '1463', '1449', '1536', '1398', '169', '1467', '1452', '318', '1466']
894:['1500', '1449', '1642', '1536', '1639', '1450', '119', '1524', '641', '178']
647:['408', '169', '1500', '1367', '1449', '1398', '1450', '1642', '1467', '50']
896:['1449', '1398', '1500', '718', '1639', '1064', '1642', '1169', '1450', '868']
897:['318', '868', '867', '1449', '1599', '1467', '357', '1642', '427', '1398']
898:['483', '169', '793', '1500', '1463', '1449', '1524', '1536', '851', '1639']
899:['1467', '1463', '1449', '1500', '119', '1639', '1599', '1450', '1398', '1642']
646:['1398', '1536', '1449', '169', '408', '1463', '1599', '867', '474', '357']
649:['318', '661', '923', '511', '207', '718', '1129', '1189', '850', '1500']
648:['1449', '1398', '1450', '1639', '1643', '1500', '115', '1131', '1642', '119']
357:['242', '474', '265', '86', '144', '95', '98', '194', '603', '181']
356:['936', '1449', '1599', '119', '1467', '1398', '835', '199', '1427', '269']
355:['302', '474', '265', '257', '486', '1', '246', '98', '193', '603']
354:['1467', '1639', '1449', '1064', '1463', '1500', '1599', '1458', '119', '1642']
353:['884', '1642', '1589', '1122', '1062', '1240', '1467', '1449', '1367', '1524']
