344:['1536', '1367', '1500', '1512', '1449', '1599', '1463', '1642', '320', '483']
249:['134', '251', '513', '1500', '119', '1466', '1367', '1449', '1524', '1536']
248:['1463', '119', '1536', '1512', '884', '1367', '835', '318', '115', '1500']
924:['1536', '1367', '1449', '1599', '1500', '1467', '718', '1398', '1642', '1122']
925:['1463', '1500', '1536', '1398', '1203', '1449', '1467', '1512', '838', '1367']
519:['242', '302', '51', '234', '98', '603', '32', '423', '427', '480']
518:['318', '169', '604', '187', '185', '1070', '513', '113', '863', '607']
926:['1449', '1398', '1599', '1368', '1536', '1645', '1463', '1122', '480', '136']
511:['474', '603', '100', '515', '165', '382', '483', '408', '178', '318']
510:['1463', '1536', '1367', '1158', '1398', '1473', '1278', '1193', '390', '1449']
513:['474', '144', '98', '194', '603', '100', '515', '480', '208', '496']
512:['474', '483', '408', '178', '127', '64', '357', '134', '251', '513']
515:['1367', '1536', '793', '1499', '1524', '1159', '1599', '1431', '1495', '718']
514:['1463', '1367', '1449', '1536', '1499', '113', '1398', '1500', '1599', '1524']
517:['1463', '1536', '1512', '1449', '1129', '1462', '705', '1328', '1467', '906']
516:['114', '1367', '1449', '1524', '1536', '113', '1467', '1398', '1143', '1645']
458:['1536', '1499', '1367', '1449', '1599', '1642', '1558', '119', '251', '1104']
459:['1367', '1449', '1398', '1536', '169', '1524', '113', '1158', '1463', '408']
621:['1500', '1463', '1367', '1449', '1536', '1398', '1512', '1467', '474', '1193']
620:['408', '169', '1462', '626', '654', '923', '663', '634', '963', '114']
627:['1536', '1367', '1499', '641', '1463', '1645', '1599', '1449', '958', '513']
626:['320', '1639', '1367', '114', '1536', '1129', '1450', '1158', '1426', '1252']
625:['1449', '1536', '1398', '1599', '1367', '1643', '1500', '1650', '1639', '1642']
624:['1500', '1449', '1536', '1367', '1599', '1398', '1642', '119', '1463', '1643']
450:['113', '1500', '1463', '1367', '1449', '1536', '1398', '1599', '1467', '119']
451:['1367', '1158', '1524', '1536', '1398', '189', '114', '923', '1396', '113']
452:['1643', '1398', '1599', '1449', '718', '1473', '1500', '1536', '1367', '613']
453:['1449', '1536', '1367', '1398', '1500', '1463', '1639', '1467', '483', '1158']
454:['1463', '1536', '1367', '1449', '626', '1158', '1398', '1512', '1193', '1466']
455:['1463', '1536', '1449', '1367', '1467', '1500', '1122', '1398', '1599', '178']
456:['1536', '1449', '1467', '1367', '1463', '114', '64', '169', '1512', '1122']
457:['603', '480', '408', '178', '963', '488', '657', '113', '320', '1194']
179:['1306', '1367', '1385', '1155', '1203', '1463', '1536', '641', '1069', '1466']
178:['1463', '1367', '1536', '1467', '1449', '1500', '1398', '1639', '1122', '408']
177:['1536', '1512', '1449', '1398', '1367', '1642', '1169', '1500', '119', '512']
176:['1463', '1536', '1512', '1367', '1467', '119', '318', '705', '313', '1449']
175:['1367', '1536', '113', '272', '1463', '1158', '114', '1524', '1398', '651']
174:['480', '23', '479', '1240', '408', '189', '64', '169', '173', '654']
173:['474', '234', '246', '98', '194', '603', '1137', '100', '432', '181']
172:['1367', '1019', '1536', '1398', '513', '1203', '1466', '1449', '1463', '408']
171:['1599', '1449', '1536', '1367', '1467', '1463', '1398', '701', '1131', '1298']
170:['474', '246', '98', '603', '1137', '196', '154', '135', '479', '61']
656:['1512', '1536', '851', '647', '1169', '661', '1368', '1642', '119', '958']
657:['1499', '884', '1104', '641', '1536', '851', '251', '1467', '1500', '537']
654:['1367', '1449', '1639', '1536', '1463', '1398', '1158', '1467', '1524', '113']
182:['1463', '1449', '1536', '1233', '1158', '1398', '1122', '1512', '169', '1194']
183:['1536', '1367', '1500', '1158', '1639', '1449', '1467', '1499', '718', '1599']
180:['169', '313', '170', '867', '1495', '1367', '1449', '1524', '1536', '909']
181:['1449', '1536', '1193', '1398', '867', '113', '1524', '169', '1463', '1500']
186:['1449', '1233', '1599', '1122', '1467', '1463', '1554', '1367', '1536', '701']
187:['320', '1500', '1367', '1449', '1536', '1398', '1599', '1463', '480', '119']
184:['1500', '1536', '1449', '1599', '1367', '1467', '1499', '1512', '1450', '119']
185:['1500', '1463', '1449', '1536', '1367', '1398', '1599', '119', '1122', '1064']
886:['1536', '1398', '1500', '1367', '1449', '1463', '1512', '114', '1450', '513']
652:['1536', '1639', '1449', '1628', '1500', '114', '190', '1499', '1174', '1158']
188:['1500', '1463', '1449', '1536', '1512', '1398', '119', '1122', '1467', '253']
189:['1367', '1449', '1536', '1642', '1599', '119', '1398', '1500', '1467', '1169']
658:['1449', '1536', '1467', '1500', '1642', '1398', '1122', '1367', '119', '1645']
653:['1449', '1500', '1536', '1398', '1463', '1122', '1367', '1189', '1158', '1639']
650:['1536', '1367', '1449', '1500', '1158', '408', '1463', '1467', '1512', '318']
651:['320', '838', '913', '1500', '1405', '1639', '1643', '1642', '1203', '1293']
764:['1463', '1367', '1449', '1536', '1398', '1500', '1524', '169', '1467', '1158']
11:['1463', '1449', '1536', '1367', '1398', '1500', '1643', '1122', '1131', '1467']
10:['318', '1500', '119', '1367', '1449', '1536', '1642', '1639', '1467', '251']
13:['1449', '1131', '1536', '1643', '1398', '1642', '169', '1169', '1645', '1368']
12:['474', '265', '603', '165', '498', '479', '483', '408', '189', '183']
15:['320', '1466', '1367', '1368', '753', '913', '1536', '1449', '1639', '1193']
14:['316', '1466', '1367', '1449', '1536', '1599', '1467', '1398', '1500', '483']
17:['1449', '1512', '1368', '1398', '169', '1463', '1536', '56', '57', '1467']
16:['1137', '408', '169', '511', '963', '488', '223', '113', '499', '313']
19:['1449', '1656', '1643', '1642', '1467', '1398', '1242', '867', '1131', '302']
18:['1367', '1536', '1599', '1449', '1500', '1499', '1398', '1524', '1122', '1645']
863:['1367', '1536', '1450', '1500', '114', '119', '1599', '1398', '1642', '320']
862:['242', '302', '427', '408', '178', '171', '318', '191', '134', '709']
865:['1084', '114', '1062', '654', '1449', '1143', '851', '1129', '1467', '361']
864:['170', '1131', '1500', '1463', '1367', '1449', '1536', '1398', '1639', '1643']
867:['835', '1500', '1463', '119', '1367', '1449', '1536', '1398', '1512', '1599']
866:['1599', '1467', '42', '1251', '1449', '600', '1398', '1656', '1473', '316']
884:['316', '1463', '1449', '1536', '1398', '1512', '1467', '1500', '57', '647']
938:['1463', '1367', '1449', '1536', '1398', '867', '1019', '1452', '1458', '745']
659:['1463', '1367', '1536', '113', '1158', '408', '114', '1599', '1467', '1524']
883:['1104', '1449', '1536', '1512', '1628', '1467', '169', '1500', '361', '1251']
753:['1536', '1500', '1499', '1467', '1398', '1367', '1449', '512', '1201', '1599']
881:['1449', '1367', '1500', '1599', '1536', '1398', '1467', '1645', '513', '641']
880:['1463', '1367', '1449', '1536', '1467', '1524', '1398', '1131', '1643', '169']
887:['515', '165', '23', '479', '1240', '61', '483', '408', '178', '189']
831:['1449', '1536', '1398', '169', '1499', '1500', '1367', '1158', '1636', '1664']
885:['1463', '1449', '1536', '1367', '1398', '1639', '114', '1158', '1524', '1467']
752:['1367', '1536', '851', '1398', '835', '1500', '1599', '1512', '793', '483']
928:['1', '193', '194', '603', '100', '196', '427', '480', '498', '23']
62:['1536', '1639', '1467', '1367', '1449', '1398', '1158', '1500', '408', '1142']
888:['302', '603', '427', '483', '408', '178', '127', '318', '64', '357']
756:['1467', '1449', '1536', '1500', '169', '64', '1398', '1512', '1599', '1450']
929:['1367', '1536', '1599', '1499', '251', '1500', '408', '923', '1104', '513']
809:['114', '1367', '1158', '1536', '1628', '1467', '1524', '408', '1639', '1142']
322:['114', '1463', '1367', '1449', '1524', '1536', '1398', '169', '814', '113']
323:['1367', '1536', '1512', '1639', '408', '1398', '1642', '1142', '320', '1449']
320:['408', '169', '867', '1169', '1131', '1463', '1368', '1367', '1449', '1536']
321:['1449', '1536', '1599', '1398', '1500', '1367', '1645', '1122', '1499', '408']
326:['1536', '1367', '1500', '1463', '1398', '1450', '1467', '1599', '835', '1473']
327:['1536', '1367', '1466', '1449', '1524', '1599', '851', '1642', '1500', '1398']
324:['242', '302', '474', '86', '98', '193', '194', '603', '100', '515']
325:['1536', '1398', '1599', '1367', '1500', '1449', '1450', '851', '1467', '12']
328:['1536', '1449', '1398', '1367', '1500', '1639', '1463', '1467', '1158', '1122']
329:['1536', '1367', '1500', '1599', '1449', '1467', '1463', '119', '318', '1398']
759:['408', '169', '923', '963', '114', '1019', '113', '313', '745', '1189']
201:['1536', '851', '1449', '1367', '1375', '114', '1524', '1499', '1642', '641']
200:['603', '100', '165', '479', '408', '64', '612', '57', '654', '923']
203:['1367', '1536', '851', '1449', '1599', '1398', '1466', '1463', '1368', '1169']
202:['1463', '580', '1155', '1167', '916', '1367', '1400', '701', '1358', '513']
205:['1512', '1558', '1104', '1628', '1467', '1536', '1500', '1099', '1499', '251']
204:['851', '1643', '1645', '1642', '1536', '361', '60', '1449', '856', '1368']
207:['1463', '1449', '320', '1398', '1500', '1512', '1467', '1536', '1122', '1367']
206:['320', '913', '1418', '1472', '1367', '480', '74', '1021', '838', '927']
209:['1628', '1104', '1536', '1085', '1467', '1500', '817', '1597', '1431', '1512']
208:['1159', '1599', '1367', '1536', '1499', '1500', '1467', '1201', '512', '113']
779:['408', '318', '169', '923', '513', '963', '114', '1019', '867', '1463']
778:['1467', '1463', '1512', '1500', '1449', '899', '1398', '1099', '884', '835']
889:['1449', '1500', '1398', '1536', '1467', '1639', '1122', '1643', '1599', '1201']
77:['1645', '1251', '1449', '1536', '1467', '1367', '408', '1592', '1625', '654']
76:['1536', '1512', '1500', '119', '1467', '1599', '1450', '1367', '1463', '1142']
75:['318', '344', '922', '647', '361', '884', '913', '1500', '119', '1449']
74:['1367', '1536', '1599', '1467', '1398', '1499', '316', '1500', '1158', '408']
73:['1536', '1449', '1499', '851', '114', '641', '1500', '1645', '1642', '1467']
72:['793', '1449', '1536', '1398', '1599', '1499', '1500', '1367', '1636', '1643']
71:['113', '1367', '1158', '1536', '1021', '1449', '1064', '272', '1599', '1467']
70:['1449', '1642', '318', '1367', '1536', '1643', '1500', '1467', '923', '320']
655:['1449', '1398', '1122', '1536', '1500', '661', '1664', '199', '180', '1191']
79:['64', '1500', '119', '1449', '1536', '1398', '1080', '1512', '1467', '647']
78:['57', '1099', '647', '1268', '1500', '1368', '1403', '1449', '1536', '1398']
2:['1463', '1367', '1536', '1512', '1467', '1099', '1449', '119', '1500', '647']
805:['361', '1512', '1467', '1642', '1388', '318', '1449', '1536', '302', '647']
804:['1500', '1367', '1449', '1536', '1398', '1467', '408', '1019', '1463', '1203']
669:['1536', '1449', '1642', '1367', '1398', '851', '361', '1131', '1143', '1500']
668:['793', '1500', '1367', '1449', '1536', '1499', '851', '1599', '1398', '641']
667:['1500', '1449', '1536', '1558', '1193', '1642', '1639', '119', '923', '1367']
666:['1536', '1367', '1642', '1449', '1643', '1645', '1467', '1398', '119', '1500']
665:['1463', '1536', '1467', '1367', '1512', '1449', '1158', '1398', '169', '408']
664:['1449', '1467', '1500', '1122', '1398', '1536', '1645', '1367', '1251', '251']
663:['1463', '1367', '1449', '1536', '1467', '1599', '408', '1064', '1466', '1158']
662:['1019', '1160', '745', '1500', '1463', '1367', '1449', '1536', '1398', '1193']
661:['320', '1367', '1449', '1536', '1398', '1639', '1643', '1642', '1122', '483']
660:['1599', '1536', '1367', '1500', '1499', '1398', '1449', '613', '1467', '408']
769:['1367', '1536', '1463', '113', '1642', '318', '884', '1499', '615', '251']
692:['1536', '1367', '1599', '513', '1500', '958', '1167', '1398', '1467', '1499']
693:['1536', '1367', '1500', '1599', '1463', '408', '1467', '923', '1398', '1449']
690:['1367', '1463', '1536', '318', '1639', '1500', '313', '1449', '923', '1467']
691:['23', '479', '483', '127', '169', '60', '475', '661', '511', '180']
696:['242', '474', '165', '483', '408', '134', '199', '60', '269', '251']
697:['603', '427', '512', '165', '23', '135', '272', '483', '408', '178']
694:['1500', '1463', '1367', '1449', '1536', '1398', '1599', '1122', '1499', '488']
695:['361', '262', '1131', '1449', '1398', '851', '1643', '1631', '1645', '661']
698:['1536', '114', '1367', '1524', '1158', '1500', '1639', '1642', '1143', '963']
699:['1463', '1536', '1512', '1449', '1367', '1398', '1500', '1467', '119', '1169']
542:['1536', '1367', '1642', '1449', '1500', '1398', '119', '1122', '320', '408']
543:['1536', '1367', '1500', '1599', '1449', '1499', '1398', '1467', '408', '50']
540:['1500', '1463', '1367', '1449', '1536', '1398', '1512', '1499', '1599', '1467']
541:['1463', '1367', '1449', '1536', '1398', '1467', '272', '1599', '169', '1500']
546:['474', '512', '165', '498', '174', '483', '408', '318', '89', '198']
547:['718', '1500', '1463', '1473', '1449', '1536', '1639', '1467', '390', '1122']
544:['1463', '1367', '318', '1524', '1536', '115', '1449', '884', '1189', '615']
545:['1367', '1449', '1536', '1463', '1398', '1500', '923', '1512', '1467', '1599']
8:['1169', '1463', '1367', '1449', '1536', '1193', '1512', '1642', '1405', '119']
548:['169', '745', '1463', '1367', '1449', '1536', '1398', '1431', '1495', '1158']
549:['169', '1463', '1367', '1449', '1536', '1398', '1599', '1467', '316', '1500']
68:['115', '906', '902', '1304', '253', '1129', '1554', '1642', '1462', '119']
598:['408', '113', '320', '1500', '1463', '1367', '1158', '1449', '1536', '1398']
869:['1512', '1558', '913', '1449', '647', '1639', '1500', '1405', '1193', '119']
868:['1536', '1449', '1500', '1639', '1367', '1664', '1122', '1629', '1158', '1062']
120:['320', '1500', '1367', '1449', '1536', '1398', '1639', '1158', '1599', '1201']
121:['1599', '1500', '1104', '1536', '1467', '320', '408', '1367', '1398', '1449']
122:['718', '793', '1131', '856', '1449', '1536', '1398', '1499', '851', '1599']
123:['1449', '1645', '1536', '1642', '1500', '1643', '1122', '251', '1203', '408']
124:['1628', '1597', '1536', '1104', '923', '251', '1500', '1558', '1499', '1367']
125:['1463', '1449', '1536', '1398', '1467', '1367', '169', '316', '1599', '1607']
126:['1085', '1597', '1628', '1467', '1491', '1512', '1098', '119', '1643', '1612']
127:['302', '474', '486', '98', '194', '603', '1137', '100', '181', '515']
128:['1367', '1536', '1463', '1500', '1449', '1467', '1203', '1398', '318', '1122']
129:['1642', '115', '315', '119', '799', '887', '842', '253', '1554', '792']
765:['165', '251', '1286', '838', '913', '1203', '557', '1500', '1449', '1405']
414:['515', '483', '318', '256', '168', '923', '251', '906', '320', '533']
415:['408', '318', '50', '923', '963', '835', '1142', '320', '394', '646']
416:['483', '408', '963', '114', '835', '113', '1500', '1463', '119', '1367']
417:['1536', '1500', '1467', '1367', '1449', '1463', '318', '1512', '119', '1599']
410:['1367', '1203', '1643', '1645', '1639', '1642', '318', '170', '1286', '242']
411:['1463', '1449', '1536', '1500', '1367', '1398', '1499', '1512', '1158', '408']
412:['1463', '1449', '1536', '1193', '1367', '1512', '1500', '745', '1558', '626']
413:['1463', '1449', '1536', '1512', '1367', '1467', '1500', '408', '1122', '1064']
920:['1463', '1512', '1536', '1449', '1169', '1642', '1193', '1131', '906', '647']
498:['1536', '1367', '1512', '1499', '851', '958', '1158', '1500', '1599', '1467']
922:['1367', '1536', '1599', '1398', '1500', '1449', '320', '272', '480', '408']
923:['474', '246', '98', '603', '1137', '515', '427', '512', '165', '480']
418:['1463', '390', '1449', '1398', '6', '1536', '1063', '1512', '1278', '1122']
419:['272', '408', '1500', '1463', '1367', '1158', '1449', '1536', '1398', '1599']
776:['1642', '1536', '1643', '1367', '302', '1449', '320', '1639', '119', '1500']
499:['1367', '1536', '408', '1158', '1467', '1064', '1019', '1449', '1500', '113']
319:['408', '169', '1463', '1367', '1158', '1449', '1536', '1398', '316', '1467']
318:['1463', '1367', '1449', '1536', '1398', '113', '1467', '1599', '1500', '1645']
313:['1449', '1536', '1398', '1599', '1500', '1467', '1367', '701', '1167', '1463']
312:['318', '315', '285', '718', '1500', '119', '1367', '1449', '1536', '1499']
311:['1463', '1367', '1536', '1449', '408', '1467', '1398', '1064', '1500', '1599']
310:['474', '193', '603', '512', '132', '648', '172', '483', '178', '478']
317:['302', '318', '169', '1218', '867', '1131', '1500', '1463', '1449', '1536']
316:['1449', '1189', '1639', '1467', '1500', '1628', '1062', '1367', '1201', '1524']
315:['1449', '1642', '1643', '1536', '1131', '361', '1645', '1122', '1398', '119']
314:['96', '272', '408', '50', '626', '923', '488', '313', '136', '607']
861:['483', '127', '12', '513', '718', '838', '913', '1203', '1500', '1473']
921:['1463', '1159', '1599', '1536', '1367', '1398', '1449', '113', '481', '1467']
496:['1104', '1558', '1536', '1512', '1499', '1500', '1599', '958', '884', '835']
832:['1367', '1536', '1158', '1524', '114', '408', '923', '1467', '963', '1639']
833:['1500', '1536', '318', '1367', '1449', '1189', '835', '1062', '1524', '1642']
830:['408', '320', '1500', '1367', '1449', '1398', '1639', '1467', '1536', '1201']
497:['1536', '1449', '1463', '1367', '1599', '1398', '1467', '1500', '1512', '1499']
836:['1449', '1536', '1367', '1467', '1642', '1019', '1643', '408', '1512', '1398']
837:['1158', '113', '165', '1021', '173', '1467', '694', '186', '660', '1449']
834:['408', '1463', '1367', '1449', '1536', '1064', '1512', '1639', '1467', '1368']
835:['114', '113', '1463', '1367', '1158', '1449', '1524', '1536', '1398', '1499']
838:['64', '1500', '1463', '1367', '1449', '1536', '1398', '1512', '1639', '1467']
839:['1463', '1367', '1536', '1512', '1154', '1467', '313', '1158', '817', '835']
808:['474', '1', '246', '98', '194', '603', '1137', '196', '515', '427']
3:['1512', '1500', '119', '1558', '913', '1639', '1450', '1536', '1449', '483']
725:['165', '408', '318', '8', '659', '251', '1203', '1500', '1367', '1449']
368:['1536', '1367', '114', '1500', '408', '251', '963', '1467', '318', '1642']
369:['603', '1240', '48', '483', '408', '64', '484', '169', '12', '604']
366:['474', '86', '246', '193', '603', '100', '181', '515', '512', '480']
367:['242', '474', '603', '1137', '515', '427', '512', '165', '498', '174']
364:['515', '165', '272', '408', '318', '169', '612', '57', '626', '654']
365:['1500', '1463', '1473', '1367', '1536', '1450', '1467', '1398', '1512', '513']
362:['427', '178', '318', '357', '522', '475', '251', '651', '253', '113']
363:['1367', '1449', '1536', '1524', '1643', '1398', '1642', '814', '1639', '867']
360:['320', '1500', '1467', '1367', '1536', '1449', '408', '1122', '318', '119']
361:['1536', '1367', '1449', '1642', '1500', '318', '1467', '119', '114', '251']
882:['272', '408', '318', '169', '923', '511', '963', '718', '313', '863']
380:['1536', '1398', '1367', '1500', '1643', '1467', '513', '1599', '1642', '1463']
381:['1131', '1449', '1536', '1398', '1599', '1642', '1367', '793', '113', '1643']
382:['1449', '1536', '1062', '1398', '1131', '1070', '1367', '1143', '318', '1193']
383:['50', '1500', '1463', '119', '1367', '1449', '1536', '1398', '1450', '1512']
384:['98', '603', '100', '427', '165', '479', '483', '408', '178', '127']
385:['1599', '1398', '1450', '963', '1500', '958', '814', '113', '641', '64']
386:['484', '114', '718', '958', '1500', '1367', '1158', '1524', '1536', '1499']
387:['1643', '1449', '1536', '851', '1062', '1645', '1639', '1642', '1636', '361']
388:['474', '144', '194', '603', '165', '480', '498', '209', '496', '174']
389:['1367', '1449', '1536', '1599', '1500', '1642', '718', '318', '1643', '1463']
784:['408', '169', '190', '654', '923', '963', '114', '1019', '745', '1203']
785:['1536', '1449', '1467', '1500', '1463', '1398', '1599', '513', '1499', '169']
786:['1463', '1367', '1449', '1536', '1398', '169', '1122', '1639', '1467', '408']
787:['1158', '1449', '1536', '1233', '1398', '169', '1500', '408', '1367', '1463']
780:['1463', '1536', '1367', '1467', '1398', '169', '1158', '1122', '1449', '408']
781:['1536', '1599', '1450', '1512', '512', '119', '1142', '1085', '1104', '1628']
782:['1463', '1367', '1158', '1536', '1449', '1466', '113', '1069', '1375', '1268']
783:['242', '302', '474', '98', '194', '603', '1137', '100', '427', '512']
788:['1449', '1398', '1500', '1536', '1122', '1643', '1367', '113', '1645', '1639']
789:['1463', '1449', '1536', '1512', '1398', '316', '647', '1193', '1169', '174']
860:['1449', '1536', '1500', '1193', '1398', '1642', '1636', '1463', '1122', '1512']
605:['1500', '1449', '1536', '1398', '1499', '851', '1599', '1367', '50', '169']
579:['1449', '1536', '1599', '1398', '1463', '1367', '1500', '272', '480', '483']
578:['1639', '1500', '1524', '1449', '1189', '923', '971', '1158', '606', '1193']
604:['253', '906', '1463', '1536', '1169', '1449', '1194', '1141', '1642', '1122']
573:['1536', '1449', '1500', '1398', '1367', '1599', '1467', '1499', '169', '1512']
572:['913', '320', '1598', '1203', '1367', '1064', '1625', '1286', '1122', '1405']
571:['1536', '1512', '1367', '835', '1500', '119', '884', '1467', '1463', '1599']
570:['320', '960', '1643', '913', '580', '1418', '1466', '1367', '1639', '185']
577:['480', '1500', '1463', '1367', '1449', '1536', '1398', '1599', '1467', '1450']
576:['1500', '1536', '1367', '1398', '1449', '114', '189', '1158', '963', '320']
575:['1203', '1467', '1639', '718', '850', '1449', '1500', '1367', '1410', '922']
574:['1500', '1449', '1656', '1467', '251', '113', '1201', '1203', '1410', '1159']
60:['1500', '1367', '1449', '1536', '1398', '1643', '1645', '1642', '169', '1636']
61:['1449', '1536', '1463', '1158', '113', '1639', '705', '1154', '1189', '114']
258:['98', '165', '132', '408', '318', '189', '531', '1039', '190', '923']
259:['1500', '1463', '1367', '1449', '1536', '1193', '1499', '113', '1558', '488']
64:['1449', '1536', '1367', '1398', '1645', '851', '169', '114', '1599', '1467']
65:['1463', '1367', '1449', '1536', '1599', '1398', '1466', '1500', '119', '272']
66:['1463', '1367', '1536', '1398', '272', '1599', '1169', '1158', '1466', '1506']
67:['474', '246', '98', '603', '427', '165', '479', '483', '408', '178']
252:['302', '474', '98', '603', '181', '515', '480', '498', '23', '132']
69:['835', '1500', '1463', '119', '1449', '1536', '1512', '1599', '1367', '1398']
250:['1500', '1367', '1536', '1467', '408', '1512', '1158', '1398', '1122', '1449']
251:['318', '114', '113', '1367', '1449', '1524', '1536', '1642', '1500', '302']
253:['114', '113', '1367', '1158', '1524', '1536', '1449', '272', '1398', '1599']
257:['318', '56', '256', '169', '511', '663', '361', '884', '902', '1500']
254:['1449', '1536', '1463', '1398', '169', '1122', '1500', '1367', '114', '1158']
255:['1449', '1463', '1131', '1368', '1495', '1536', '1591', '1155', '1636', '745']
603:['1463', '1367', '1158', '1536', '1154', '1467', '1233', '701', '6', '1599']
602:['515', '427', '174', '272', '408', '189', '484', '169', '12', '187']
939:['242', '302', '474', '86', '95', '234', '246', '98', '193', '194']
731:['113', '1158', '1536', '1410', '1286', '114', '1125', '1463', '1449', '1499']
730:['1449', '867', '1536', '1398', '1512', '1463', '1589', '169', '1131', '1636']
733:['1536', '1367', '1500', '119', '1450', '114', '1599', '320', '251', '1512']
732:['98', '194', '603', '100', '196', '165', '154', '1153', '360', '171']
735:['320', '1449', '1367', '1639', '1398', '1122', '1643', '480', '1645', '1650']
734:['1367', '1599', '718', '1467', '1536', '1463', '1398', '1500', '272', '1449']
508:['1449', '1536', '851', '1599', '1499', '1398', '1500', '1467', '1367', '641']
509:['1463', '1536', '1169', '1367', '1512', '1612', '1642', '1266', '973', '814']
506:['1500', '1367', '1536', '1499', '1599', '1467', '1398', '1159', '1463', '513']
507:['242', '474', '265', '465', '86', '144', '1', '95', '246', '98']
504:['1463', '1449', '1536', '1398', '1367', '1019', '867', '1500', '745', '1122']
505:['1367', '1536', '1463', '1398', '1449', '320', '1466', '272', '1019', '1500']
502:['360', '593', '793', '691', '656', '1500', '1143', '1449', '1536', '1159']
503:['408', '169', '114', '1500', '1367', '1536', '1450', '1599', '1467', '1122']
500:['1449', '1536', '641', '1367', '1645', '1467', '1499', '1500', '513', '1251']
501:['318', '1500', '119', '1367', '1449', '1536', '1398', '1512', '1642', '1467']
630:['1463', '1367', '1536', '1158', '313', '1154', '113', '1069', '1466', '1019']
631:['1449', '1467', '1536', '408', '1398', '169', '1367', '1463', '1512', '1122']
632:['1367', '1158', '1536', '1463', '1449', '1512', '1398', '1500', '1639', '1467']
633:['1367', '1449', '1463', '1536', '1599', '113', '1158', '1466', '1467', '1500']
469:['318', '12', '488', '835', '192', '884', '1189', '1203', '1500', '1463']
468:['480', '272', '1463', '1466', '1367', '1449', '1536', '1398', '1064', '1599']
636:['474', '603', '209', '496', '174', '96', '485', '268', '172', '483']
637:['1158', '1367', '320', '1064', '1594', '1536', '189', '963', '114', '113']
465:['1467', '1367', '1536', '1449', '1500', '1599', '1158', '1639', '1398', '1201']
464:['318', '169', '114', '113', '641', '1169', '1131', '1500', '1463', '814']
467:['1104', '1500', '1449', '1536', '1558', '1499', '1193', '1599', '1286', '694']
466:['1449', '1463', '1643', '1398', '1131', '1467', '867', '1536', '169', '1642']
461:['1628', '1467', '1536', '1512', '1462', '1142', '251', '173', '114', '1129']
460:['320', '1367', '1536', '1500', '119', '1642', '251', '1599', '191', '1639']
463:['1021', '1536', '1367', '1463', '408', '1449', '1064', '1467', '1398', '1158']
462:['474', '515', '165', '408', '520', '189', '64', '12', '186', '173']
901:['169', '923', '114', '313', '745', '867', '1463', '1495', '1367', '1449']
168:['408', '114', '113', '1367', '1158', '1524', '1536', '169', '963', '1019']
169:['408', '169', '190', '963', '114', '313', '814', '1367', '1158', '1449']
164:['302', '474', '98', '603', '427', '480', '498', '209', '23', '496']
165:['113', '867', '1463', '1449', '1536', '909', '1367', '114', '1524', '1398']
166:['174', '272', '172', '189', '22', '626', '593', '1063', '868', '1397']
167:['1367', '113', '1467', '1536', '850', '251', '1375', '651', '1021', '1599']
160:['1500', '119', '1367', '1449', '1536', '1398', '1512', '1642', '318', '1639']
161:['1467', '1367', '1536', '1512', '884', '119', '1500', '251', '1599', '1449']
162:['1463', '1449', '1466', '1367', '1536', '1368', '1398', '1645', '1650', '136']
163:['1536', '1512', '1467', '1449', '1367', '1398', '1463', '1169', '169', '647']
936:['302', '114', '1169', '1463', '814', '1367', '1449', '1536', '1398', '1642']
935:['272', '408', '114', '113', '1463', '1466', '1367', '1158', '1449', '1524']
934:['1463', '1536', '1467', '1398', '1500', '1512', '1367', '1599', '718', '12']
908:['1449', '1536', '1463', '1398', '1367', '1500', '1467', '1599', '64', '1512']
909:['98', '603', '515', '427', '480', '23', '648', '479', '272', '483']
600:['513', '1463', '1367', '1536', '1467', '1512', '361', '1500', '318', '1398']
878:['1449', '1536', '1398', '169', '1599', '1500', '1367', '408', '1636', '1645']
879:['1500', '1463', '1367', '1449', '1536', '1398', '1467', '1122', '1203', '1158']
876:['483', '408', '169', '114', '113', '607', '1500', '1367', '1158', '1449']
877:['408', '1500', '1463', '1367', '1158', '1449', '1536', '1398', '1019', '169']
874:['1449', '1122', '1643', '1500', '1467', '1645', '1251', '1398', '320', '498']
875:['1500', '1367', '1449', '1536', '1398', '1512', '1499', '1467', '1599', '318']
872:['1463', '1449', '1367', '1398', '1607', '1452', '1467', '1639', '1500', '1203']
873:['1463', '1597', '1367', '1536', '1495', '923', '745', '1019', '1612', '867']
870:['1449', '1536', '1500', '1398', '1642', '1512', '1643', '1367', '1639', '114']
871:['1463', '1449', '1512', '1536', '1467', '1500', '1398', '318', '1639', '1367']
9:['98', '603', '100', '512', '318', '64', '1067', '1099', '923', '251']
890:['1367', '1449', '1536', '1524', '1599', '1398', '1450', '114', '1643', '48']
891:['474', '98', '194', '603', '515', '427', '165', '480', '496', '174']
892:['185', '923', '114', '320', '1062', '1500', '1143', '1367', '1449', '1524']
893:['1367', '1449', '1536', '1500', '1512', '408', '318', '1122', '1639', '1398']
894:['1367', '1449', '1536', '1398', '1463', '1599', '1122', '1500', '408', '1466']
647:['1500', '1463', '1367', '1449', '1536', '1122', '1599', '1398', '1064', '1645']
896:['1367', '1467', '1536', '408', '114', '1158', '169', '1122', '963', '1500']
897:['318', '923', '320', '1500', '1463', '1367', '1449', '1536', '1398', '1642']
