344:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
581:['1189', '1500', '814', '1449', '1536', '1398', '1293', '1599', '1642', '1653']
588:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '1189', '814']
589:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '1189', '814']
245:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '313', '1189']
244:['1189', '814', '1536', '1293', '1653', '1398', '1642', '1594', '1449', '1639']
247:['1500', '1449', '1293', '1599', '1653', '1467', '1122', '1201', '313', '1189']
246:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
241:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
240:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
243:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
242:['302', '265', '95', '98', '603', '196', '423', '515', '427', '165']
615:['1189', '814', '1536', '1398', '1293', '1642', '1653', '1467', '1594', '1449']
249:['474', '127', '134', '285', '251', '511', '170', '1189', '1500', '119']
248:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
924:['1189', '1500', '814', '1536', '1293', '1599', '1653', '1467', '1122', '1201']
925:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '313', '1189']
519:['483', '408', '318', '64', '169', '114', '1189', '1500', '119', '814']
518:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '313', '1189']
926:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
511:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
510:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '1189', '814']
513:['98', '603', '196', '515', '427', '480', '498', '496', '174', '96']
512:['242', '474', '86', '246', '98', '603', '100', '515', '427', '512']
515:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '1189', '814']
514:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '1189', '814']
517:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '313', '1189']
516:['483', '408', '318', '64', '114', '1189', '1500', '119', '814', '1449']
458:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
459:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '313', '1189']
621:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
620:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '1189', '814']
627:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
626:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
625:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
624:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
450:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '1189', '814']
451:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '313', '1189']
452:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '313', '1189']
453:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
454:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '1189', '814']
455:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
456:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
457:['1189', '1500', '814', '1449', '1536', '1398', '1293', '1599', '1642', '1653']
179:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '1189', '814']
178:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '1189', '814']
177:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
176:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
175:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '313', '1189']
174:['1189', '1500', '814', '1536', '1293', '1599', '1653', '1467', '1122', '1201']
173:['474', '603', '483', '408', '178', '127', '318', '64', '134', '169']
172:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
171:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
170:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '313', '1189']
656:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
657:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
654:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '1189', '814']
182:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '313', '1189']
183:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
180:['1189', '1500', '814', '1449', '1536', '1293', '1599', '1653', '1467', '1122']
181:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '313', '1189']
186:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '313', '1189']
187:['408', '316', '313', '966', '1189', '1500', '119', '814', '1449', '1536']
184:['1189', '814', '1536', '1293', '1653', '1467', '1642', '1594', '1449', '1639']
185:['1189', '1500', '119', '814', '1449', '1536', '1398', '1293', '1599', '1642']
886:['1189', '814', '1536', '1293', '1653', '1500', '1599', '1122', '1201', '1449']
652:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '313', '1189']
188:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '313', '1189']
189:['1189', '814', '1449', '1536', '1398', '1293', '1642', '1653', '1639', '1467']
658:['1189', '1500', '814', '1536', '1293', '1599', '1653', '1467', '1122', '1201']
653:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '1189', '814']
650:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
651:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
764:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '313', '1189']
11:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
10:['408', '318', '169', '114', '316', '166', '313', '966', '1189', '1500']
13:['1189', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201', '1449']
12:['302', '603', '515', '427', '498', '496', '479', '272', '79', '483']
15:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '313', '1189']
14:['483', '318', '169', '1189', '1500', '119', '814', '1449', '1536', '1398']
17:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
16:['474', '272', '483', '408', '169', '50', '285', '251', '511', '513']
19:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
18:['1189', '1500', '814', '1536', '1293', '1599', '1653', '1467', '1122', '1201']
863:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
862:['427', '23', '272', '48', '408', '178', '318', '134', '169', '611']
865:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
864:['1189', '1500', '814', '1536', '1293', '1599', '1653', '1467', '1122', '1201']
867:['100', '427', '479', '272', '48', '408', '178', '127', '357', '709']
866:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
884:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
938:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '1189', '814']
659:['1189', '1500', '814', '1536', '1293', '1599', '1653', '1467', '1122', '1201']
883:['1189', '814', '1449', '1536', '1398', '1293', '1642', '1653', '1467', '1594']
753:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '1189', '814']
881:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '313', '1189']
880:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
887:['1500', '1449', '1293', '1599', '1653', '1467', '1122', '1201', '313', '1189']
831:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
885:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '313', '1189']
752:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '1189', '814']
928:['302', '265', '257', '222', '144', '1', '95', '193', '194', '603']
62:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
888:['474', '98', '603', '427', '480', '174', '479', '272', '483', '408']
756:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
929:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '313', '1189']
809:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
322:['408', '134', '169', '114', '1189', '1500', '119', '814', '1449', '1536']
323:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
320:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '313', '1189']
321:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '313', '1189']
326:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '313', '1189']
327:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
324:['474', '98', '603', '100', '515', '427', '480', '23', '174', '479']
325:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
328:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '1189', '814']
329:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
759:['408', '313', '1189', '1500', '119', '814', '1449', '1536', '1396', '1293']
201:['1189', '814', '1536', '1293', '1653', '1467', '1642', '1594', '1449', '1639']
200:['1189', '1500', '814', '1449', '1536', '1293', '1599', '1653', '1467', '1122']
203:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
202:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '313', '1189']
205:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '1189', '814']
204:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
207:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '1189', '814']
206:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
209:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
208:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '313', '1189']
779:['1500', '1449', '1293', '1599', '1653', '1467', '1122', '1201', '313', '1189']
778:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
889:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
77:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
76:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
75:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
74:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '1189', '814']
73:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
72:['1189', '1500', '814', '1536', '1293', '1599', '1653', '1467', '1122', '1201']
71:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '313', '1189']
70:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
655:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
79:['127', '134', '1189', '814', '1449', '1536', '1398', '1293', '1642', '1653']
78:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
2:['1189', '1500', '814', '1536', '1293', '1599', '1653', '1467', '1122', '1201']
805:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
804:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '313', '1189']
669:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
668:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
667:['1189', '1500', '814', '1449', '1536', '1398', '1293', '1599', '1642', '1653']
666:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
665:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
664:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
663:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
662:['1189', '814', '1536', '1398', '1293', '1642', '1653', '1467', '1594', '1449']
661:['1189', '1500', '814', '1449', '1536', '1293', '1599', '1653', '1467', '1122']
660:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
769:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
692:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
693:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
690:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '313', '1189']
691:['474', '483', '408', '127', '134', '169', '12', '285', '251', '511']
696:['1189', '814', '1449', '1536', '1398', '1293', '1642', '1653', '1467', '1594']
697:['1189', '1500', '814', '1536', '1293', '1599', '1653', '1467', '1122', '1201']
694:['408', '64', '169', '114', '1189', '1500', '119', '814', '1449', '1536']
695:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
698:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '313', '1189']
699:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
542:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
543:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
540:['1189', '1500', '814', '1536', '1293', '1599', '1653', '1467', '1122', '1201']
541:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '313', '1189']
546:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '1189', '814']
547:['1189', '1500', '814', '1536', '1293', '1599', '1653', '1467', '1122', '1201']
544:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
545:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '313', '1189']
8:['1189', '814', '1536', '1398', '1293', '1642', '1653', '1467', '1594', '1449']
548:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '1189', '814']
549:['1189', '1500', '814', '1536', '1293', '1599', '1653', '1467', '1122', '1201']
68:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
598:['1189', '1500', '814', '1536', '1293', '1599', '1653', '1467', '1122', '1201']
869:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
868:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
120:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
121:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
122:['134', '1189', '814', '1449', '1536', '1398', '1293', '1642', '1653', '1639']
123:['1189', '814', '1536', '1398', '1293', '1642', '1653', '1467', '1594', '1449']
124:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
125:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '313', '1189']
126:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
127:['483', '408', '318', '64', '169', '22', '114', '316', '313', '966']
128:['1189', '1500', '814', '1536', '1293', '1599', '1653', '1467', '1122', '1201']
129:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
765:['474', '483', '408', '318', '64', '134', '169', '251', '511', '114']
414:['1189', '814', '1536', '1398', '1293', '1642', '1653', '1467', '1594', '1449']
415:['474', '603', '100', '23', '408', '178', '127', '318', '64', '134']
416:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '814', '1536']
417:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
410:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
411:['1189', '1500', '814', '1536', '1293', '1599', '1653', '1467', '1122', '1201']
412:['1500', '1449', '1293', '1599', '1653', '1467', '1122', '1201', '313', '1189']
413:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
920:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
498:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
922:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '313', '1189']
923:['483', '408', '318', '64', '169', '114', '1189', '1500', '119', '814']
418:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '1189', '814']
419:['474', '603', '483', '408', '178', '127', '318', '64', '169', '12']
776:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
499:['1189', '1500', '814', '1536', '1293', '1599', '1653', '1467', '1122', '1201']
319:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '1189', '814']
318:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '313', '1189']
313:['1189', '1500', '814', '1536', '1293', '1599', '1653', '1467', '1122', '1201']
312:['302', '196', '272', '79', '318', '64', '12', '210', '22', '963']
311:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '313', '1189']
310:['1189', '814', '1536', '1398', '1293', '1642', '1653', '1467', '1594', '1449']
317:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '1189', '814']
316:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
315:['134', '251', '1189', '1500', '119', '814', '1449', '1536', '1398', '1293']
314:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '313', '1189']
861:['1500', '1449', '1293', '1599', '1653', '1467', '1122', '1201', '313', '1189']
921:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '1189', '814']
496:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
832:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '1189', '814']
833:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
830:['1189', '1500', '814', '1536', '1293', '1599', '1653', '1467', '1122', '1201']
497:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
836:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '313', '1189']
837:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
834:['1500', '1449', '1293', '1599', '1653', '1467', '1122', '1201', '1189', '814']
835:['483', '408', '64', '169', '114', '1189', '1500', '119', '814', '1449']
838:['483', '64', '1189', '1500', '119', '814', '1449', '1536', '1398', '1293']
839:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
808:['483', '408', '318', '64', '169', '114', '1189', '1500', '119', '814']
3:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
725:['1189', '1500', '814', '1536', '1293', '1599', '1653', '1467', '1122', '1201']
368:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '1189', '814']
369:['1189', '1500', '814', '1449', '1536', '1398', '1293', '1599', '1642', '1653']
366:['242', '302', '474', '86', '246', '603', '100', '515', '427', '512']
367:['603', '483', '408', '318', '64', '169', '12', '114', '1189', '1500']
364:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '313', '1189']
365:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
362:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '1189', '814']
363:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
360:['1189', '814', '1449', '1536', '1398', '1293', '1642', '1653', '1639', '1467']
361:['1189', '814', '1536', '1398', '1293', '1642', '1653', '1467', '1594', '1449']
882:['408', '1189', '1500', '119', '814', '1449', '1536', '1398', '1293', '1599']
380:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
381:['1189', '814', '1536', '1398', '1293', '1642', '1653', '1467', '1594', '1449']
382:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
383:['98', '515', '498', '23', '174', '172', '48', '408', '178', '127']
384:['483', '408', '318', '64', '169', '114', '1189', '1500', '119', '814']
385:['1189', '814', '1293', '1653', '1467', '1398', '1642', '1594', '1639', '1500']
386:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '313', '1189']
387:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
388:['603', '496', '483', '408', '318', '64', '169', '12', '22', '114']
389:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
784:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '1189', '814']
785:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '313', '1189']
786:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '313', '1189']
787:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '1189', '814']
780:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '1189', '814']
781:['1189', '814', '1536', '1398', '1293', '1642', '1653', '1467', '1594', '1449']
782:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '1189', '814']
783:['1189', '1500', '814', '1536', '1293', '1599', '1653', '1467', '1122', '1201']
788:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '313', '1189']
789:['1189', '1500', '814', '1536', '1293', '1599', '1653', '1467', '1122', '1201']
860:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
605:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
579:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
578:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '1189', '814']
604:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
573:['1189', '1500', '814', '1536', '1293', '1599', '1653', '1467', '1122', '1201']
572:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
571:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
570:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
577:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '1189', '814']
576:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '313', '1189']
575:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
574:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
60:['408', '318', '169', '1189', '1500', '119', '814', '1449', '1536', '1398']
61:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '313', '1189']
258:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '1189', '814']
259:['1189', '1500', '814', '1536', '1293', '1599', '1653', '1467', '1122', '1201']
64:['1189', '1500', '814', '1536', '1293', '1599', '1653', '1467', '1122', '1201']
65:['1500', '1449', '1293', '1599', '1653', '1467', '1122', '1201', '313', '1189']
66:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '313', '1189']
67:['1189', '1500', '814', '1536', '1293', '1599', '1653', '1467', '1122', '1201']
252:['242', '302', '474', '86', '246', '98', '603', '515', '427', '512']
69:['1189', '814', '1536', '1398', '1293', '1642', '1653', '1467', '1594', '1449']
250:['1189', '1500', '814', '1536', '1293', '1599', '1653', '1467', '1122', '1201']
251:['1189', '814', '1536', '1398', '1293', '1642', '1653', '1467', '1594', '1449']
253:['1500', '1449', '1293', '1599', '1653', '1467', '1122', '1201', '313', '1189']
257:['474', '408', '127', '134', '251', '1189', '1500', '119', '814', '1449']
254:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '1189', '814']
255:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
603:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '1189', '814']
602:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '313', '1189']
939:['98', '603', '427', '480', '496', '96', '79', '483', '408', '178']
731:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '313', '1189']
730:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
733:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
732:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '313', '1189']
735:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
734:['1189', '1500', '814', '1536', '1293', '1599', '1653', '1467', '1122', '1201']
508:['1189', '814', '1536', '1398', '1293', '1642', '1653', '1467', '1594', '1449']
509:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
506:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '313', '1189']
507:['265', '465', '392', '144', '1', '95', '98', '193', '88', '194']
504:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '313', '1189']
505:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '1189', '814']
502:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '1189', '814']
503:['474', '408', '251', '1189', '1500', '119', '814', '1449', '1524', '1536']
500:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
501:['1189', '1500', '814', '1536', '1293', '1599', '1653', '1467', '1122', '1201']
630:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '313', '1189']
631:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
632:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '313', '1189']
633:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '313', '1189']
469:['242', '302', '86', '246', '98', '100', '181', '515', '427', '512']
468:['1189', '1500', '814', '1449', '1536', '1398', '1293', '1599', '1642', '1653']
636:['302', '265', '95', '98', '603', '196', '423', '515', '427', '165']
637:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '313', '1189']
465:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '313', '1189']
464:['1189', '1500', '814', '1449', '1536', '1398', '1293', '1599', '1642', '1653']
467:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
466:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
461:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
460:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
463:['1189', '814', '1536', '1293', '1653', '1467', '1500', '1599', '1122', '1201']
462:['1500', '1449', '1293', '1599', '1653', '1467', '1122', '1201', '1189', '814']
901:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '313', '1189']
168:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '1189', '814']
169:['1500', '1449', '1293', '1599', '1653', '1467', '1122', '1201', '313', '1189']
164:['483', '408', '318', '64', '169', '22', '114', '316', '966', '1189']
165:['1189', '1500', '814', '1449', '1536', '1398', '1293', '1599', '1642', '1653']
166:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '1189', '814']
167:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
160:['1189', '814', '1449', '1536', '1398', '1293', '1642', '1653', '1467', '1594']
161:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '313', '1189']
162:['1500', '1293', '1599', '1653', '1467', '1122', '1201', '1449', '313', '1189']
163:['1500', '1599', '1122', '1201', '1293', '1653', '1467', '1449', '313', '1189']
936:['1189', '814', '1536', '1293', '1653', '1467', '1398', '1642', '1594', '1449']
