344:['1500', '1463', '814', '1536', '1599', '1467', '1643', '1449', '1642', '1398']
244:['1500', '1463', '814', '1449', '1536', '1293', '1599', '1643', '1642', '868']
247:['1500', '814', '1449', '1536', '1064', '851', '1651', '1599', '1642', '1653']
246:['1536', '1653', '814', '1463', '1293', '1449', '1367', '868', '1599', '1643']
241:['868', '1500', '814', '1536', '851', '1599', '1130', '1492', '1498', '867']
240:['868', '848', '793', '867', '811', '656', '1500', '814', '1449', '1536']
243:['1500', '1463', '1536', '1293', '1643', '1599', '1449', '814', '1467', '1491']
242:['302', '346', '474', '98', '194', '603', '100', '423', '515', '427']
615:['1500', '1463', '814', '1536', '1293', '1599', '1491', '1643', '1656', '1467']
249:['868', '1500', '1463', '814', '1368', '1367', '1449', '1536', '1398', '1458']
248:['1463', '1536', '1599', '1653', '814', '1293', '1500', '1367', '1467', '1449']
924:['1500', '1463', '1536', '1599', '814', '1367', '1642', '1643', '1449', '1467']
925:['868', '1500', '814', '1536', '1533', '1599', '1449', '1293', '114', '850']
519:['302', '474', '392', '144', '95', '234', '98', '193', '194', '603']
518:['868', '1500', '1463', '814', '1449', '1536', '1398', '1293', '851', '1599']
926:['1500', '814', '1599', '868', '1653', '1130', '851', '1536', '1593', '1449']
511:['98', '194', '603', '427', '512', '480', '174', '648', '514', '272']
510:['1500', '814', '868', '851', '1623', '1449', '641', '963', '1599', '656']
513:['302', '474', '246', '98', '603', '1137', '100', '515', '427', '512']
512:['1500', '1463', '814', '1368', '1367', '1449', '1536', '1398', '1458', '1064']
515:['1500', '814', '851', '868', '1599', '1449', '1536', '1593', '1130', '867']
514:['1500', '1463', '814', '1367', '1449', '1536', '1293', '1599', '1642', '1643']
517:['1500', '814', '1536', '851', '1449', '1599', '1463', '1467', '1293', '868']
516:['1500', '1463', '814', '1368', '1367', '1536', '1293', '1235', '1616', '1651']
458:['1500', '1463', '1536', '1293', '1643', '1599', '1467', '814', '1235', '1449']
459:['1463', '814', '1536', '1653', '1467', '1500', '1449', '851', '868', '1293']
621:['868', '1500', '1463', '814', '1367', '1449', '1536', '1653', '1467', '1080']
620:['603', '272', '483', '408', '127', '318', '64', '169', '12', '900']
627:['1463', '1536', '1599', '1643', '1449', '814', '1500', '1467', '1367', '1293']
626:['1500', '1449', '1536', '1593', '814', '1599', '1653', '641', '868', '1070']
625:['1536', '1653', '1463', '1500', '1293', '1467', '1643', '1599', '1367', '1368']
624:['868', '1500', '814', '1449', '1536', '851', '1653', '1467', '1463', '1293']
450:['868', '1500', '1463', '814', '1368', '1367', '1449', '1536', '1293', '1599']
451:['814', '1500', '851', '1449', '868', '1593', '1599', '178', '427', '483']
452:['1536', '1293', '1463', '1643', '1500', '1467', '1235', '1367', '1642', '814']
453:['1463', '1536', '814', '1449', '1643', '1500', '1367', '1599', '1467', '1368']
454:['1536', '1500', '1463', '1467', '1367', '814', '1599', '1293', '1643', '1642']
455:['1500', '1463', '814', '1536', '1293', '1467', '1599', '1643', '1449', '1653']
456:['1500', '1463', '1536', '1293', '1643', '814', '1467', '1599', '1367', '1449']
457:['408', '868', '1500', '1463', '814', '1368', '1367', '1449', '1524', '1536']
179:['1533', '1599', '1122', '814', '868', '851', '1536', '1593', '1467', '1449']
178:['1500', '1463', '814', '1449', '1536', '1293', '1599', '1653', '1467', '1642']
177:['1500', '1463', '814', '1536', '1599', '1653', '1449', '1293', '1367', '1458']
176:['1500', '1463', '814', '1536', '1293', '851', '1599', '1653', '1201', '1064']
175:['1500', '1463', '1367', '1536', '1599', '1643', '1368', '1656', '1492', '1498']
174:['1500', '1463', '814', '1449', '1536', '1653', '1643', '1467', '868', '1642']
173:['474', '98', '194', '603', '100', '515', '427', '512', '480', '498']
172:['1500', '1643', '1467', '1463', '1368', '1536', '1492', '1498', '1191', '814']
171:['1500', '1536', '1599', '814', '851', '1616', '1593', '1449', '868', '1201']
170:['474', '98', '603', '515', '427', '512', '480', '174', '514', '479']
656:['1599', '1467', '814', '1505', '1515', '1500', '851', '868', '1616', '1536']
657:['814', '1536', '851', '1599', '1500', '1467', '1449', '1293', '1201', '868']
654:['1500', '1463', '814', '1449', '1536', '1653', '1467', '1599', '1398', '1642']
182:['1500', '1463', '1536', '1080', '1599', '1656', '1467', '1643', '1449', '814']
183:['1463', '1536', '1653', '1599', '1500', '1467', '1449', '1367', '1080', '1368']
180:['868', '1500', '1463', '814', '1368', '1367', '1449', '1536', '1398', '1458']
181:['814', '1500', '851', '868', '1653', '1463', '1449', '1536', '1467', '1599']
186:['1500', '1463', '814', '1449', '1536', '1599', '1467', '1458', '1452', '114']
187:['1500', '1463', '814', '1368', '1367', '1449', '1536', '1293', '1431', '1599']
184:['1500', '1463', '814', '1536', '1293', '1653', '1643', '1467', '1599', '1449']
185:['1500', '1463', '814', '1449', '1536', '1293', '1599', '1653', '1643', '1467']
886:['1463', '1536', '1653', '1643', '1293', '1449', '814', '1599', '1500', '1367']
652:['1500', '814', '1536', '868', '1467', '851', '1449', '1599', '1463', '1293']
188:['1500', '1463', '814', '1368', '1367', '1449', '1536', '1293', '1599', '1643']
189:['1500', '1463', '814', '1367', '1536', '1293', '1599', '1642', '1643', '1467']
658:['1500', '1463', '814', '1536', '1599', '1653', '1643', '1467', '1368', '1449']
653:['1536', '1463', '1449', '1599', '1643', '1467', '814', '1500', '1367', '1368']
650:['1536', '1463', '1367', '1467', '814', '1653', '1500', '1599', '1643', '1449']
651:['1500', '814', '1491', '1599', '1293', '851', '1536', '868', '1492', '1498']
764:['1500', '1463', '814', '1449', '1536', '1293', '1599', '1653', '1643', '1467']
11:['1500', '1463', '1536', '814', '1643', '1293', '1467', '1599', '1656', '1642']
10:['1500', '1463', '814', '1368', '1367', '1449', '1536', '1293', '1235', '1651']
13:['1536', '1463', '1500', '1467', '1449', '1599', '1293', '1643', '114', '1642']
12:['603', '483', '408', '64', '169', '114', '868', '1492', '1498', '1500']
15:['1536', '1467', '1500', '814', '1653', '851', '1449', '1463', '1398', '1599']
14:['1500', '1463', '814', '1367', '1449', '1536', '1651', '1599', '1642', '1650']
17:['1463', '1500', '1536', '1293', '814', '851', '1449', '1201', '1599', '1458']
16:['483', '408', '169', '50', '114', '868', '1500', '1463', '814', '1368']
19:['1500', '1463', '1536', '1653', '1293', '1122', '1642', '814', '1449', '1467']
18:['1500', '1463', '1368', '1367', '1536', '1293', '1642', '1643', '1467', '814']
863:['814', '851', '868', '1500', '1599', '1593', '1449', '1536', '867', '848']
862:['427', '272', '408', '318', '134', '169', '511', '963', '114', '868']
865:['1653', '1599', '814', '1463', '1500', '1467', '1651', '1650', '1636', '1645']
864:['1500', '1463', '814', '1368', '1367', '1449', '1536', '1293', '1651', '1599']
867:['1500', '1463', '814', '1368', '1367', '1449', '1536', '1398', '1458', '1064']
866:['814', '851', '1533', '868', '1189', '1536', '1593', '1491', '1122', '1064']
884:['1500', '1463', '814', '1536', '1491', '1643', '1467', '1449', '1189', '1492']
938:['1463', '814', '1536', '851', '1653', '1467', '1449', '1500', '1599', '1398']
659:['1500', '1463', '814', '1368', '1367', '1536', '1653', '1643', '1467', '1599']
883:['1500', '1463', '814', '1368', '1367', '1449', '1536', '1599', '1642', '1643']
753:['1500', '1536', '1599', '1367', '1463', '1368', '814', '1293', '1492', '1498']
881:['1463', '1536', '1293', '1500', '1467', '814', '1449', '1599', '1643', '1367']
880:['1500', '1463', '814', '1449', '1536', '1467', '1653', '1599', '114', '868']
887:['483', '408', '64', '169', '963', '114', '868', '1500', '1463', '814']
831:['1500', '814', '1536', '1653', '1449', '868', '1463', '1599', '1642', '1467']
885:['1463', '1536', '1500', '814', '1643', '1449', '1367', '1642', '1467', '1599']
752:['868', '1500', '814', '1599', '851', '1449', '1130', '867', '1467', '848']
928:['302', '474', '194', '603', '100', '181', '515', '427', '512', '480']
62:['1463', '1536', '1500', '814', '1293', '1643', '1467', '1599', '1449', '1367']
888:['603', '427', '483', '408', '127', '318', '64', '169', '114', '1492']
756:['1500', '1463', '1536', '1653', '814', '1599', '1467', '1449', '868', '1367']
929:['1463', '1367', '1536', '1293', '1433', '1500', '1643', '1467', '1368', '1235']
809:['1500', '814', '1533', '1505', '1653', '1449', '1536', '851', '868', '1599']
322:['1492', '1498', '1500', '1463', '814', '1368', '1367', '1536', '1653', '1643']
323:['1500', '1463', '814', '1536', '1293', '1599', '1653', '1449', '1467', '1201']
320:['114', '868', '1500', '1463', '814', '1367', '1449', '1536', '1398', '1458']
321:['1500', '1463', '1536', '1293', '1643', '1367', '1491', '1467', '814', '1235']
326:['1536', '1367', '1463', '1643', '1368', '1500', '1467', '814', '1449', '1599']
327:['1463', '1536', '814', '1500', '1293', '1643', '1599', '1467', '1449', '1367']
324:['302', '474', '98', '194', '603', '100', '181', '515', '427', '512']
325:['1536', '1463', '1367', '1643', '1653', '1500', '1293', '1467', '1599', '1368']
328:['1500', '1463', '1536', '1467', '1599', '814', '1653', '1449', '1643', '1367']
329:['1500', '1536', '814', '1463', '1599', '1449', '1642', '1653', '1293', '1467']
759:['98', '603', '512', '272', '483', '408', '178', '318', '64', '134']
201:['1536', '1463', '814', '1500', '1599', '1643', '1467', '1449', '1368', '1293']
200:['603', '272', '408', '127', '64', '134', '12', '963', '114', '868']
203:['1463', '814', '1449', '1536', '851', '1599', '1653', '1201', '1500', '1458']
202:['1536', '1500', '814', '1599', '1367', '1293', '1463', '1449', '1616', '1642']
205:['1500', '814', '1536', '1599', '851', '1449', '868', '1463', '1064', '1293']
204:['1500', '814', '1536', '851', '1293', '1449', '1463', '1064', '1458', '1235']
207:['1463', '1536', '1500', '1467', '1643', '1599', '1449', '814', '1625', '1293']
206:['1500', '1599', '814', '868', '851', '127', '427', '1492', '1498', '1130']
209:['814', '1536', '851', '1293', '1500', '868', '1653', '1599', '1449', '1463']
208:['1500', '1463', '1368', '1367', '1536', '1491', '1642', '1643', '1467', '1492']
779:['483', '64', '169', '963', '114', '868', '1005', '1500', '1463', '119']
778:['1536', '1613', '1463', '1367', '814', '1643', '1467', '1500', '1599', '1656']
889:['1463', '1536', '1500', '1643', '814', '1599', '1467', '1449', '1368', '1293']
77:['1463', '1536', '1293', '1643', '1613', '1599', '1367', '814', '1642', '1368']
76:['1500', '1463', '1536', '1599', '1653', '814', '1643', '1293', '1449', '1368']
75:['1463', '814', '1536', '851', '1653', '1293', '1467', '1500', '1599', '1449']
74:['1500', '814', '1536', '1599', '1653', '1449', '868', '851', '1463', '1458']
73:['1500', '1463', '814', '1293', '1599', '1536', '1643', '1368', '1449', '1367']
72:['1500', '1463', '1368', '1449', '1536', '1293', '1599', '1643', '1467', '1433']
71:['1500', '1463', '1536', '1293', '1643', '1368', '1653', '1599', '1642', '1367']
70:['1463', '814', '1367', '1536', '1500', '1449', '1293', '1467', '1599', '1080']
655:['1536', '1500', '1463', '814', '1467', '1599', '1293', '1449', '868', '1653']
79:['868', '1500', '814', '1449', '1536', '1293', '851', '1651', '1599', '1642']
78:['868', '814', '1449', '1524', '1536', '1293', '851', '1593', '1599', '1467']
2:['1500', '814', '1536', '851', '1599', '1467', '1293', '1653', '868', '1449']
805:['1463', '814', '1536', '1653', '1500', '1643', '1449', '1599', '1367', '1467']
804:['1500', '1463', '814', '1367', '1449', '1536', '1293', '1599', '1653', '1643']
669:['1536', '1463', '814', '1500', '1653', '1367', '1368', '1642', '1599', '1467']
668:['868', '1500', '814', '1449', '1536', '851', '1599', '1467', '1064', '1201']
667:['1500', '1463', '814', '1367', '1536', '1293', '1599', '1653', '1643', '1449']
666:['1500', '1463', '1536', '1293', '1643', '1599', '1467', '1368', '814', '1642']
665:['1463', '814', '1536', '1500', '1293', '1467', '1449', '1599', '1643', '1642']
664:['1500', '1463', '1536', '1293', '1599', '1643', '1467', '1625', '1368', '1367']
663:['1500', '1463', '814', '1536', '1599', '1653', '1449', '1293', '868', '1467']
662:['1500', '1463', '814', '1536', '1293', '1491', '1449', '1235', '1653', '1613']
661:['1500', '1463', '814', '1368', '1367', '1449', '1536', '1599', '1642', '1643']
660:['1536', '1653', '1463', '814', '1367', '1449', '1467', '1500', '1599', '1643']
769:['1536', '1593', '1653', '1467', '1500', '1449', '1398', '851', '1585', '1651']
692:['1463', '814', '1293', '1653', '1536', '851', '1467', '1625', '868', '1449']
693:['1536', '1500', '1463', '1643', '1467', '1599', '1367', '814', '1449', '1368']
690:['1463', '1536', '1293', '1653', '1643', '1500', '1449', '1467', '1599', '1367']
691:['868', '1492', '1498', '1500', '1463', '814', '1368', '1367', '1449', '1536']
696:['868', '1492', '1189', '1498', '1500', '814', '1536', '1293', '1616', '1599']
697:['868', '1500', '1463', '814', '1449', '1536', '1293', '851', '1599', '1653']
694:['1500', '1463', '814', '1368', '1367', '1449', '1536', '1398', '1080', '1293']
695:['868', '1500', '814', '1449', '851', '1599', '1653', '1536', '1593', '1293']
698:['1536', '1463', '1500', '1467', '1643', '1293', '814', '1367', '1642', '1368']
699:['1653', '1500', '814', '1536', '1463', '1293', '851', '1449', '1467', '868']
542:['1463', '1536', '1500', '1449', '1643', '1599', '814', '1367', '1656', '1467']
543:['1463', '1536', '1643', '1467', '1599', '1368', '1500', '1367', '814', '1449']
540:['1500', '1463', '814', '1449', '1536', '1398', '851', '1599', '1467', '868']
541:['1500', '1463', '814', '1367', '1449', '1536', '1398', '1293', '1651', '1642']
546:['474', '603', '427', '480', '174', '272', '172', '483', '408', '178']
547:['868', '1500', '814', '1449', '1536', '1293', '851', '1593', '1653', '1467']
544:['814', '1500', '868', '1599', '851', '1536', '1653', '1130', '1467', '1449']
545:['1500', '1463', '814', '1367', '1449', '1536', '1080', '1599', '1653', '1467']
8:['868', '1500', '1463', '814', '1368', '1367', '1449', '1536', '1080', '1293']
548:['1500', '1463', '814', '1449', '1536', '1599', '1653', '1467', '851', '868']
549:['1500', '1463', '814', '1449', '1536', '851', '1599', '1653', '1467', '1201']
68:['1536', '1463', '814', '1599', '851', '1500', '1653', '1467', '1449', '1398']
598:['408', '513', '114', '868', '848', '867', '811', '656', '1500', '814']
869:['1536', '1500', '814', '851', '1293', '1463', '1449', '868', '1599', '1653']
868:['1536', '1463', '1367', '814', '1643', '1599', '1449', '1500', '1467', '1368']
120:['1500', '1463', '814', '1449', '1536', '1398', '851', '1599', '1653', '1467']
121:['1500', '1463', '1536', '1653', '1467', '814', '1643', '1449', '1293', '1656']
122:['1500', '1463', '814', '1368', '1367', '1449', '1536', '296', '1293', '1358']
123:['1500', '1463', '1293', '1235', '814', '1536', '1653', '1643', '1467', '1492']
124:['1463', '1367', '1536', '1599', '1656', '814', '1643', '1642', '1449', '1368']
125:['1463', '814', '1536', '1500', '1467', '1293', '1449', '1643', '1367', '1642']
126:['868', '1500', '814', '1449', '851', '1593', '1599', '1536', '1653', '867']
127:['302', '474', '98', '603', '100', '427', '512', '165', '480', '23']
128:['1500', '1463', '814', '1536', '1653', '1643', '1467', '1642', '1293', '1449']
129:['1500', '1599', '1536', '814', '1449', '851', '868', '1492', '1498', '1130']
765:['1189', '1500', '1463', '814', '1449', '1536', '1293', '1235', '851', '1599']
414:['483', '513', '868', '641', '867', '1500', '814', '1449', '1536', '1293']
415:['1500', '1463', '814', '1368', '1367', '1449', '1536', '1458', '1064', '1293']
416:['114', '868', '1500', '1463', '814', '1449', '1536', '1398', '1293', '1599']
417:['1463', '814', '1536', '1653', '1449', '1500', '1599', '1467', '1367', '1643']
410:['1500', '814', '1599', '851', '868', '1536', '867', '1653', '1449', '1398']
411:['1500', '1463', '1368', '1367', '1536', '1293', '1599', '1643', '1656', '1467']
412:['1500', '1463', '814', '1368', '1367', '1449', '1536', '1235', '1599', '1642']
413:['868', '1500', '814', '1449', '1536', '1293', '851', '1467', '1463', '1599']
920:['1500', '814', '1599', '1536', '1653', '868', '1533', '851', '1467', '1593']
498:['1536', '1463', '1500', '1643', '814', '1467', '1599', '1368', '1367', '1449']
922:['1463', '814', '1367', '1536', '1653', '1500', '1449', '1293', '1643', '1467']
923:['302', '474', '98', '603', '515', '427', '512', '480', '498', '648']
418:['814', '1599', '1536', '1593', '851', '1449', '868', '1467', '1500', '867']
419:['1500', '1463', '814', '1367', '1449', '1536', '1398', '1293', '851', '1599']
776:['814', '1536', '1367', '1463', '1643', '1599', '868', '1500', '1368', '909']
499:['1463', '1368', '1367', '1536', '1293', '1643', '1500', '1653', '814', '1599']
319:['868', '814', '1449', '1458', '1533', '851', '1593', '1599', '1452', '1122']
318:['1500', '1463', '814', '1536', '1293', '1643', '1467', '1449', '1368', '1367']
313:['1500', '1463', '1536', '1643', '1467', '814', '1625', '1367', '1599', '1293']
312:['1500', '1463', '814', '1368', '1367', '1449', '1536', '1398', '296', '1293']
311:['1500', '1463', '814', '1368', '1367', '1449', '1536', '1599', '1642', '1643']
310:['1492', '1498', '1500', '1463', '814', '1449', '1536', '1398', '1458', '1064']
317:['114', '868', '166', '848', '170', '867', '811', '656', '1500', '119']
316:['1536', '1500', '1293', '1463', '1643', '1235', '1656', '1367', '814', '1599']
315:['1500', '1463', '814', '1368', '1367', '1449', '1536', '1293', '1599', '1643']
314:['483', '408', '114', '868', '1500', '1463', '814', '1449', '1536', '1293']
861:['868', '1189', '1500', '1463', '814', '1449', '1536', '1398', '1293', '1235']
921:['1463', '1536', '1500', '814', '1467', '1293', '1449', '1642', '1080', '1398']
496:['1536', '1367', '1463', '814', '1500', '1449', '1643', '1293', '1235', '1599']
832:['868', '1500', '814', '1449', '1536', '851', '1463', '1524', '1599', '811']
833:['1463', '1536', '1653', '814', '1643', '1599', '1467', '1293', '1500', '1367']
830:['1500', '1463', '814', '1368', '1367', '1449', '1536', '1080', '1599', '1643']
497:['1463', '1536', '814', '1449', '1599', '1367', '1653', '1643', '1467', '1293']
836:['1500', '814', '1536', '1293', '1368', '1642', '1643', '1463', '1367', '1449']
837:['1500', '1463', '1536', '1293', '851', '814', '1612', '1653', '1467', '1642']
834:['1500', '1463', '814', '1449', '1536', '1064', '851', '1599', '1653', '1201']
835:['868', '1500', '1463', '814', '1368', '1367', '1449', '1536', '1293', '1651']
838:['1500', '1463', '814', '1367', '1449', '1536', '1398', '1293', '1651', '1599']
839:['1463', '1536', '1599', '1653', '1500', '814', '851', '1467', '1449', '1642']
808:['474', '98', '603', '427', '512', '480', '648', '514', '479', '272']
3:['814', '868', '1536', '851', '1500', '1449', '114', '1458', '1452', '848']
725:['868', '656', '1500', '1463', '814', '1449', '1536', '1398', '1458', '1064']
368:['868', '1463', '814', '1367', '1449', '1536', '909', '1599', '1368', '1643']
369:['483', '408', '318', '169', '923', '513', '656', '1500', '1463', '814']
366:['302', '346', '474', '246', '193', '194', '603', '100', '181', '515']
367:['474', '603', '1137', '427', '165', '480', '498', '174', '479', '272']
364:['114', '868', '641', '1500', '814', '1449', '1293', '851', '1612', '1599']
365:['1500', '814', '851', '1653', '868', '1463', '1449', '1536', '1293', '114']
362:['868', '1500', '814', '1449', '1536', '851', '1593', '1599', '1653', '1070']
363:['1536', '1463', '1653', '814', '1599', '1467', '1500', '1449', '1643', '1367']
360:['1500', '1463', '814', '1449', '1536', '1293', '1599', '1653', '1643', '1467']
361:['1500', '1463', '1536', '1599', '1643', '1467', '1368', '1293', '814', '1449']
882:['483', '408', '318', '169', '114', '868', '1500', '1463', '814', '1143']
380:['1536', '1500', '1463', '1643', '1367', '1368', '1467', '1599', '1642', '814']
381:['1500', '1463', '814', '1536', '1293', '1643', '1467', '1599', '1449', '1367']
382:['1536', '1653', '1463', '1500', '814', '1643', '1293', '1642', '1449', '1467']
383:['1189', '1500', '1463', '814', '1368', '1367', '1449', '1536', '1398', '1293']
384:['474', '98', '603', '427', '165', '480', '23', '174', '479', '483']
385:['1463', '1643', '1500', '1467', '814', '1368', '1293', '1599', '1642', '1235']
386:['868', '1463', '814', '1449', '1536', '1398', '1533', '1080', '851', '1233']
387:['1463', '1536', '1293', '814', '1599', '1500', '1643', '1367', '1467', '1449']
388:['474', '603', '515', '427', '512', '165', '480', '498', '23', '174']
389:['1500', '1463', '1367', '1536', '1643', '1467', '814', '1368', '1642', '1293']
784:['868', '848', '867', '1500', '814', '1449', '1536', '1458', '1064', '851']
785:['1500', '814', '1367', '1536', '1293', '1625', '1463', '1599', '1449', '1656']
786:['1500', '1463', '814', '1367', '1449', '1536', '1293', '1599', '1656', '1643']
787:['1500', '814', '1536', '868', '1449', '851', '1593', '1122', '867', '1599']
780:['1500', '1463', '1368', '1367', '1536', '1293', '1656', '1643', '1467', '814']
781:['1463', '1536', '1293', '1599', '1653', '814', '1367', '1449', '1492', '1498']
782:['814', '868', '1536', '1500', '851', '1653', '1449', '1599', '848', '187']
783:['98', '603', '427', '512', '272', '483', '178', '127', '318', '64']
788:['1500', '1463', '1536', '1467', '1653', '1599', '1643', '814', '1449', '1367']
789:['1500', '1463', '1536', '1293', '1599', '1449', '1201', '851', '1643', '1524']
860:['1536', '1467', '814', '1500', '1449', '1653', '1368', '868', '1599', '1293']
605:['1500', '1463', '814', '1449', '1536', '1293', '1467', '1599', '1642', '868']
579:['1500', '1536', '1463', '814', '1293', '1467', '1449', '1643', '1642', '1599']
578:['1500', '1599', '814', '1653', '1536', '1122', '868', '1449', '851', '1201']
604:['814', '1536', '1235', '1599', '1463', '1367', '868', '1449', '1310', '909']
573:['1500', '1463', '1536', '1467', '814', '1643', '1367', '1599', '1293', '1653']
572:['1500', '814', '1293', '851', '1463', '1536', '1175', '1491', '1467', '1398']
571:['1536', '1500', '1367', '1656', '1463', '1599', '1467', '1643', '1662', '1398']
570:['1599', '814', '1449', '1500', '868', '1458', '1452', '1593', '851', '1653']
577:['114', '1500', '1463', '814', '1367', '1449', '1536', '1080', '1293', '1599']
576:['1463', '1536', '1293', '1500', '814', '1449', '1467', '1643', '851', '1651']
575:['1536', '1293', '1463', '1235', '1367', '1500', '814', '1080', '1599', '1449']
574:['1500', '814', '1599', '851', '1536', '1653', '868', '1064', '1458', '1452']
60:['1500', '1463', '814', '1368', '1367', '1449', '1536', '1398', '1599', '1642']
61:['1449', '814', '1536', '1122', '851', '1500', '1458', '1452', '1467', '868']
258:['408', '1070', '513', '868', '867', '811', '1500', '814', '1449', '1536']
259:['868', '1500', '1463', '814', '1368', '1449', '1536', '1064', '1293', '1599']
64:['1500', '1463', '814', '1536', '1643', '1367', '1449', '1467', '1599', '1368']
65:['1500', '1463', '814', '1368', '1449', '1536', '1398', '1293', '1651', '1599']
66:['1463', '814', '1536', '851', '1599', '1653', '1500', '1449', '1293', '868']
67:['98', '603', '174', '272', '483', '408', '178', '127', '318', '484']
252:['474', '603', '515', '479', '272', '483', '408', '178', '127', '318']
69:['1500', '1463', '814', '1449', '1536', '1293', '851', '1599', '1653', '1201']
250:['1500', '1463', '814', '1449', '1536', '1293', '1599', '1653', '868', '1467']
251:['1500', '1463', '814', '1449', '1536', '1398', '1293', '1599', '1642', '1467']
253:['1500', '1463', '814', '1368', '1367', '1449', '1536', '1293', '1599', '1642']
257:['1189', '1500', '1463', '814', '1449', '1536', '1293', '1599', '1642', '1643']
254:['1536', '1463', '1500', '1367', '814', '1449', '1467', '1642', '1293', '1599']
255:['814', '1536', '868', '1653', '1449', '1463', '1599', '1467', '851', '1500']
603:['1500', '1463', '814', '1367', '1536', '1293', '1599', '1656', '1642', '1449']
602:['603', '512', '272', '483', '408', '178', '318', '64', '484', '169']
939:['302', '346', '474', '265', '486', '144', '1', '246', '98', '193']
731:['1500', '1536', '1463', '1643', '1367', '1467', '1642', '1656', '1368', '814']
730:['814', '1536', '851', '1449', '1293', '1201', '1463', '1599', '1467', '1398']
733:['1500', '1463', '1599', '1536', '1467', '814', '1653', '1293', '851', '1491']
732:['603', '427', '483', '868', '1189', '1500', '814', '1449', '1524', '1536']
735:['814', '1536', '851', '1293', '1599', '1500', '1653', '1449', '1463', '868']
734:['1500', '1463', '1536', '1467', '1367', '1293', '1643', '1656', '814', '1642']
508:['1500', '1463', '814', '1368', '1367', '1449', '1536', '1293', '1653', '1643']
509:['1536', '814', '1653', '851', '868', '1449', '1500', '1593', '1524', '408']
506:['1500', '1463', '814', '1368', '1367', '1449', '1536', '1293', '1599', '1643']
507:['242', '346', '474', '265', '86', '486', '144', '1', '95', '277']
504:['1500', '1463', '814', '1449', '1536', '1653', '1643', '1467', '868', '1367']
505:['1463', '1536', '1653', '1293', '1500', '1599', '1449', '1367', '1467', '1080']
502:['963', '868', '867', '119', '814', '1449', '851', '1593', '1599', '1653']
503:['1500', '1463', '814', '1368', '1367', '1449', '1536', '1293', '1599', '1656']
500:['1500', '1463', '1536', '1653', '814', '1293', '1467', '1599', '1449', '1643']
501:['868', '1500', '1463', '814', '1449', '1536', '1293', '851', '1599', '1467']
630:['1500', '1463', '1536', '1653', '814', '1449', '1599', '1467', '1398', '1642']
631:['868', '1500', '814', '1536', '851', '1599', '1130', '1593', '1653', '811']
632:['1500', '1463', '1367', '1449', '1536', '1599', '1643', '814', '1467', '1368']
633:['1463', '1536', '1599', '814', '1449', '1500', '1293', '1467', '1643', '868']
469:['318', '169', '1500', '1463', '814', '1368', '1367', '1449', '1536', '1543']
468:['1500', '1463', '814', '1368', '1367', '1449', '1536', '1293', '1599', '1656']
636:['302', '474', '98', '603', '515', '427', '165', '480', '498', '174']
637:['1653', '1536', '814', '851', '1463', '1599', '1293', '1467', '1500', '868']
465:['1536', '1463', '1500', '1643', '1293', '1367', '814', '1653', '1467', '1599']
464:['483', '318', '169', '513', '114', '868', '641', '1500', '1463', '814']
467:['1500', '814', '1449', '1536', '1599', '1463', '1201', '851', '1467', '1064']
466:['814', '1536', '1599', '868', '1367', '1449', '1463', '1467', '1368', '1080']
461:['1536', '1293', '814', '1500', '1467', '1449', '1653', '1604', '851', '1398']
460:['1500', '814', '1536', '1599', '1653', '1293', '851', '1463', '1467', '1449']
463:['1536', '814', '851', '1500', '1449', '1599', '1653', '1463', '1293', '1467']
462:['98', '603', '427', '512', '480', '483', '408', '178', '127', '318']
901:['114', '1500', '1463', '814', '1368', '1367', '1449', '1536', '1398', '1080']
168:['1500', '1463', '814', '1536', '851', '1653', '1467', '1449', '1599', '1293']
169:['1500', '1463', '814', '1367', '1449', '1536', '1080', '1293', '851', '1642']
164:['302', '474', '246', '98', '194', '603', '427', '512', '480', '496']
165:['1500', '1463', '814', '1449', '1536', '1293', '1651', '1612', '1599', '1656']
166:['408', '513', '114', '868', '641', '867', '656', '1500', '814', '1449']
167:['1463', '1536', '1235', '1653', '1467', '814', '1643', '1500', '1449', '1367']
160:['1500', '1463', '814', '1449', '1536', '1293', '1599', '1643', '1467', '1642']
161:['1536', '1463', '1500', '1367', '1467', '1643', '1642', '1599', '1449', '1653']
162:['1463', '814', '1449', '1536', '1293', '1599', '1467', '1500', '1064', '1398']
163:['1500', '1536', '814', '1599', '1449', '1467', '1463', '1368', '1367', '1653']
936:['868', '1500', '1463', '814', '1449', '1536', '1293', '851', '1599', '1653']
935:['603', '483', '408', '318', '64', '169', '923', '513', '963', '114']
934:['1500', '1463', '1368', '1367', '1536', '1643', '1467', '1642', '1599', '814']
908:['1463', '1536', '1367', '1653', '1500', '814', '1643', '1467', '1293', '1235']
909:['474', '98', '603', '427', '480', '479', '483', '408', '178', '127']
600:['1463', '814', '1368', '1367', '1449', '1536', '1080', '1293', '1599', '1643']
878:['1536', '1500', '1463', '1643', '1293', '1368', '1467', '1599', '1642', '1656']
879:['1463', '814', '1449', '1536', '1398', '1293', '851', '1642', '1639', '1467']
876:['868', '1492', '1498', '1500', '1463', '814', '1449', '1536', '1398', '1293']
877:['868', '1500', '1463', '814', '1368', '1449', '1536', '1293', '1599', '1642']
874:['1500', '1536', '1293', '1653', '1122', '1643', '1189', '1599', '814', '1449']
