344:['515', '179', '474', '1449', '178', '318', '480', '483', '114', '168']
10:['318', '190', '169', '408', '320', '1449', '272', '313', '515', '520']
13:['641', '169', '963', '114', '408', '528', '6', '136', '251', '513']
12:['64', '313', '496', '272', '316', '22', '408', '315', '169', '692']
15:['496', '318', '427', '378', '64', '143', '423', '483', '132', '272']
14:['169', '647', '1449', '483', '114', '652', '479', '656', '513', '189']
17:['515', '114', '12', '89', '169', '603', '173', '357', '64', '1449']
16:['181', '169', '50', '963', '313', '513', '210', '483', '114', '1449']
19:['408', '318', '427', '483', '480', '64', '515', '513', '169', '178']
18:['124', '251', '657', '1449', '114', '511', '302', '484', '87', '694']
863:['190', '203', '64', '318', '357', '11', '181', '50', '515', '172']
862:['408', '169', '114', '316', '1019', '1449', '641', '318', '315', '1194']
865:['170', '14', '1449', '652', '269', '114', '709', '86', '1137', '60']
864:['313', '272', '302', '515', '480', '520', '478', '297', '1449', '89']
867:['515', '408', '178', '357', '169', '1449', '340', '923', '187', '479']
866:['474', '1449', '169', '483', '657', '603', '178', '408', '513', '479']
884:['474', '169', '1449', '479', '654', '603', '134', '657', '408', '483']
938:['173', '64', '22', '143', '174', '12', '176', '83', '183', '265']
659:['318', '427', '488', '1449', '480', '133', '923', '132', '513', '9']
883:['474', '641', '675', '169', '475', '434', '1194', '484', '652', '253']
753:['318', '170', '258', '143', '169', '709', '8', '251', '408', '659']
881:['173', '12', '144', '169', '313', '318', '87', '114', '496', '603']
880:['178', '515', '169', '183', '511', '487', '134', '114', '480', '483']
887:['328', '307', '298', '748', '68', '198', '271', '774', '1019', '300']
831:['318', '127', '480', '178', '172', '511', '185', '357', '135', '515']
885:['22', '265', '313', '64', '692', '651', '427', '272', '191', '1063']
752:['173', '169', '195', '179', '91', '12', '114', '318', '89', '100']
928:['302', '474', '603', '1137', '100', '515', '427', '480', '275', '498']
62:['169', '178', '661', '603', '493', '963', '654', '23', '251', '657']
888:['483', '408', '318', '64', '169', '12', '515', '114', '1449', '480']
756:['408', '483', '318', '114', '190', '12', '515', '64', '272', '709']
929:['178', '408', '190', '320', '357', '169', '1449', '189', '191', '603']
809:['318', '64', '169', '12', '515', '174', '603', '357', '480', '50']
322:['408', '134', '187', '511', '285', '114', '169', '178', '1449', '172']
323:['318', '357', '12', '114', '511', '483', '272', '169', '515', '313']
320:['64', '198', '12', '313', '318', '408', '316', '169', '480', '144']
321:['318', '320', '178', '251', '1449', '408', '169', '185', '589', '923']
326:['316', '121', '513', '313', '222', '28', '169', '143', '257', '845']
327:['515', '705', '1449', '483', '114', '479', '187', '606', '513', '427']
324:['474', '86', '603', '515', '480', '272', '483', '408', '178', '318']
325:['56', '285', '9', '124', '427', '302', '318', '59', '238', '276']
328:['190', '588', '83', '191', '378', '143', '485', '87', '969', '496']
329:['318', '408', '64', '190', '114', '603', '520', '511', '357', '170']
759:['313', '22', '318', '272', '64', '143', '520', '83', '190', '588']
201:['135', '320', '474', '297', '114', '1449', '60', '493', '169', '178']
200:['64', '520', '83', '114', '190', '272', '408', '181', '166', '199']
203:['318', '64', '408', '169', '12', '174', '22', '198', '515', '316']
202:['169', '408', '316', '313', '282', '50', '257', '272', '174', '966']
205:['64', '318', '483', '603', '408', '169', '12', '479', '1449', '1169']
204:['474', '480', '178', '285', '408', '488', '1449', '513', '23', '603']
207:['496', '427', '651', '480', '178', '272', '479', '607', '603', '50']
206:['64', '357', '172', '181', '318', '170', '11', '50', '42', '12']
209:['174', '169', '172', '480', '603', '64', '173', '178', '199', '483']
208:['496', '316', '50', '318', '427', '22', '174', '64', '169', '143']
779:['318', '169', '408', '64', '12', '173', '272', '483', '114', '603']
778:['156', '89', '169', '127', '408', '182', '114', '187', '135', '480']
889:['114', '1449', '198', '48', '313', '527', '963', '272', '285', '641']
77:['169', '114', '12', '657', '408', '515', '603', '318', '647', '513']
76:['179', '127', '114', '408', '647', '169', '180', '483', '199', '493']
75:['127', '318', '357', '187', '178', '474', '64', '603', '480', '180']
74:['50', '318', '174', '127', '64', '169', '22', '178', '316', '408']
73:['1449', '14', '408', '169', '511', '114', '178', '603', '276', '134']
72:['131', '514', '488', '286', '1131', '319', '59', '474', '213', '133']
71:['603', '408', '318', '483', '1449', '169', '474', '114', '657', '515']
70:['318', '64', '603', '515', '12', '114', '357', '480', '1449', '190']
655:['1449', '488', '169', '408', '434', '1367', '705', '524', '490', '114']
79:['603', '479', '483', '178', '408', '134', '318', '514', '114', '23']
78:['64', '318', '408', '190', '114', '603', '1449', '169', '12', '56']
2:['408', '89', '169', '513', '480', '483', '178', '205', '318', '603']
805:['474', '60', '408', '647', '320', '484', '59', '116', '589', '178']
804:['169', '408', '114', '313', '166', '189', '178', '1019', '921', '430']
669:['1449', '170', '919', '513', '272', '1142', '285', '134', '318', '750']
668:['169', '603', '515', '318', '12', '114', '480', '89', '408', '479']
667:['603', '474', '480', '515', '178', '64', '512', '1449', '479', '242']
666:['408', '60', '475', '1524', '59', '641', '242', '178', '923', '10']
665:['64', '198', '318', '408', '515', '190', '1449', '114', '603', '709']
664:['1449', '474', '357', '178', '114', '511', '515', '493', '251', '647']
663:['22', '195', '144', '114', '172', '429', '515', '79', '169', '480']
662:['169', '114', '408', '12', '483', '603', '479', '1449', '272', '657']
661:['483', '511', '1449', '98', '513', '114', '963', '12', '651', '479']
660:['169', '178', '408', '251', '1039', '1449', '513', '189', '12', '114']
769:['64', '408', '318', '483', '178', '515', '98', '12', '114', '603']
692:['408', '318', '316', '169', '515', '170', '272', '923', '64', '189']
693:['408', '1449', '169', '474', '320', '603', '1194', '285', '923', '1131']
690:['22', '313', '318', '50', '173', '96', '172', '144', '272', '28']
691:['515', '174', '272', '172', '169', '12', '313', '1449', '357', '316']
696:['318', '408', '357', '127', '511', '1449', '64', '169', '480', '98']
697:['480', '172', '408', '318', '56', '89', '189', '357', '199', '169']
694:['313', '64', '169', '316', '12', '1449', '79', '272', '513', '408']
695:['169', '89', '408', '474', '114', '179', '175', '511', '603', '320']
698:['333', '313', '64', '320', '272', '318', '117', '611', '223', '7']
699:['408', '603', '318', '923', '114', '483', '515', '514', '1131', '59']
542:['483', '185', '480', '603', '1449', '169', '515', '285', '320', '408']
543:['408', '178', '483', '127', '1449', '657', '488', '320', '923', '611']
540:['603', '178', '1449', '480', '318', '408', '483', '474', '127', '169']
541:['318', '89', '313', '169', '408', '205', '272', '483', '98', '64']
546:['408', '169', '641', '89', '253', '474', '434', '178', '921', '1449']
547:['127', '64', '169', '318', '408', '357', '12', '114', '187', '1449']
544:['169', '318', '408', '64', '12', '89', '511', '127', '50', '1449']
545:['408', '64', '169', '318', '12', '313', '189', '114', '316', '483']
8:['64', '135', '12', '98', '408', '114', '302', '169', '199', '178']
548:['174', '96', '173', '172', '64', '144', '195', '265', '199', '641']
549:['64', '318', '174', '313', '12', '173', '483', '272', '169', '114']
68:['408', '511', '137', '647', '169', '483', '302', '919', '114', '89']
598:['318', '64', '408', '12', '127', '603', '169', '96', '174', '178']
869:['56', '179', '187', '192', '114', '408', '180', '169', '474', '475']
868:['340', '192', '276', '647', '1142', '1449', '654', '302', '530', '171']
120:['318', '64', '603', '483', '408', '169', '114', '513', '272', '12']
121:['169', '483', '511', '408', '1449', '168', '89', '513', '657', '285']
122:['169', '474', '1449', '603', '408', '479', '483', '320', '114', '100']
123:['408', '474', '59', '302', '169', '60', '654', '1449', '512', '603']
124:['408', '169', '923', '488', '189', '114', '1062', '483', '1449', '1019']
125:['313', '265', '121', '96', '423', '588', '71', '378', '118', '684']
126:['169', '408', '641', '921', '479', '114', '484', '483', '251', '519']
127:['742', '121', '282', '313', '270', '316', '174', '692', '28', '88']
128:['318', '12', '515', '357', '185', '1449', '178', '511', '479', '320']
129:['408', '515', '474', '603', '427', '483', '480', '178', '657', '1449']
765:['512', '474', '318', '603', '515', '131', '408', '1449', '190', '134']
414:['318', '408', '357', '64', '169', '12', '134', '114', '170', '515']
415:['318', '64', '515', '178', '603', '357', '190', '169', '12', '408']
416:['1063', '487', '193', '511', '114', '429', '205', '483', '467', '89']
417:['318', '22', '114', '408', '313', '333', '272', '251', '87', '520']
410:['64', '318', '22', '12', '515', '196', '408', '98', '143', '427']
411:['483', '64', '178', '169', '1449', '515', '480', '408', '357', '513']
412:['50', '89', '12', '320', '83', '190', '483', '603', '520', '1449']
413:['318', '427', '480', '357', '178', '603', '513', '483', '408', '1449']
920:['64', '318', '127', '480', '134', '169', '408', '603', '1449', '357']
498:['408', '60', '1449', '242', '286', '169', '320', '529', '488', '285']
922:['408', '169', '318', '316', '483', '166', '511', '165', '189', '923']
923:['302', '474', '98', '603', '515', '480', '23', '96', '135', '479']
418:['64', '318', '190', '83', '12', '272', '143', '603', '134', '1449']
419:['64', '318', '98', '272', '408', '12', '169', '357', '496', '483']
776:['173', '114', '56', '172', '169', '12', '183', '64', '408', '641']
499:['408', '189', '114', '64', '515', '169', '302', '190', '187', '923']
319:['50', '174', '172', '169', '483', '181', '173', '316', '318', '178']
318:['483', '190', '316', '83', '272', '496', '515', '169', '520', '603']
313:['513', '408', '313', '528', '510', '963', '169', '1169', '316', '165']
312:['923', '709', '316', '1194', '423', '1449', '59', '251', '30', '86']
311:['169', '313', '603', '144', '272', '114', '657', '478', '87', '408']
310:['169', '408', '89', '483', '474', '1449', '603', '318', '114', '484']
317:['64', '318', '515', '169', '603', '480', '190', '483', '12', '1449']
316:['242', '485', '488', '86', '631', '753', '59', '1160', '512', '896']
315:['357', '1449', '59', '14', '474', '9', '242', '134', '408', '169']
314:['385', '313', '96', '210', '79', '82', '272', '181', '241', '392']
861:['169', '483', '318', '709', '408', '923', '603', '513', '1449', '272']
921:['22', '318', '496', '265', '429', '204', '95', '195', '588', '270']
496:['408', '320', '114', '137', '205', '198', '589', '169', '189', '203']
832:['408', '64', '169', '12', '114', '603', '1449', '127', '483', '285']
833:['60', '91', '114', '268', '408', '178', '286', '285', '514', '276']
830:['318', '483', '169', '496', '178', '316', '408', '513', '515', '657']
497:['198', '318', '64', '166', '199', '178', '921', '1019', '316', '1449']
836:['169', '50', '173', '64', '114', '100', '483', '127', '427', '474']
837:['318', '170', '515', '251', '408', '196', '272', '190', '315', '483']
834:['64', '12', '408', '318', '22', '169', '114', '198', '357', '480']
835:['408', '169', '64', '603', '657', '480', '515', '1449', '921', '114']
838:['483', '178', '89', '1449', '603', '479', '511', '515', '657', '272']
839:['64', '318', '408', '357', '69', '98', '178', '496', '172', '480']
808:['603', '515', '480', '483', '408', '178', '127', '318', '89', '64']
3:['50', '89', '195', '480', '169', '178', '127', '198', '56', '408']
725:['64', '318', '408', '313', '272', '169', '12', '603', '316', '480']
368:['318', '169', '1449', '408', '12', '172', '198', '114', '174', '480']
369:['318', '169', '64', '174', '408', '483', '272', '515', '603', '178']
366:['242', '302', '474', '86', '603', '1137', '515', '427', '165', '480']
367:['603', '515', '480', '174', '479', '272', '483', '408', '178', '318']
364:['318', '64', '272', '313', '408', '515', '603', '22', '483', '357']
365:['318', '187', '357', '114', '191', '169', '98', '127', '511', '483']
362:['318', '64', '480', '357', '515', '603', '134', '408', '272', '178']
363:['276', '64', '647', '198', '166', '199', '285', '327', '48', '202']
360:['408', '318', '9', '190', '1449', '59', '480', '132', '169', '923']
361:['191', '483', '134', '318', '357', '515', '427', '511', '1449', '169']
882:['318', '64', '12', '22', '313', '483', '169', '657', '87', '480']
380:['251', '169', '611', '178', '191', '603', '513', '408', '511', '173']
381:['408', '515', '357', '170', '511', '269', '474', '98', '1449', '286']
382:['318', '488', '513', '603', '923', '1194', '190', '657', '1062', '921']
383:['318', '64', '56', '98', '178', '408', '127', '515', '190', '1449']
384:['408', '318', '169', '483', '50', '174', '1449', '513', '64', '172']
385:['179', '921', '60', '923', '708', '647', '856', '641', '475', '513']
386:['64', '318', '408', '316', '272', '12', '169', '190', '357', '89']
387:['285', '276', '185', '1449', '647', '137', '1142', '171', '483', '611']
388:['143', '272', '408', '318', '64', '22', '12', '316', '79', '174']
389:['513', '357', '515', '318', '114', '408', '12', '528', '180', '169']
784:['64', '318', '12', '408', '483', '50', '22', '114', '169', '190']
785:['64', '169', '173', '408', '98', '178', '603', '480', '272', '114']
786:['64', '22', '427', '12', '603', '483', '651', '251', '178', '272']
787:['50', '172', '174', '483', '205', '28', '69', '181', '318', '8']
780:['181', '132', '64', '15', '316', '272', '215', '483', '378', '69']
781:['169', '408', '479', '513', '480', '647', '285', '511', '1449', '48']
782:['96', '82', '64', '121', '172', '79', '174', '22', '144', '210']
783:['480', '408', '169', '1449', '50', '189', '921', '603', '114', '64']
788:['313', '190', '588', '272', '191', '513', '378', '251', '83', '408']
789:['474', '56', '135', '603', '169', '134', '1449', '178', '641', '480']
860:['318', '127', '64', '357', '134', '9', '603', '187', '191', '190']
605:['169', '272', '114', '134', '170', '190', '511', '654', '1449', '657']
579:['174', '318', '272', '313', '64', '12', '191', '651', '114', '357']
578:['22', '316', '64', '12', '408', '174', '169', '144', '79', '96']
604:['313', '408', '272', '169', '64', '483', '479', '316', '603', '12']
573:['318', '169', '408', '64', '1449', '199', '251', '603', '483', '98']
572:['318', '357', '134', '178', '603', '427', '488', '923', '480', '1449']
571:['318', '408', '169', '603', '1449', '474', '89', '178', '12', '483']
570:['515', '408', '169', '480', '50', '12', '179', '98', '178', '474']
577:['316', '408', '169', '498', '166', '315', '483', '1019', '520', '966']
576:['313', '318', '174', '258', '272', '64', '83', '169', '22', '96']
575:['64', '12', '408', '56', '114', '169', '251', '22', '178', '1449']
574:['408', '98', '190', '170', '169', '64', '483', '275', '83', '520']
60:['408', '169', '114', '1449', '285', '189', '923', '127', '318', '223']
61:['313', '174', '50', '64', '169', '172', '318', '272', '22', '316']
258:['408', '318', '483', '64', '923', '515', '480', '316', '166', '657']
259:['127', '408', '169', '1449', '474', '480', '603', '318', '483', '178']
64:['178', '169', '357', '272', '134', '483', '114', '408', '474', '523']
65:['313', '496', '22', '408', '165', '316', '272', '692', '705', '132']
66:['64', '313', '174', '12', '272', '169', '496', '483', '408', '316']
67:['408', '169', '318', '12', '156', '480', '1449', '313', '48', '603']
252:['474', '98', '603', '480', '483', '408', '178', '127', '318', '64']
69:['511', '114', '187', '127', '192', '169', '318', '603', '357', '272']
250:['408', '190', '286', '318', '483', '611', '83', '114', '515', '603']
251:['318', '408', '357', '127', '272', '515', '496', '169', '316', '187']
253:['174', '143', '191', '520', '515', '513', '603', '313', '251', '178']
257:['408', '134', '169', '474', '1449', '603', '483', '513', '923', '488']
254:['79', '96', '272', '603', '173', '651', '318', '568', '966', '144']
255:['127', '180', '50', '187', '357', '172', '318', '64', '178', '511']
603:['318', '483', '408', '189', '64', '169', '515', '316', '114', '921']
602:['318', '64', '12', '173', '169', '174', '22', '408', '114', '98']
939:['302', '98', '603', '143', '423', '515', '427', '165', '480', '498']
731:['318', '451', '269', '315', '479', '515', '198', '651', '12', '272']
730:['318', '64', '12', '173', '357', '114', '169', '127', '603', '98']
733:['427', '318', '483', '408', '357', '657', '511', '923', '1449', '170']
732:['318', '64', '272', '408', '190', '357', '12', '427', '83', '169']
735:['318', '64', '357', '427', '12', '272', '169', '480', '603', '408']
734:['133', '258', '272', '659', '651', '316', '427', '169', '194', '923']
508:['100', '483', '513', '169', '1449', '251', '603', '134', '657', '654']
509:['272', '174', '12', '511', '318', '64', '114', '169', '173', '408']
506:['22', '265', '313', '144', '98', '483', '64', '318', '511', '526']
507:['265', '392', '486', '1', '95', '603', '304', '1137', '241', '332']
504:['408', '313', '190', '923', '272', '83', '64', '1131', '169', '189']
505:['143', '485', '318', '316', '515', '272', '220', '64', '274', '633']
502:['12', '64', '318', '169', '408', '114', '198', '272', '657', '1449']
503:['483', '178', '191', '513', '515', '611', '1449', '320', '251', '480']
500:['173', '474', '114', '603', '192', '12', '169', '156', '512', '64']
501:['408', '169', '1449', '474', '603', '114', '480', '12', '285', '515']
630:['421', '143', '385', '1019', '155', '408', '746', '241', '313', '538']
631:['408', '50', '64', '169', '515', '318', '12', '483', '1449', '480']
632:['496', '313', '427', '169', '603', '272', '511', '515', '479', '1449']
633:['313', '64', '272', '22', '174', '316', '408', '83', '205', '603']
469:['479', '1449', '515', '178', '408', '427', '169', '480', '318', '143']
468:['496', '474', '187', '197', '480', '114', '493', '169', '651', '483']
636:['603', '174', '318', '64', '173', '22', '143', '316', '12', '966']
637:['318', '143', '22', '64', '427', '496', '316', '357', '272', '12']
465:['83', '483', '178', '272', '320', '302', '659', '923', '1131', '223']
464:['169', '408', '483', '114', '318', '64', '1449', '89', '189', '657']
467:['169', '408', '114', '1449', '12', '603', '474', '134', '64', '483']
466:['480', '169', '408', '1449', '12', '515', '1194', '48', '198', '320']
461:['408', '169', '483', '114', '190', '603', '134', '923', '511', '272']
460:['408', '657', '169', '1449', '513', '114', '652', '483', '603', '427']
463:['318', '98', '511', '64', '483', '357', '191', '170', '172', '427']
462:['64', '318', '282', '190', '333', '28', '304', '692', '79', '83']
901:['313', '300', '272', '316', '220', '79', '143', '241', '496', '742']
168:['22', '318', '265', '143', '316', '50', '588', '496', '483', '378']
169:['318', '313', '22', '64', '316', '79', '272', '496', '69', '28']
164:['143', '318', '64', '22', '190', '83', '316', '485', '496', '174']
165:['408', '483', '178', '515', '923', '316', '272', '50', '659', '603']
166:['64', '174', '318', '69', '210', '28', '520', '22', '496', '265']
167:['190', '127', '64', '483', '56', '98', '100', '191', '528', '134']
160:['134', '114', '654', '1449', '180', '340', '178', '156', '515', '60']
161:['408', '64', '169', '480', '603', '114', '474', '178', '1449', '520']
162:['318', '408', '169', '483', '114', '923', '603', '173', '12', '189']
163:['50', '174', '483', '169', '173', '178', '603', '251', '496', '190']
936:['603', '515', '479', '408', '169', '12', '114', '657', '89', '318']
935:['318', '22', '64', '143', '272', '79', '496', '316', '28', '69']
934:['318', '480', '178', '408', '357', '28', '64', '270', '1131', '169']
908:['64', '408', '178', '169', '480', '1449', '272', '316', '513', '923']
909:['603', '515', '483', '408', '318', '169', '190', '513', '114', '1449']
600:['318', '357', '191', '178', '64', '98', '520', '480', '169', '603']
878:['480', '603', '657', '408', '357', '479', '169', '483', '1449', '178']
879:['64', '318', '408', '272', '114', '98', '603', '169', '187', '96']
876:['64', '408', '427', '98', '50', '480', '357', '483', '127', '169']
877:['169', '657', '1449', '603', '513', '480', '1194', '474', '408', '483']
874:['483', '408', '318', '603', '114', '1449', '169', '657', '511', '513']
875:['408', '515', '1449', '483', '513', '114', '647', '89', '178', '100']
872:['64', '22', '692', '155', '12', '28', '79', '318', '174', '96']
873:['174', '169', '64', '272', '408', '50', '316', '1449', '210', '12']
870:['187', '114', '190', '1449', '493', '173', '515', '478', '285', '8']
871:['135', '64', '480', '178', '257', '7', '223', '28', '169', '282']
9:['408', '64', '169', '12', '114', '272', '190', '313', '318', '1449']
890:['285', '408', '180', '100', '1449', '178', '114', '169', '513', '9']
891:['98', '603', '427', '480', '408', '318', '64', '488', '657', '515']
892:['169', '114', '199', '408', '302', '603', '513', '528', '520', '251']
893:['318', '174', '169', '64', '114', '12', '603', '480', '357', '408']
894:['474', '603', '480', '408', '1449', '357', '169', '64', '320', '657']
647:['318', '603', '64', '169', '479', '657', '520', '513', '408', '483']
896:['272', '205', '194', '357', '963', '169', '114', '1039', '404', '178']
897:['313', '64', '318', '427', '692', '178', '316', '487', '420', '434']
898:['169', '408', '114', '12', '657', '483', '479', '513', '603', '641']
899:['313', '169', '651', '272', '316', '302', '705', '22', '191', '511']
646:['64', '318', '408', '114', '12', '483', '169', '520', '603', '190']
649:['64', '408', '318', '316', '480', '169', '483', '313', '1449', '603']
648:['313', '258', '257', '31', '732', '651', '272', '1019', '114', '641']
357:['302', '98', '181', '515', '496', '174', '96', '195', '272', '79']
356:['169', '318', '64', '408', '12', '114', '89', '357', '1449', '174']
355:['603', '479', '483', '408', '178', '318', '64', '169', '114', '83']
354:['408', '921', '923', '488', '1449', '178', '484', '902', '1062', '656']
353:['318', '64', '127', '603', '357', '169', '12', '1449', '408', '134']
352:['408', '483', '169', '515', '520', '114', '64', '513', '272', '318']
351:['69', '318', '64', '22', '50', '496', '483', '408', '316', '174']
350:['408', '134', '357', '285', '1449', '169', '923', '318', '178', '488']
803:['127', '276', '357', '285', '56', '408', '114', '511', '474', '12']
802:['50', '313', '174', '195', '172', '96', '169', '408', '316', '210']
801:['181', '272', '172', '318', '64', '169', '12', '173', '50', '190']
800:['318', '89', '64', '169', '12', '408', '603', '114', '173', '22']
807:['64', '166', '87', '190', '251', '378', '966', '316', '189', '692']
806:['64', '603', '178', '474', '23', '136', '1449', '173', '479', '427']
359:['64', '483', '169', '603', '178', '515', '114', '12', '318', '1449']
358:['190', '408', '923', '528', '603', '483', '1062', '657', '87', '513']
216:['127', '187', '114', '474', '180', '511', '173', '1449', '603', '192']
217:['64', '318', '520', '196', '98', '12', '408', '487', '190', '241']
214:['515', '474', '198', '480', '1449', '657', '513', '1194', '529', '178']
215:['169', '12', '199', '316', '318', '657', '513', '641', '408', '963']
212:['64', '272', '313', '143', '22', '83', '190', '12', '169', '483']
213:['408', '169', '480', '114', '427', '1449', '22', '198', '302', '285']
210:['169', '318', '100', '191', '258', '603', '89', '12', '272', '1449']
211:['408', '169', '178', '483', '316', '50', '603', '966', '1169', '98']
762:['480', '408', '427', '318', '12', '178', '127', '64', '357', '50']
763:['169', '474', '408', '480', '1449', '269', '512', '178', '652', '657']
760:['318', '64', '408', '1137', '427', '357', '923', '198', '515', '189']
761:['64', '174', '496', '22', '69', '313', '318', '385', '300', '265']
766:['56', '408', '480', '1449', '285', '475', '64', '427', '9', '902']
767:['408', '169', '114', '318', '515', '189', '1449', '178', '603', '479']
218:['408', '169', '89', '483', '474', '1449', '515', '114', '480', '513']
219:['408', '474', '169', '1449', '127', '9', '100', '488', '178', '134']
289:['64', '318', '483', '174', '169', '408', '603', '50', '12', '313']
288:['480', '603', '1449', '170', '479', '484', '169', '474', '408', '657']
4:['302', '603', '1137', '515', '480', '479', '272', '172', '48', '483']
281:['318', '64', '22', '12', '408', '480', '198', '515', '316', '87']
280:['59', '190', '485', '10', '242', '514', '302', '57', '251', '408']
283:['408', '169', '318', '114', '483', '1449', '603', '657', '178', '251']
282:['483', '169', '408', '50', '318', '64', '114', '127', '1449', '173']
285:['318', '169', '12', '408', '515', '114', '272', '1449', '652', '316']
284:['408', '127', '56', '318', '114', '64', '169', '1449', '357', '12']
287:['474', '603', '480', '408', '318', '89', '199', '169', '114', '12']
286:['213', '190', '10', '194', '435', '283', '498', '520', '1160', '1137']
678:['12', '64', '169', '114', '408', '603', '641', '56', '173', '474']
679:['408', '198', '89', '480', '114', '515', '190', '1449', '12', '320']
674:['64', '408', '318', '174', '272', '96', '12', '603', '114', '258']
675:['515', '178', '483', '408', '357', '513', '511', '923', '528', '197']
676:['89', '195', '12', '199', '228', '87', '56', '28', '657', '513']
677:['173', '169', '114', '12', '228', '174', '96', '921', '1019', '172']
670:['318', '143', '316', '169', '513', '178', '1449', '50', '966', '1194']
671:['318', '313', '692', '270', '15', '282', '28', '651', '966', '215']
672:['190', '408', '114', '318', '64', '169', '603', '56', '83', '1449']
673:['480', '515', '603', '408', '318', '513', '427', '657', '89', '169']
263:['427', '178', '603', '513', '1449', '191', '169', '185', '657', '479']
262:['483', '603', '408', '479', '251', '190', '1449', '657', '83', '921']
261:['181', '15', '480', '496', '174', '195', '272', '172', '408', '178']
260:['483', '408', '318', '50', '178', '89', '320', '1449', '251', '169']
267:['178', '357', '173', '1449', '318', '199', '511', '302', '192', '611']
266:['318', '408', '483', '169', '511', '515', '64', '50', '1449', '357']
265:['318', '64', '190', '83', '316', '143', '22', '272', '385', '96']
264:['496', '174', '178', '127', '64', '169', '50', '1449', '474', '493']
269:['14', '1449', '408', '86', '242', '60', '45', '511', '513', '1021']
268:['187', '511', '192', '199', '272', '190', '647', '64', '478', '150']
701:['483', '408', '169', '657', '513', '427', '318', '515', '1449', '479']
59:['475', '114', '192', '408', '302', '641', '156', '178', '340', '493']
58:['179', '114', '190', '192', '83', '647', '641', '302', '1240', '10']
55:['169', '603', '408', '480', '178', '127', '1449', '64', '483', '12']
54:['64', '408', '12', '172', '114', '169', '174', '11', '190', '318']
57:['174', '313', '96', '83', '272', '172', '22', '12', '520', '169']
56:['313', '318', '480', '127', '178', '966', '429', '357', '205', '603']
51:['174', '195', '318', '96', '98', '89', '22', '169', '176', '265']
50:['169', '1449', '89', '603', '479', '318', '189', '320', '923', '198']
53:['318', '483', '12', '408', '427', '603', '169', '98', '190', '496']
52:['603', '480', '483', '408', '64', '357', '169', '1449', '515', '178']
537:['9', '1449', '320', '114', '169', '611', '408', '251', '813', '589']
536:['313', '272', '64', '173', '114', '258', '12', '316', '659', '966']
535:['1449', '705', '191', '169', '485', '481', '143', '513', '1367', '208']
63:['134', '357', '179', '192', '114', '318', '483', '190', '1449', '56']
533:['272', '316', '705', '429', '79', '732', '966', '863', '1039', '136']
532:['144', '174', '172', '408', '64', '286', '28', '190', '511', '1063']
531:['408', '205', '285', '480', '484', '127', '251', '199', '603', '318']
530:['318', '190', '408', '485', '251', '272', '520', '496', '1131', '603']
539:['408', '923', '57', '213', '604', '316', '488', '86', '485', '427']
538:['64', '178', '427', '480', '357', '603', '205', '515', '513', '511']
775:['408', '169', '64', '1449', '12', '483', '318', '316', '515', '657']
774:['408', '474', '480', '169', '198', '484', '1137', '647', '646', '513']
777:['64', '318', '12', '408', '169', '1019', '22', '198', '1062', '657']
115:['408', '169', '175', '340', '134', '179', '474', '1449', '285', '114']
114:['169', '408', '178', '515', '1449', '480', '50', '185', '513', '657']
117:['408', '169', '199', '64', '114', '302', '963', '127', '641', '318']
116:['114', '12', '98', '318', '408', '64', '182', '177', '657', '169']
111:['318', '64', '408', '127', '190', '483', '178', '474', '357', '1449']
110:['318', '316', '15', '95', '71', '485', '169', '143', '408', '174']
113:['313', '174', '272', '96', '210', '172', '318', '408', '181', '83']
112:['408', '318', '169', '1449', '178', '483', '515', '513', '190', '603']
771:['485', '318', '190', '921', '57', '133', '143', '1160', '432', '1062']
119:['69', '190', '483', '318', '408', '528', '251', '189', '114', '513']
118:['302', '86', '246', '1137', '181', '515', '480', '479', '272', '268']
770:['242', '474', '98', '603', '515', '427', '512', '480', '498', '208']
773:['9', '134', '654', '285', '511', '474', '124', '302', '242', '1449']
256:['272', '318', '316', '313', '143', '69', '196', '83', '28', '966']
772:['318', '64', '190', '114', '173', '408', '169', '483', '12', '50']
429:['187', '169', '205', '408', '198', '1449', '919', '515', '963', '171']
428:['496', '318', '64', '87', '520', '483', '427', '12', '199', '408']
534:['169', '320', '408', '83', '173', '178', '589', '488', '1449', '1131']
919:['190', '134', '603', '83', '114', '483', '485', '320', '173', '515']
918:['483', '320', '558', '515', '189', '408', '318', '1194', '14', '286']
421:['64', '408', '169', '313', '480', '515', '520', '199', '513', '114']
420:['483', '427', '515', '474', '480', '132', '318', '1449', '488', '178']
423:['169', '408', '114', '483', '285', '1449', '603', '12', '511', '657']
422:['318', '56', '114', '408', '603', '169', '357', '480', '1449', '923']
425:['179', '173', '169', '652', '114', '408', '151', '150', '641', '430']
424:['923', '488', '1194', '408', '1131', '1062', '921', '57', '902', '480']
427:['86', '98', '603', '1137', '143', '515', '165', '248', '480', '96']
426:['408', '169', '515', '64', '114', '923', '357', '1449', '189', '513']
308:['114', '302', '173', '340', '320', '474', '1449', '190', '1524', '189']
309:['50', '64', '318', '174', '169', '173', '483', '408', '1449', '603']
855:['318', '173', '169', '12', '64', '603', '89', '114', '174', '22']
300:['408', '169', '318', '603', '923', '64', '480', '316', '1449', '1194']
301:['313', '408', '178', '270', '257', '198', '165', '169', '166', '480']
302:['408', '318', '114', '12', '169', '515', '357', '483', '64', '511']
