344:['474', '483', '513', '480', '179', '657', '180', '178', '603', '59']
17:['408', '318', '127', '483', '357', '515', '189', '285', '114', '50']
16:['132', '169', '50', '185', '313', '251', '511', '272', '114', '483']
19:['408', '169', '603', '483', '114', '513', '514', '427', '285', '316']
18:['251', '124', '694', '114', '589', '272', '1062', '1137', '657', '919']
863:['50', '64', '483', '12', '172', '174', '169', '181', '318', '114']
862:['408', '661', '513', '316', '528', '648', '272', '318', '1194', '511']
865:['114', '56', '12', '9', '657', '64', '14', '523', '963', '285']
864:['272', '251', '963', '313', '429', '242', '479', '515', '185', '316']
867:['408', '178', '515', '272', '513', '114', '488', '169', '615', '963']
866:['318', '114', '357', '64', '603', '513', '520', '316', '480', '169']
884:['169', '488', '318', '512', '528', '114', '64', '12', '520', '474']
938:['135', '172', '174', '59', '480', '432', '22', '429', '12', '187']
659:['480', '427', '132', '22', '488', '408', '8', '478', '963', '923']
883:['179', '169', '474', '180', '641', '156', '483', '187', '923', '192']
753:['318', '408', '285', '169', '513', '963', '480', '485', '478', '251']
881:['144', '603', '641', '318', '316', '496', '963', '1007', '272', '648']
880:['134', '114', '511', '483', '408', '427', '203', '169', '60', '480']
887:['515', '133', '19', '242', '480', '114', '939', '478', '963', '313']
831:['408', '178', '187', '127', '172', '169', '963', '302', '511', '268']
885:['22', '64', '496', '272', '313', '187', '408', '603', '692', '487']
752:['96', '172', '134', '483', '474', '50', '641', '482', '505', '182']
928:['474', '86', '603', '1137', '515', '427', '480', '498', '23', '96']
62:['175', '408', '479', '187', '654', '185', '169', '641', '488', '178']
888:['483', '408', '64', '169', '114', '50', '172', '318', '302', '285']
756:['318', '408', '963', '427', '515', '169', '64', '114', '98', '657']
929:['173', '251', '169', '272', '641', '190', '64', '302', '223', '189']
809:['483', '169', '318', '64', '98', '963', '50', '480', '513', '174']
322:['408', '285', '134', '178', '169', '427', '357', '657', '199', '132']
323:['357', '168', '178', '182', '187', '480', '12', '191', '603', '408']
320:['515', '318', '64', '963', '512', '178', '169', '408', '313', '12']
321:['98', '316', '178', '315', '318', '652', '1449', '408', '169', '427']
326:['258', '169', '189', '83', '735', '320', '114', '198', '313', '124']
327:['432', '480', '427', '187', '483', '488', '661', '515', '519', '272']
324:['242', '302', '98', '603', '181', '515', '526', '427', '512', '165']
325:['603', '192', '488', '479', '60', '124', '178', '1103', '276', '427']
328:['603', '169', '174', '408', '114', '170', '496', '124', '735', '484']
329:['318', '408', '134', '923', '529', '9', '64', '190', '641', '513']
759:['22', '318', '313', '174', '98', '64', '515', '272', '496', '480']
201:['170', '474', '1007', '114', '520', '1142', '14', '512', '657', '488']
200:['480', '64', '136', '482', '603', '487', '187', '134', '651', '197']
203:['127', '408', '178', '56', '172', '318', '114', '483', '488', '134']
202:['134', '483', '316', '192', '169', '923', '513', '474', '12', '272']
205:['408', '169', '318', '513', '64', '272', '496', '114', '483', '265']
204:['474', '408', '641', '357', '603', '513', '64', '199', '169', '654']
207:['169', '496', '657', '487', '178', '427', '114', '651', '408', '498']
206:['357', '50', '185', '173', '127', '480', '483', '1142', '180', '191']
209:['169', '173', '528', '483', '603', '963', '513', '657', '98', '12']
208:['496', '483', '114', '408', '513', '64', '174', '318', '603', '316']
779:['318', '64', '114', '408', '178', '169', '480', '483', '12', '302']
778:['50', '483', '89', '357', '12', '60', '169', '189', '181', '64']
889:['114', '963', '320', '189', '272', '921', '478', '166', '285', '661']
77:['513', '12', '169', '318', '408', '178', '515', '603', '64', '479']
76:['127', '187', '179', '408', '483', '170', '199', '479', '169', '357']
75:['357', '134', '50', '12', '474', '178', '23', '483', '1449', '89']
74:['64', '408', '50', '174', '187', '127', '603', '480', '511', '169']
73:['483', '50', '408', '114', '515', '14', '169', '178', '603', '98']
72:['114', '178', '513', '19', '286', '498', '923', '659', '185', '750']
71:['114', '603', '318', '408', '169', '474', '483', '12', '199', '513']
70:['12', '302', '98', '480', '272', '484', '187', '963', '205', '64']
655:['169', '488', '1524', '1449', '408', '641', '493', '589', '606', '199']
79:['318', '169', '98', '603', '114', '408', '9', '479', '659', '242']
78:['603', '654', '318', '474', '124', '408', '114', '100', '513', '192']
2:['357', '318', '483', '64', '169', '191', '408', '178', '480', '427']
805:['474', '276', '14', '23', '285', '654', '657', '813', '515', '483']
804:['430', '169', '408', '963', '114', '272', '316', '178', '189', '478']
669:['100', '513', '178', '124', '611', '285', '641', '136', '197', '659']
668:['64', '408', '12', '114', '169', '483', '318', '603', '178', '98']
667:['169', '408', '191', '483', '488', '134', '178', '136', '480', '657']
666:['408', '923', '694', '488', '170', '189', '285', '9', '512', '1007']
665:['408', '318', '515', '64', '170', '114', '169', '190', '513', '479']
664:['511', '178', '199', '357', '114', '515', '474', '251', '661', '136']
663:['480', '178', '408', '651', '172', '427', '191', '22', '483', '114']
662:['357', '12', '64', '313', '408', '98', '318', '483', '22', '302']
661:['483', '176', '661', '963', '651', '98', '520', '511', '479', '12']
660:['513', '408', '199', '647', '484', '45', '194', '178', '169', '478']
769:['408', '513', '318', '169', '114', '187', '180', '127', '357', '64']
692:['64', '603', '98', '178', '318', '190', '515', '408', '57', '114']
693:['302', '603', '408', '1131', '515', '213', '963', '223', '238', '478']
690:['318', '603', '114', '185', '178', '22', '313', '272', '302', '427']
691:['169', '427', '483', '357', '272', '408', '659', '498', '251', '479']
696:['98', '169', '408', '513', '515', '603', '114', '272', '190', '641']
697:['195', '483', '408', '169', '173', '168', '647', '172', '432', '318']
694:['64', '408', '651', '12', '114', '169', '272', '313', '963', '223']
695:['187', '483', '661', '134', '178', '183', '12', '408', '205', '902']
698:['169', '408', '12', '318', '114', '265', '251', '313', '196', '98']
699:['603', '480', '169', '143', '114', '483', '12', '923', '132', '408']
542:['483', '511', '114', '408', '647', '285', '178', '654', '963', '251']
543:['483', '178', '408', '492', '127', '482', '654', '497', '657', '641']
540:['12', '64', '114', '318', '178', '127', '357', '56', '408', '483']
541:['64', '318', '12', '483', '22', '272', '513', '661', '603', '487']
546:['432', '134', '59', '482', '276', '513', '165', '302', '604', '251']
547:['318', '127', '408', '427', '496', '174', '357', '603', '98', '963']
544:['12', '408', '603', '64', '127', '357', '192', '488', '98', '190']
545:['272', '408', '114', '316', '169', '483', '523', '511', '318', '513']
8:['408', '64', '318', '98', '169', '302', '285', '114', '12', '357']
548:['174', '511', '28', '69', '963', '169', '114', '64', '520', '83']
549:['12', '603', '408', '98', '169', '114', '483', '64', '178', '427']
68:['408', '169', '515', '318', '173', '151', '189', '285', '124', '483']
598:['98', '318', '603', '408', '114', '427', '64', '357', '480', '479']
869:['474', '192', '168', '23', '179', '512', '124', '48', '647', '511']
868:['530', '428', '511', '134', '641', '657', '512', '285', '479', '603']
120:['64', '318', '408', '169', '98', '657', '603', '479', '174', '178']
121:['483', '285', '511', '169', '661', '191', '513', '408', '178', '657']
122:['408', '199', '134', '169', '50', '641', '192', '474', '483', '207']
123:['513', '408', '474', '603', '48', '137', '302', '488', '269', '528']
124:['603', '480', '408', '178', '64', '12', '169', '357', '656', '659']
125:['215', '265', '313', '651', '166', '419', '169', '431', '31', '12']
126:['427', '483', '22', '64', '515', '127', '285', '170', '318', '174']
127:['474', '603', '423', '480', '496', '174', '96', '172', '483', '202']
128:['318', '272', '657', '408', '178', '169', '357', '479', '963', '513']
129:['496', '408', '603', '98', '427', '515', '64', '318', '479', '134']
765:['318', '603', '12', '178', '114', '316', '187', '480', '408', '64']
414:['98', '174', '318', '191', '50', '357', '64', '963', '96', '178']
415:['318', '169', '408', '603', '50', '64', '963', '8', '427', '98']
416:['205', '186', '169', '530', '198', '487', '189', '408', '483', '963']
417:['408', '318', '194', '272', '45', '22', '114', '478', '1194', '427']
410:['64', '603', '174', '12', '515', '114', '169', '513', '408', '189']
411:['127', '483', '511', '408', '98', '659', '169', '251', '64', '272']
412:['483', '134', '603', '479', '482', '12', '515', '963', '199', '513']
413:['316', '318', '408', '513', '603', '114', '169', '659', '134', '170']
920:['357', '127', '50', '64', '483', '318', '12', '285', '178', '191']
498:['513', '661', '357', '114', '427', '178', '524', '488', '654', '641']
922:['169', '318', '528', '603', '478', '42', '483', '513', '515', '496']
923:['302', '474', '98', '603', '515', '427', '480', '132', '479', '272']
418:['50', '174', '529', '64', '483', '12', '169', '194', '272', '480']
419:['408', '318', '64', '114', '528', '12', '313', '603', '496', '515']
776:['12', '56', '183', '64', '114', '408', '316', '198', '963', '156']
499:['133', '496', '408', '57', '169', '963', '134', '659', '513', '611']
319:['318', '64', '169', '513', '408', '603', '480', '251', '427', '178']
318:['98', '489', '923', '484', '431', '136', '513', '316', '528', '478']
313:['1142', '57', '169', '408', '12', '641', '647', '223', '513', '313']
312:['856', '64', '12', '966', '251', '1142', '694', '272', '127', '86']
311:['408', '114', '169', '513', '427', '48', '963', '936', '189', '1007']
310:['483', '515', '302', '318', '98', '513', '603', '178', '408', '64']
317:['318', '64', '50', '408', '12', '174', '114', '127', '169', '511']
316:['134', '169', '408', '513', '178', '488', '30', '124', '189', '251']
315:['483', '357', '514', '114', '408', '169', '197', '479', '427', '192']
314:['603', '300', '748', '651', '684', '265', '114', '316', '385', '513']
861:['169', '408', '318', '173', '272', '79', '515', '735', '178', '483']
921:['64', '22', '169', '12', '318', '408', '251', '302', '966', '483']
496:['302', '475', '127', '169', '179', '357', '408', '313', '12', '641']
832:['12', '169', '513', '285', '318', '408', '114', '134', '603', '98']
833:['9', '276', '1203', '528', '480', '603', '652', '48', '513', '408']
830:['318', '12', '114', '64', '408', '168', '357', '694', '611', '513']
497:['318', '641', '134', '302', '357', '180', '921', '64', '313', '483']
836:['127', '511', '100', '114', '408', '175', '169', '474', '285', '694']
837:['318', '515', '169', '603', '320', '114', '408', '178', '313', '480']
834:['408', '172', '114', '603', '174', '511', '64', '12', '357', '98']
835:['483', '603', '529', '64', '251', '12', '480', '515', '963', '198']
838:['515', '483', '251', '205', '64', '520', '89', '479', '178', '189']
839:['318', '427', '408', '64', '114', '190', '60', '178', '56', '98']
808:['272', '483', '408', '178', '318', '56', '189', '64', '134', '12']
3:['483', '408', '511', '169', '480', '285', '513', '641', '647', '694']
725:['114', '603', '408', '178', '272', '480', '318', '134', '169', '357']
368:['408', '64', '483', '169', '318', '178', '963', '173', '513', '114']
369:['408', '64', '12', '169', '603', '318', '963', '480', '483', '272']
366:['302', '193', '603', '515', '427', '512', '165', '480', '498', '496']
367:['474', '515', '480', '174', '479', '172', '483', '408', '178', '127']
364:['603', '1020', '64', '114', '178', '427', '513', '187', '408', '483']
365:['318', '427', '64', '191', '483', '357', '143', '12', '408', '132']
362:['357', '318', '190', '114', '480', '98', '408', '178', '169', '174']
363:['475', '516', '64', '483', '430', '963', '318', '272', '479', '663']
360:['318', '427', '603', '408', '694', '114', '9', '98', '213', '190']
361:['187', '318', '64', '127', '479', '483', '408', '427', '169', '114']
882:['408', '313', '169', '483', '64', '22', '12', '430', '127', '318']
380:['285', '657', '173', '169', '513', '528', '603', '408', '127', '316']
381:['515', '169', '474', '603', '12', '114', '187', '64', '408', '709']
382:['480', '199', '48', '169', '408', '603', '192', '178', '187', '156']
383:['408', '12', '187', '170', '493', '127', '923', '114', '487', '64']
384:['318', '98', '174', '64', '408', '57', '22', '114', '480', '483']
385:['856', '694', '60', '641', '615', '19', '381', '921', '647', '513']
386:['64', '98', '169', '963', '408', '223', '114', '483', '190', '318']
387:['654', '285', '124', '137', '276', '45', '302', '512', '9', '346']
388:['603', '143', '515', '480', '174', '96', '195', '408', '178', '318']
389:['408', '169', '647', '12', '60', '89', '694', '180', '192', '318']
784:['64', '480', '408', '318', '483', '357', '603', '22', '515', '169']
785:['64', '169', '408', '513', '651', '134', '114', '511', '187', '127']
786:['64', '408', '513', '114', '169', '603', '272', '12', '178', '258']
787:['174', '64', '408', '50', '169', '79', '190', '215', '210', '483']
780:['57', '169', '408', '228', '114', '64', '69', '483', '192', '181']
781:['408', '511', '641', '169', '192', '480', '178', '357', '185', '647']
782:['64', '114', '603', '408', '208', '318', '513', '963', '357', '190']
783:['318', '169', '483', '272', '515', '603', '657', '479', '100', '12']
788:['57', '114', '169', '603', '408', '496', '8', '515', '251', '316']
789:['302', '12', '172', '64', '408', '169', '318', '357', '480', '657']
860:['50', '169', '408', '98', '515', '64', '603', '318', '479', '488']
605:['199', '50', '511', '172', '515', '114', '134', '661', '480', '183']
579:['318', '64', '22', '178', '199', '513', '496', '114', '659', '427']
578:['408', '318', '114', '513', '22', '483', '603', '64', '48', '98']
604:['169', '513', '357', '408', '603', '474', '520', '64', '483', '12']
573:['173', '408', '483', '169', '318', '474', '199', '963', '285', '114']
572:['408', '169', '483', '272', '114', '318', '513', '190', '657', '89']
571:['408', '483', '513', '474', '480', '603', '50', '315', '318', '169']
570:['483', '50', '408', '603', '427', '172', '178', '169', '513', '963']
577:['169', '515', '316', '1194', '513', '408', '83', '178', '479', '488']
576:['318', '173', '22', '603', '357', '513', '174', '480', '12', '483']
575:['64', '515', '132', '480', '178', '169', '513', '22', '408', '199']
574:['169', '483', '114', '143', '64', '50', '479', '12', '251', '318']
60:['408', '169', '189', '512', '520', '114', '657', '488', '923', '318']
61:['318', '64', '603', '169', '496', '408', '423', '474', '272', '483']
258:['56', '127', '64', '408', '302', '179', '170', '169', '180', '187']
259:['318', '408', '169', '64', '427', '603', '178', '50', '483', '272']
64:['408', '654', '205', '483', '114', '285', '251', '479', '169', '512']
65:['408', '483', '923', '22', '496', '57', '285', '963', '136', '478']
66:['172', '408', '483', '114', '12', '64', '318', '511', '169', '174']
67:['408', '127', '318', '357', '169', '12', '50', '114', '657', '515']
252:['603', '480', '483', '408', '318', '169', '488', '114', '923', '493']
69:['127', '483', '496', '318', '429', '192', '173', '89', '64', '661']
250:['483', '285', '659', '192', '603', '427', '137', '213', '199', '511']
251:['174', '134', '178', '357', '302', '114', '169', '89', '923', '285']
253:['515', '143', '651', '479', '174', '528', '480', '178', '191', '114']
257:['169', '480', '408', '98', '483', '114', '174', '56', '134', '318']
254:['408', '318', '169', '483', '96', '12', '114', '79', '651', '479']
255:['64', '318', '357', '169', '96', '12', '178', '652', '205', '132']
603:['114', '408', '657', '64', '427', '483', '169', '736', '603', '127']
602:['408', '169', '316', '285', '272', '515', '483', '191', '172', '178']
939:['302', '265', '144', '98', '603', '515', '526', '427', '512', '690']
731:['187', '514', '1020', '604', '488', '318', '529', '300', '313', '483']
730:['483', '603', '484', '169', '479', '513', '474', '408', '318', '173']
733:['488', '114', '98', '238', '474', '408', '269', '134', '175', '83']
732:['127', '408', '64', '205', '12', '318', '187', '515', '192', '603']
735:['318', '64', '169', '408', '114', '483', '963', '272', '603', '172']
734:['659', '272', '136', '169', '178', '694', '488', '528', '57', '316']
508:['127', '100', '137', '483', '9', '285', '654', '124', '657', '603']
509:['172', '12', '127', '169', '520', '174', '318', '64', '408', '98']
506:['22', '272', '651', '357', '127', '313', '192', '64', '316', '318']
507:['242', '474', '265', '86', '144', '1', '95', '98', '193', '88']
504:['408', '114', '478', '83', '316', '483', '515', '169', '313', '513']
505:['603', '318', '15', '513', '480', '316', '272', '83', '483', '1449']
502:['12', '318', '98', '114', '302', '56', '172', '198', '187', '528']
503:['520', '657', '169', '408', '9', '357', '178', '480', '511', '530']
500:['187', '23', '1449', '474', '603', '12', '1019', '654', '156', '185']
501:['480', '187', '114', '408', '483', '603', '169', '474', '657', '50']
630:['178', '513', '963', '169', '114', '189', '603', '408', '28', '196']
631:['98', '114', '483', '408', '169', '12', '480', '64', '513', '318']
632:['496', '313', '408', '427', '429', '205', '178', '208', '272', '169']
633:['174', '64', '408', '169', '114', '12', '22', '963', '127', '480']
469:['98', '318', '191', '114', '178', '515', '408', '1194', '479', '427']
468:['661', '169', '483', '302', '272', '479', '480', '197', '657', '408']
636:['302', '603', '480', '483', '187', '185', '114', '316', '64', '59']
637:['174', '64', '318', '496', '215', '172', '114', '194', '513', '732']
465:['178', '251', '483', '205', '272', '430', '523', '89', '315', '963']
464:['169', '114', '357', '496', '272', '408', '654', '657', '483', '498']
467:['318', '187', '357', '12', '98', '515', '603', '114', '285', '408']
466:['169', '408', '64', '190', '208', '318', '475', '498', '134', '178']
461:['169', '515', '64', '408', '12', '483', '173', '318', '98', '190']
460:['114', '603', '479', '483', '513', '750', '488', '169', '318', '12']
463:['168', '223', '272', '483', '318', '169', '178', '197', '661', '195']
462:['318', '408', '651', '64', '169', '750', '173', '114', '488', '83']
901:['318', '143', '64', '427', '136', '485', '408', '97', '496', '513']
168:['174', '22', '64', '210', '513', '12', '173', '69', '318', '98']
169:['318', '64', '515', '169', '223', '57', '178', '12', '520', '114']
164:['98', '603', '496', '174', '272', '408', '318', '64', '430', '169']
165:['50', '408', '134', '480', '488', '483', '191', '172', '923', '647']
166:['483', '50', '172', '169', '480', '318', '408', '181', '511', '173']
167:['114', '515', '178', '64', '98', '408', '190', '12', '134', '174']
160:['180', '318', '480', '357', '482', '654', '493', '427', '134', '191']
161:['302', '169', '603', '657', '183', '515', '12', '923', '60', '124']
162:['318', '483', '408', '169', '64', '657', '480', '133', '313', '56']
163:['513', '408', '136', '178', '12', '168', '427', '603', '251', '127']
936:['408', '178', '64', '480', '114', '357', '12', '98', '187', '56']
935:['408', '963', '189', '478', '515', '316', '603', '64', '513', '496']
934:['408', '189', '98', '178', '114', '478', '430', '603', '515', '604']
908:['64', '169', '114', '408', '272', '480', '178', '1194', '487', '498']
909:['474', '515', '483', '408', '127', '318', '357', '169', '251', '114']
600:['318', '178', '64', '603', '408', '98', '9', '45', '357', '180']
878:['169', '189', '408', '178', '199', '479', '528', '48', '132', '114']
879:['272', '64', '408', '483', '357', '603', '169', '114', '515', '178']
876:['50', '114', '483', '313', '100', '408', '12', '64', '172', '98']
877:['408', '169', '318', '513', '64', '187', '357', '519', '480', '483']
874:['483', '318', '169', '272', '479', '651', '480', '408', '511', '223']
875:['127', '641', '9', '190', '408', '178', '191', '515', '318', '427']
872:['357', '427', '513', '64', '408', '178', '603', '515', '316', '127']
873:['483', '408', '169', '127', '480', '603', '114', '318', '100', '12']
870:['408', '114', '190', '133', '205', '187', '515', '519', '137', '498']
871:['64', '12', '318', '408', '169', '48', '588', '480', '87', '185']
9:['272', '408', '64', '12', '169', '603', '318', '127', '114', '98']
890:['408', '318', '64', '178', '12', '114', '192', '285', '647', '169']
891:['275', '483', '178', '318', '64', '484', '134', '22', '661', '513']
892:['302', '513', '963', '474', '408', '493', '185', '657', '272', '923']
893:['127', '427', '318', '408', '357', '603', '114', '515', '178', '654']
894:['603', '357', '178', '127', '408', '199', '427', '483', '197', '169']
647:['483', '50', '172', '169', '480', '408', '641', '199', '185', '318']
896:['357', '178', '205', '194', '408', '963', '520', '837', '208', '530']
897:['357', '192', '57', '134', '427', '480', '318', '316', '190', '165']
898:['169', '480', '318', '408', '483', '178', '189', '515', '251', '513']
899:['22', '313', '651', '169', '963', '316', '408', '97', '12', '210']
646:['408', '114', '178', '318', '12', '64', '603', '513', '483', '169']
649:['318', '483', '64', '178', '430', '408', '480', '170', '272', '187']
648:['258', '239', '735', '1075', '251', '257', '513', '732', '136', '12']
357:['480', '498', '174', '96', '195', '79', '408', '178', '478', '69']
356:['318', '127', '22', '357', '427', '64', '185', '12', '174', '496']
355:['515', '480', '272', '483', '408', '178', '318', '64', '169', '513']
354:['127', '114', '408', '654', '474', '488', '647', '179', '178', '589']
353:['50', '318', '357', '172', '483', '603', '127', '114', '511', '100']
352:['191', '132', '318', '64', '127', '178', '1142', '498', '487', '427']
351:['603', '515', '480', '496', '174', '79', '483', '408', '318', '169']
350:['313', '318', '169', '408', '134', '199', '114', '197', '178', '488']
803:['357', '285', '408', '318', '483', '98', '178', '127', '169', '56']
802:['174', '483', '169', '963', '64', '430', '480', '187', '22', '316']
801:['515', '480', '174', '408', '178', '127', '520', '189', '64', '169']
800:['98', '64', '318', '513', '169', '483', '178', '484', '114', '191']
807:['488', '487', '513', '923', '603', '114', '316', '1194', '169', '198']
806:['251', '64', '22', '173', '285', '191', '589', '482', '134', '480']
359:['169', '134', '178', '12', '174', '483', '64', '191', '136', '480']
358:['169', '178', '64', '603', '515', '272', '474', '285', '657', '483']
216:['603', '127', '180', '654', '178', '963', '135', '114', '197', '1449']
217:['318', '651', '513', '408', '480', '189', '197', '1449', '483', '98']
214:['474', '513', '178', '524', '528', '198', '921', '480', '194', '641']
215:['169', '173', '285', '199', '528', '318', '641', '178', '511', '408']
212:['169', '114', '173', '64', '12', '483', '178', '513', '313', '50']
213:['169', '313', '408', '480', '427', '178', '22', '168', '272', '493']
210:['318', '408', '12', '169', '285', '64', '480', '100', '22', '192']
211:['603', '408', '114', '513', '480', '187', '318', '169', '483', '474']
762:['64', '98', '178', '174', '408', '189', '318', '12', '427', '963']
763:['285', '513', '512', '134', '169', '179', '474', '641', '114', '528']
760:['483', '223', '408', '275', '191', '178', '480', '272', '923', '489']
761:['313', '483', '174', '172', '357', '98', '64', '79', '318', '272']
766:['56', '408', '427', '114', '12', '64', '189', '923', '513', '479']
767:['178', '191', '318', '169', '480', '272', '313', '50', '64', '427']
218:['127', '483', '511', '357', '318', '480', '474', '498', '133', '50']
219:['474', '603', '483', '475', '180', '12', '513', '50', '169', '357']
289:['302', '64', '483', '251', '408', '169', '199', '513', '178', '12']
288:['603', '483', '408', '170', '661', '480', '191', '923', '187', '378']
4:['603', '515', '480', '479', '272', '483', '408', '178', '318', '56']
281:['515', '169', '50', '657', '64', '603', '483', '272', '408', '963']
280:['170', '14', '48', '213', '515', '513', '189', '408', '137', '488']
283:['178', '318', '64', '114', '12', '483', '172', '169', '528', '657']
282:['169', '114', '408', '196', '483', '963', '178', '83', '12', '64']
285:['50', '483', '511', '408', '174', '172', '114', '513', '603', '480']
284:['12', '408', '515', '187', '480', '178', '64', '114', '483', '169']
287:['603', '408', '169', '12', '134', '302', '483', '480', '285', '1007']
286:['242', '659', '515', '98', '657', '318', '496', '114', '513', '478']
678:['318', '114', '174', '603', '357', '408', '169', '64', '22', '98']
679:['127', '205', '98', '513', '603', '474', '320', '178', '179', '135']
674:['272', '483', '114', '169', '133', '963', '923', '174', '480', '134']
675:['603', '483', '302', '408', '191', '513', '127', '12', '169', '124']
676:['408', '98', '513', '511', '191', '79', '528', '641', '479', '613']
677:['483', '313', '182', '169', '133', '498', '12', '432', '100', '64']
670:['318', '316', '272', '169', '114', '513', '136', '408', '64', '423']
671:['64', '166', '216', '318', '316', '603', '483', '143', '272', '169']
672:['64', '408', '483', '318', '178', '12', '114', '480', '427', '313']
673:['408', '603', '515', '427', '357', '318', '657', '114', '178', '169']
263:['191', '513', '313', '408', '114', '427', '659', '251', '169', '242']
262:['408', '170', '656', '12', '513', '603', '114', '483', '14', '165']
261:['474', '98', '603', '1137', '196', '515', '427', '512', '480', '498']
260:['483', '408', '178', '318', '56', '357', '285', '114', '19', '169']
267:['318', '357', '302', '9', '134', '513', '511', '963', '427', '178']
266:['318', '169', '56', '408', '114', '483', '173', '178', '357', '199']
265:['64', '408', '318', '114', '603', '513', '169', '28', '357', '194']
264:['143', '427', '480', '272', '172', '127', '318', '64', '357', '50']
269:['178', '60', '20', '408', '114', '480', '641', '652', '493', '1126']
268:['64', '513', '199', '1007', '187', '520', '641', '45', '23', '661']
701:['603', '513', '483', '963', '318', '98', '427', '12', '408', '480']
59:['302', '114', '408', '693', '156', '1142', '482', '192', '189', '1020']
58:['114', '513', '611', '302', '178', '357', '707', '661', '14', '963']
55:['64', '480', '357', '12', '127', '318', '114', '59', '408', '169']
54:['483', '480', '114', '357', '318', '178', '64', '316', '192', '408']
57:['114', '174', '483', '169', '313', '172', '480', '134', '408', '12']
56:['318', '12', '134', '357', '480', '178', '198', '272', '603', '427']
51:['511', '12', '169', '408', '174', '318', '483', '89', '480', '199']
50:['408', '178', '56', '64', '474', '603', '313', '1449', '134', '132']
53:['22', '603', '515', '169', '316', '657', '963', '496', '480', '313']
52:['174', '483', '408', '64', '169', '12', '50', '178', '9', '173']
537:['408', '114', '169', '251', '611', '9', '8', '165', '589', '659']
536:['173', '478', '178', '963', '272', '357', '251', '513', '187', '515']
535:['169', '589', '251', '408', '10', '316', '189', '494', '902', '114']
63:['357', '64', '178', '318', '474', '515', '180', '603', '189', '170']
533:['178', '923', '114', '272', '487', '316', '199', '513', '166', '95']
532:['144', '174', '172', '408', '64', '169', '173', '50', '963', '196']
531:['408', '114', '169', '923', '100', '12', '22', '285', '479', '963']
530:['408', '318', '272', '14', '169', '8', '496', '136', '316', '173']
539:['513', '169', '173', '57', '251', '735', '318', '479', '272', '709']
538:['408', '64', '513', '178', '205', '114', '169', '427', '657', '170']
775:['603', '114', '318', '408', '657', '169', '963', '483', '12', '357']
774:['408', '513', '59', '170', '641', '512', '169', '302', '1007', '1194']
777:['64', '134', '12', '96', '513', '603', '174', '272', '318', '169']
115:['179', '134', '474', '114', '285', '180', '512', '408', '169', '603']
114:['169', '127', '12', '50', '511', '199', '192', '114', '408', '480']
117:['483', '408', '64', '169', '135', '199', '611', '513', '963', '272']
116:['98', '172', '318', '12', '408', '205', '357', '174', '22', '96']
111:['64', '528', '408', '513', '178', '114', '318', '60', '98', '603']
110:['132', '318', '603', '427', '114', '483', '408', '513', '316', '480']
113:['172', '181', '64', '174', '12', '313', '134', '408', '483', '480']
112:['408', '48', '515', '114', '169', '134', '318', '12', '709', '189']
771:['479', '657', '483', '966', '528', '515', '607', '513', '64', '12']
119:['190', '98', '478', '173', '483', '606', '251', '126', '169', '178']
118:['302', '194', '515', '512', '480', '498', '648', '479', '272', '48']
770:['98', '194', '603', '515', '427', '480', '498', '496', '132', '174']
773:['474', '479', '647', '199', '276', '134', '654', '483', '285', '525']
256:['603', '498', '258', '483', '178', '169', '513', '114', '272', '194']
772:['174', '173', '114', '603', '50', '408', '64', '513', '483', '12']
429:['272', '474', '408', '923', '135', '661', '488', '246', '1007', '285']
428:['474', '98', '408', '178', '318', '64', '114', '190', '603', '174']
534:['100', '480', '498', '174', '96', '195', '272', '79', '172', '483']
919:['483', '132', '59', '213', '482', '134', '169', '427', '1020', '488']
918:['114', '408', '285', '603', '513', '657', '515', '189', '483', '169']
421:['64', '408', '480', '357', '134', '316', '114', '483', '191', '150']
420:['169', '318', '64', '479', '134', '12', '114', '50', '483', '191']
423:['408', '169', '98', '134', '45', '318', '285', '357', '474', '12']
422:['408', '483', '357', '178', '511', '64', '12', '427', '514', '172']
425:['654', '179', '135', '42', '480', '169', '23', '285', '408', '612']
424:['134', '603', '12', '114', '268', '651', '408', '178', '357', '480']
427:['242', '474', '86', '98', '194', '603', '1137', '100', '432', '515']
426:['357', '114', '316', '223', '487', '169', '64', '498', '170', '127']
308:['302', '474', '1039', '272', '173', '923', '114', '963', '190', '269']
309:['285', '408', '12', '56', '483', '132', '478', '513', '318', '64']
855:['408', '357', '480', '603', '98', '12', '318', '169', '114', '100']
300:['496', '483', '408', '178', '318', '64', '134', '169', '480', '199']
301:['313', '408', '169', '520', '272', '257', '114', '530', '316', '83']
302:['98', '483', '515', '603', '169', '408', '654', '127', '50', '114']
303:['180', '520', '199', '48', '530', '197', '272', '1143', '14', '657']
304:['408', '50', '22', '474', '127', '318', '483', '64', '169', '480']
305:['515', '526', '496', '615', '603', '652', '657', '1007', '205', '137']
306:['318', '64', '114', '56', '963', '408', '302', '12', '134', '480']
307:['513', '484', '12', '478', '657', '302', '134', '190', '318', '480']
895:['483', '178', '12', '318', '64', '169', '603', '515', '530', '134']
825:['300', '603', '28', '328', '79', '22', '64', '96', '226', '178']
824:['169', '64', '480', '408', '603', '483', '513', '641', '98', '357']
827:['169', '480', '408', '483', '114', '657', '64', '318', '134', '178']
847:['408', '169', '189', '515', '83', '529', '478', '483', '318', '178']
