15944,50
15945,52
15947,898
15948,567
15949,284
15950,722
15951,306
15952,399
15953,885
15955,2124
15957,211
15958,33
15963,298
15965,453
15967,211
15969,120
15970,116
15971,1717
15973,87
15974,2256
15975,243
15976,277
15977,1016
15978,888
15980,1560
15981,1866
15983,892
15984,1833
15985,836
15986,268
15987,1556
15988,181
15990,443
15992,17
15993,2042
15994,177
15996,382
15998,2037
16000,5110
16003,1185
16005,300
16006,84
16007,1393
16008,323
16009,378
16010,210
16011,2042
16012,799
16013,13845
16014,261
16015,906
16016,618
16017,102
16018,190
16019,1649
16020,487
16022,261
16023,358
16024,398
16025,338
16026,243
16027,1146
16029,32148
16030,283
16031,423
16033,3516
16034,242
16036,716
16037,428
16038,241
16040,684
16041,1584
16042,745
16043,503
16045,897
16048,143
16049,793
16050,278
16052,282
16053,1793
16054,380
16055,22
16056,347
16057,833
16059,643
16061,-1
16062,800
16063,262
16065,231
16066,936
16070,457
16071,180
16072,140
16073,37
16076,1363
16078,16
16079,864
16080,104
16081,1477
16083,908
16084,216
16085,636
16086,510
16091,154
16092,602
16093,20
16094,633
16096,155
16097,87
16098,613
16099,434
16101,738
16102,942
16103,558
16104,123
16105,330
16106,74
16107,1176
16108,599
16109,612
16110,733
16112,574
16113,176
16114,43
16115,1001
16116,246
16117,130
16119,240
16120,866
16121,586
16122,1128
16123,170
16124,41
16125,124
16126,2125
16127,323
16128,988
16131,1802
16133,8738
16134,357
16135,209
16136,440
16138,-1
16139,330
16140,727
16141,238
16142,422
16143,917
16144,16
16145,3072
16146,427
16147,246
16148,72
16149,308
16150,1004
16152,642
16153,1073
16156,1270
16157,344
16159,236
16160,1153
16161,2506
16162,4
16163,92
16164,432
16168,1888
16169,1325
16170,1766
16171,24
16172,787
16173,571
16174,651
16175,533
16177,95
16178,94
16179,99
16180,5853
16181,152
16182,3791
16183,113
16184,560
16185,260
16186,3008
16187,5004
16188,782
16189,134
16190,88
16191,3203
16193,219
16198,129
16200,523
16201,1267
16202,191
16203,261
16204,231
16205,517
16206,272
16207,140
16208,333
16209,1179
16210,7559
16211,153
16212,241
16213,48
16214,420
16215,104
16216,254
16217,76
16218,2077
16221,717
16222,365
16224,1116
16225,493
16226,192
16227,88
16229,318
16230,365
16232,547
16233,165
16235,328
16236,184
16239,218
16240,1634
16241,1453
16242,1981
16243,110
16244,855
16245,1008
16247,182
16248,78
16249,950
16250,208
16252,-158
16253,3137
16255,1760
16256,577
16257,2
16258,2994
16260,311
16261,306
16262,-5
16265,2627
16266,398
16268,533
16270,688
16271,1037
16272,224
16274,155
16275,336
16276,420
16278,109
16279,1052
16281,934
16282,114
16283,1222
16284,544
16287,298
16292,188
16293,978
16295,841
16297,180
16298,198
16302,134
16303,2621
16305,256
16306,471
16308,8000
16309,465
16311,394
16313,165
16315,75
16316,1466
16317,890
16318,199
16319,72
16320,732
16321,78
16322,231
16323,50
16324,282
16325,164
16326,689
16327,2571
16330,145
16332,793
16333,32184
16337,87
16338,94
16339,23
16340,501
16341,1388
16342,157
16343,195
16344,18
16345,289
16347,353
16348,819
16349,9
16350,542
16351,90
16352,300
16353,2006
16354,150
16356,92
16357,246
16358,1301
16359,1154
16360,2128
16361,421
16362,325
16363,52
16364,280
16365,504
16366,256
16367,647
16368,260
16369,1035
16370,647
16372,166
16374,240
16376,689
16377,1500
16378,267
16379,1408
16380,1524
16383,475
16384,260
16385,261
16386,224
16387,44
16389,1230
16392,203
16393,1529
16394,2317
16395,1476
16398,745
16399,264
16400,172
16401,3858
16402,149
16403,103
16404,157
16405,187
16406,123
16407,1124
16409,1306
16411,132
16412,73
16413,148
16414,27
16415,187
16416,655
16418,288
16419,435
16422,32592
16423,230
16424,82
16425,199
16426,1243
16427,156
16428,-1
16429,9
16430,103
16431,453
16432,276
16433,106
16434,767
16438,463
16440,2018
16441,173
16442,446
16444,405
16445,111
16446,2
16447,223
16448,78
16449,359
16450,200
16451,120
16454,2
16455,988
16456,1148
16457,140
16458,2154
16460,879
16461,49
16462,12
16463,1135
16464,963
16466,789
16468,31
16469,273
16470,530
16471,141
16473,195
16474,918
16475,319
16477,1415
16478,224
16479,102
16480,455
16482,346
16483,44
16484,194
16485,235
16488,724
16491,478
16493,1113
16494,675
16495,337
16496,1091
16497,1396
16498,42
16499,122
16500,123
16503,567
16504,524
16505,576
16506,42
16509,64
16510,92
16511,417
16513,407
16515,833
16516,58
16517,96
16518,325
16519,54
16520,557
16523,4233
16525,6493
16526,106
16527,106
16528,171
16529,198
16531,915
16532,2016
16533,514
16535,356
16536,250
16539,477
16542,46
16545,78
16546,-303
16549,2365
16550,1526
16551,970
16552,219
16553,4595
16554,311
16555,175
16556,1890
16557,111
16558,5346
16560,498
16561,244
16563,486
16565,46
16566,361
16567,996
16569,93
16570,2050
16571,1176
16572,530
16573,354
16574,416
16579,-12
16581,122
16582,164
16583,111
16584,635
16586,95
16587,71
16589,368
16591,41
16592,2914
16593,116
16594,64
16595,335
16596,97
16597,184
16598,70
16600,1145
16601,134
16602,317
16603,480
16607,2822
16609,2410
16610,66
16611,46
16612,506
16613,293
16614,223
16616,370
16617,91
16618,1362
16619,129
16620,88
16621,302
16623,39
16624,488
16625,164
16626,2670
16627,162
16628,1202
16629,493
16633,1137
16634,82
16637,891
16638,1254
16639,503
16641,256
16642,478
16643,269
16644,826
16647,146
16648,269
16650,372
16652,3267
16653,723
16654,280
16655,2367
16656,8873
16657,1229
16658,40
16659,72
16660,451
16665,59
16666,233
16667,237
16668,318
16669,883
16670,2524
16671,875
16672,2812
16674,188
16676,631
16678,2368
16679,29
16680,94
16681,1407
16682,1040
16684,49390
16685,396
16686,2025
16688,804
16689,168
16690,137
16692,152
16693,204
16696,146
16697,27
16698,840
16700,4019
16701,6211
16705,5458
16706,249
16708,285
16709,851
16710,1836
16711,833
16712,1749
16713,4264
16714,608
16715,642
16716,44
16717,1568
16718,413
16719,1202
16720,182
16721,172
16722,4989
16723,399
16725,293
16726,977
16727,177
16728,677
16729,5769
16730,898
16732,317
16734,346
16735,1554
16737,288
16738,3
16739,169
16742,-189
16743,2010
16744,805
16745,6727
16746,4662
16747,577
16748,880
16750,214
16751,1031
16752,54
16753,189
16754,4280
16755,1058
16756,106
16757,81
16758,203
16759,608
16761,341
16762,618
16763,318
16764,1247
16765,4
16766,536
16767,4435
16768,191
16769,83
16770,452
16771,1489
16773,171
16774,318
16775,440
16776,262
16777,64
16778,194
16779,5236
16780,271
16781,111
16782,703
16784,24
16788,311
16789,32
16790,892
16791,759
16792,44
16793,146
16794,933
16795,239
16796,186
16800,540
16801,313
16803,245
16804,246
16805,539
16806,378
16807,778
16808,196
16809,651
16810,112
16811,477
16812,81
16813,1525
16814,2768
16816,274
16817,762
16818,2163
16820,307
16823,136
16824,236
16825,566
16826,158
16828,59
16829,99
16830,264
16832,33
16833,440
16834,358
16835,61
16836,165
16837,1562
16838,184
16839,8470
16841,2234
16842,692
16843,10154
16846,135
16847,78
16848,182
16849,33
16850,249
16851,271
16852,56
16855,164
16856,12
16858,83
16859,656
16861,133
16863,392
16866,60
16869,581
16871,1250
16872,600
16873,3825
16875,1044
16877,463
16878,0
16880,753
16881,600
16882,424
16883,104
16884,320
16885,184
16887,157
16889,925
16891,283
16892,235
16893,62
16895,102
16897,58
16898,386
16899,522
16900,723
16902,629
16903,262
16904,2034
16905,1407
16906,281
16907,298
16909,434
16910,886
16912,1014
16913,82
16914,121
16915,132
16916,440
16917,232
16918,708
16919,1413
16921,171
16923,3183
16924,480
16926,35
16927,993
16928,2094
16929,929
16930,341
16931,3158
16932,87
16933,281
16934,399
16936,173
16938,1025
16940,2169
16942,807
16943,145
16945,2725
16947,312
16948,1614
16949,790
16950,644
16951,1306
16952,92
16953,10
16954,1054
16955,246
16956,112
16957,172
16959,49
16960,304
16961,125
16963,35
16965,291
16966,1978
16967,333
16968,326
16969,816
16971,71
16976,88
16978,166
16979,860
16980,788
16982,182
16983,1366
16984,2408
16985,1830
16986,1040
16987,402
16988,43
16989,1233
16990,100
16992,857
16995,-1
16996,534
16997,360
16998,73
16999,294
17001,2164
17002,678
17004,819
17006,272
17007,587
17010,116
17011,186
17014,240
17015,1981
17017,6613
17018,176
17019,827
17022,108
17024,69
17025,235
17026,97
17027,415
17029,400
17030,146
17031,235
17033,750
17034,406
17035,201
17037,652
17038,28
17040,181
17041,947
17042,994
17043,998
17044,487
17045,106
17046,510
17047,533
17048,474
17049,2669
17050,1614
17051,184
17052,261
17053,121
17054,802
17058,592
17059,1855
17060,216
17061,1484
17062,428
17063,763
17064,318
17065,-1
17068,2154
17069,1482
17070,133
17071,1182
17073,759
17075,289
17076,295
17078,788
17079,24
17080,164
17081,78
17082,1049
17083,772
17084,1816
17085,784
17086,1859
17088,868
17090,920
17091,1743
17092,1131
17094,148
17095,613
17096,332
17097,457
17100,800
17101,815
17102,2
17105,693
17107,4537
17109,573
17110,50
17111,302
17114,210
17115,368
17117,68
17118,154
17119,327
17120,120
17122,80
17123,246
17124,130
17125,291
17126,790
17128,76
17131,983
17133,2730
17134,102
17135,1224
17138,126
17139,5163
17140,302
17142,81
17144,483
17146,212
17147,878
17148,82
17152,477
17153,104
17154,490
17155,242
17157,169
17158,778
17159,1110
17160,2856
17162,1000
17163,66
17164,1500
17165,100
17166,75
17169,519
17171,185
17172,479
17173,1121
17174,41
17175,865
17176,170
17179,290
17180,680
17181,241
17183,1264
17186,200
17187,144
17188,1301
17189,227
17190,160
17191,1167
17193,1238
17194,119
17197,191
17198,357
17201,268
17203,2850
17204,589
17205,884
17206,76
17211,1310
17212,147
17213,1167
17214,275
17217,24
17218,958
17219,89
17220,1905
17221,288
17222,128
17223,112
17226,406
17227,741
17228,1532
17229,185
17230,1553
17231,1736
17232,203
17233,131
17234,55
17235,224
17236,474
17237,105
17238,1822
17239,149
17242,611
17243,3362
17244,616
17245,75
17247,106
17248,213
17250,168
17251,110
17252,193
17253,43
17254,252
17255,232
17256,141
17259,410
17262,367
17263,36
17265,394
17266,161
17267,159
17268,844
17272,1776
17274,79
17277,430
17278,179
17279,48
17282,1877
17284,1362
17286,118
17287,559
17288,1203
17289,519
17290,404
17291,72
17293,1140
17295,294
17297,67
17298,387
17299,678
17301,149
17302,573
17303,144
17306,11470
17307,-144
17309,41
17311,1005
17312,372
17313,1382
17314,1884
17315,3856
17317,1074
17320,634
17321,373
17323,770
17324,844
17325,60
17329,142
17330,120
17331,16
17333,375
17334,314
17337,1240
17338,3123
17339,152
17340,5902
17341,489
17343,56
17344,66
17345,346
17346,1639
17347,216
17348,1401
17349,112
17350,759
17351,113
17353,1200
17354,1006
17356,166
17357,153
17358,202
17359,161
17360,335
17361,157
17362,191
17364,2680
17365,4777
17367,150
17368,680
17370,540
17371,152
17372,749
17373,408
17374,85
17375,361
17376,86
17377,2075
17379,663
17381,25646
17382,25
17383,150
17384,88
17385,201
17386,1902
17387,542
17388,1068
17389,7430
17391,480
17392,320
17394,241
17396,2005
17397,254
17398,310
17400,1097
17402,701
17403,117
17404,32324
17405,705
17406,784
17408,3
17409,105
17410,616
17411,298
17412,738
17414,2100
17415,114
17416,4266
17418,289
17419,1872
17420,265
17422,2195
17423,421
17425,407
17426,3082
17427,34
17428,9435
17429,616
17430,190
17431,292
17432,207
17433,185
17434,1685
17436,90
17438,100
17440,232
17442,1490
17443,504
17444,2119
17446,198
17447,443
17448,-1
17449,1115
17450,69029
17451,1178
17453,219
17454,243
17455,66
17456,222
17457,826
17458,170
17459,537
17460,176
17461,799
17462,224
17463,1090
17464,220
17466,306
17468,116
17469,778
17470,1675
17472,462
17475,178
17480,336
17481,1060
17483,191
17486,191
17489,428
17490,1021
17491,2012
17492,155
17495,229
17496,79
17498,394
17499,711
17500,17
17501,160
17502,376
17503,486
17504,1456
17505,556
17506,136
17507,359
17508,289
17509,3530
17510,214
17511,63012
17512,2752
17513,254
17514,135
17515,243
17516,416
17517,102
17519,1233
17520,365
17521,518
17522,1034
17523,872
17524,90
17525,82
17526,257
17527,463
17528,2130
17530,1526
17531,135
17534,103
17535,136
17536,6
17537,700
17538,134
17540,193
17542,134
17545,341
17547,-4
17548,-132
17549,210
17550,86
17551,150
17552,708
17553,1048
17554,1763
17555,349
17556,101
17557,306
17560,651
17561,146
17562,813
17564,146
17566,518
17567,2428
17569,159
17571,905
17572,95
17573,302
17574,77
17576,1954
17578,90
17579,256
17580,88
17581,5861
17582,123
17584,446
17585,1671
17588,676
17589,1631
17590,828
17591,1008
17593,3095
17594,550
17595,229
17596,4400
17597,1176
17600,144
17601,103
17602,4135
17603,-31
17604,169
17608,232
17609,721
17611,2552
17612,1787
17613,2470
17614,238
17615,140
17616,224
17618,331
17619,127
17620,60
17621,510
17623,265
17624,554
17625,1198
17628,79
17629,1621
17630,158
17631,334
17633,630
17634,840
17636,176
17637,280
17639,49
17640,250
17642,474
17643,71
17644,1741
17646,320
17647,30
17648,486
17649,398
17650,150
17651,3100
17652,2479
17653,1401
17654,41
17655,956
17656,1399
17658,522
17659,1486
17660,130
17663,793
17664,604
17666,596
17667,1037
17668,93
17669,1916
17670,110
17671,659
17672,1672
17673,1485
17674,672
17675,8278
17676,931
17677,9725
17678,207
17679,729
17680,96
17682,1365
17684,145
17685,1956
17686,2478
17690,1767
17691,134
17692,666
17693,229
17694,184
17695,779
17696,1730
17697,93
17698,93
17700,1261
17701,109
17702,1320
17703,590
17704,343
17705,957
17706,3833
17707,144
17708,91
17709,17
17711,246
17712,215
17714,92
17715,384
17716,3004
17718,83
17719,2455
17720,576
17722,1572
17723,792
17724,289
17725,2141
17727,639
17728,1464
17730,3567
17731,392
17732,93
17733,463
17734,422
17735,8439
17736,237
17737,108
17738,1027
17739,856
17742,89
17744,3376
17746,26
17747,11
17749,320
17750,3957
17752,192
17754,1820
17757,3316
17758,2091
17759,708
17760,239
17761,398
17763,12
17764,395
17765,144
17767,128
17768,1186
17769,1857
17770,365
17771,287
17772,58
17774,511
17775,72
17777,507
17779,394
17781,34
17783,354
17785,67
17786,200
17787,910
17788,211
17789,74
17790,836
17791,46
17793,232
17795,341
17796,178
17797,498
17799,1755
17800,736
17802,743
17805,478
17806,727
17809,2015
17811,4128
17812,350
17813,777
17816,30
17817,67
17819,1027
17820,-5
17824,408
17827,1247
17828,641
17829,496
17830,92
17831,12
17832,208
17835,348
17836,88
17837,515
17838,1421
17839,285
17841,22865
17843,113
17844,52
17846,1
17848,398
17849,114
17850,1693
17852,53
17854,84
17855,197
17856,826
17857,19086
17858,2706
17859,127
17860,104
17861,1968
17862,100
17863,2638
17864,810
17865,5698
17866,173
17867,253
17869,111
17870,1400
17871,182
17873,999
17874,209
17877,98
17878,401
17879,45
17880,314
17881,32
17883,379
17884,854
17885,167
17886,481
17887,30
17888,431
17889,79
17890,416
17891,393
17892,109
17893,161
17894,405
17895,130
17896,288
17897,223
17898,190
17899,171
17900,1
17901,24
17904,62
17905,407
17906,26
17908,173
17911,223
17912,183
17913,289
17914,473
17917,187
17919,756
17920,2516
17921,430
17923,50
17924,1141
17925,72
17926,306
17928,140
17929,107
17930,1594
17931,249
17932,789
17934,478
17935,82
17936,262
17937,1754
17939,40
17940,9751
17941,252
17942,38
17946,75
17947,168
17948,144
17949,27571
17950,342
17951,610
17954,2229
17955,273
17956,1
17957,287
17958,84
17960,41
17961,560
17962,128
17964,301
17965,1556
17966,2571
17967,80
17968,160
17969,152
17970,525
17972,37
17973,176
17974,519
17975,1552
17976,106
17977,342
17978,499
17979,395
17980,682
17984,98
17985,183
17986,10
17987,261
17988,42
17990,414
17991,25
17994,473
17995,133
17997,2078
17999,221
18001,363
18004,78
18005,93
18006,220
18008,1581
18009,124
18010,60
18011,71
18013,285
18014,68
18015,157
18016,1029
18017,300
18018,55
18019,7
18022,736
18024,148
18027,78
18030,66
18032,42
18033,253
18034,561
18035,611
18036,234
18037,20
18040,148
18041,3810
18042,33
18043,282
18044,1032
18045,142
18048,127
18050,40
18053,301
18055,2450
18056,211
18058,88
18059,258
18061,955
18062,396
18064,384
18065,1024
18066,108
18067,189
18068,6
18069,1308
18071,260
18072,46
18073,3098
18074,190
18075,1437
18077,1878
18078,145
18079,7432
18080,642
18081,195
18082,621
18084,311
18085,265
18086,106
18087,3571
18088,109
18092,4250
18093,1381
18094,2518
18095,419
18096,825
18097,1685
18099,149
18101,88
18102,64122
18104,362
18105,46
18106,128
18108,82
18109,4219
18110,79
18112,255
18113,72
18114,55
18116,848
18117,618
18118,2877
18119,125
18120,31
18121,450
18122,1234
18123,594
18125,803
18126,144
18127,188
18129,48
18130,817
18133,0
18135,349
18136,373
18138,38
18139,5461
18141,-12
18142,1273
18143,570
18144,1343
18145,2625
18146,153
18147,203
18149,310
18150,332
18151,355
18154,255
18155,258
18156,301
18158,353
18159,139
18160,294
18161,810
18164,183
18165,254
18167,359
18168,585
18169,61
18170,409
18171,477
18172,3170
18173,1220
18174,50
18176,279
18177,705
18178,979
18179,1360
18180,1721
18181,146
18183,362
18184,60
18185,183
18188,1167
18189,564
18190,139
18191,140
18192,339
18193,120
18194,448
18196,433
18198,3839
18200,111
18202,581
18203,43
18204,1198
18205,192
18209,58
18210,1398
18211,359
18212,101
18213,232
18215,118
18216,200
18217,491
18218,546
18219,883
18220,282
18221,789
18222,335
18223,2890
18224,69
18225,3206
18226,3459
18227,21
18228,236
18229,2488
18230,1298
18231,808
18232,299
18233,4
18235,1578
18236,403
18237,622
18239,795
18240,126
18241,1047
18242,1017
18245,1781
18246,166
18248,501
18249,128
18250,198
18251,7824
18252,239
18255,74
18256,-70
18257,1010
18259,714
18260,1469
18261,146
18262,182
18263,1467
18265,311
18268,0
18269,70
18270,97
18272,2044
18273,80
18274,0
18276,184
18277,67
18278,66
18280,45
18281,54
18282,98
18283,1397
18287,1586
